Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value  daf2_d10_N2_d10; Student's T-test Difference  daf2_d10_N2_d10;Student's T-test Test statistic  daf2_d10_N2_d10;Sign p-val: 0.05 
O16547(248);20,3012;16,7565;16,9534;19,5778;22,8995;23,0965;23,9806;23,4436;2,74093;0,00505183;-4,95787;-5,30805;+
O16547(488);19,7167;21,0709;17,2983;21,441;20,2092;20,1316;19,7446;20,5162;0,104014;0,752962;-0,268655;-0,282544;
O16680(83);18,6852;19,1549;19,7282;19,0255;21,14;19,2451;19,9692;16,5882;0,0302882;0,920552;-0,0871773;-0,0881379;
O16682(64);21,277;20,1901;19,3535;20,9125;16,8024;20,0134;19,6335;17,1441;1,14449;0,100232;2,03492;2,18366;
O16682(76);23,4252;23,8315;23,3751;24,2387;19,7252;18,2333;20,2925;20,0529;3,75444;0,000782842;4,14167;8,21124;+
O16682(60);19,888;17,7968;20,132;18,2688;20,4253;19,0721;16,3372;18,7922;0,133391;0,695642;0,364748;0,353863;
O16682(139);20,0991;17,8198;18,473;19,2873;21,3816;18,3043;20,4909;18,0596;0,277201;0,517559;-0,639301;-0,669304;
O16682(300);19,4292;17,1836;19,1926;17,5685;17,5438;19,4905;20,5185;19,0827;0,434278;0,384361;-0,815412;-0,973516;
O16682(232);19,9701;19,5213;19,469;19,7279;19,1621;18,8823;20,9712;16,1402;0,384414;0,415919;0,88312;0,88012;
O16682(234);23,6854;23,6631;24,0486;23,6343;24,6845;24,8919;24,3313;23,9461;1,66175;0,0366288;-0,705575;-3,07544;+
O16682(78);18,9124;20,2879;18,3177;19,1812;19,4545;20,2373;18,5552;21,4073;0,453518;0,370388;-0,738795;-1,00893;
O16682(164);18,5507;19,7523;19,3576;17,6708;19,7986;20,2236;20,0491;18,6787;0,723017;0,22221;-0,85468;-1,48055;
O16682(130);20,5867;17,2147;21,7406;18,3136;17,7727;19,2092;19,632;18,2026;0,281549;0,51196;0,759772;0,678177;
O16682(82);19,0805;19,317;20,4117;19,8942;23,9481;23,6384;22,6116;21,9883;3,09153;0,00255644;-3,37073;-6,20224;+
O16684(179);25,9101;25,2389;26,2005;25,2203;17,2007;18,946;19,4429;19,8592;4,40414;0,000292135;6,78026;10,6952;+
O16697(11);19,2605;19,0834;21,1688;19,2447;22,321;24,1487;22,5124;23,7392;2,70312;0,00516176;-3,49094;-5,2175;+
O16697(12);16,7736;19,8356;19,6441;19,0682;25,5785;22,5931;22,5124;23,438;2,47127;0,00918931;-4,70013;-4,68494;+
O16785(23);20,256;17,3679;18,362;21,7688;17,5048;16,902;21,9488;18,2535;0,208599;0,587631;0,786379;0,524727;
O16922(458);19,4233;17,5649;19,2942;20,5133;19,389;20,055;18,9344;17,1759;0,135261;0,692302;0,310362;0,358304;
O16922(235);19,9444;19,1506;19,1008;19,6711;19,3354;20,1385;21,2505;17,6377;0,0554278;0,858383;-0,123828;-0,157283;
O16997(227);19,5714;19,2604;19,1236;20,0259;20,5824;17,2258;19,0258;21,1559;0,000783737;0,997998;-0,00212765;-0,00235542;
O16997(164);20,1312;21,6197;19,3078;19,0527;18,3656;16,4163;19,1337;19,5377;0,940295;0,147363;1,66452;1,84402;
O17069(566);25,6357;24,4815;26,4834;24,2817;18,3624;17,6729;20,1439;18,5263;3,95252;0,000356436;6,54422;8,90788;+
O17069(27);17,8176;20,465;18,7749;21,4097;18,187;20,4907;20,9156;19,4066;0,0458393;0,882769;-0,133188;-0,131299;
O17071(177);17,3362;20,1515;19,4123;20,2966;18,7439;17,2582;19,0964;17,9686;0,615374;0,273646;1,03238;1,29644;
O17071(24);19,8516;18,4319;19,2604;19,6488;20,2591;21,2754;18,1958;19,4533;0,286861;0,506939;-0,497711;-0,688975;
O17167(422);19,1412;18,6146;19,076;20,7749;25,4187;26,7625;25,2219;26,3687;4,45;0,000317073;-6,54128;-10,8937;+
O17168(21);19,491;19,4004;17,6381;21,2006;18,8674;18,6775;18,1993;20,1142;0,225377;0,567608;0,46791;0,560949;
O17199(199);21,0902;18,6587;17,5372;18,1891;23,4589;23,4636;24,5574;22,8433;2,8282;0,00404845;-4,71204;-5,52122;+
O17218(88);20,4362;21,4251;19,9304;19,6719;22,564;21,4892;21,3509;21,542;1,54822;0,0456688;-1,37062;-2,87343;+
O17218(71);23,5185;23,4081;23,7015;22,1148;23,3643;23,0871;21,9467;23,3483;0,199251;0,597758;0,249097;0,504275;
O17218(19);23,4368;23,8409;24,3546;23,5438;17,1577;20,6598;20,1339;19,182;2,87905;0,00384509;4,51067;5,64819;+
O17328(261);21,6628;22,6149;21,7319;20,3031;19,8196;19,2111;17,8079;19,1479;2,1692;0,0146;2,58156;4,04383;+
O17328(359);21,3658;22,3254;23,5907;23,2136;24,8618;24,5645;25,3836;24,1112;2,01602;0,0180887;-2,1064;-3,73865;+
O17328(372);19,2263;18,1062;18,391;19,6301;18,1115;20,8733;20,1014;18,1585;0,24579;0,546201;-0,472756;-0,60423;
O17328(352);20,963;17,6426;19,7108;20,6188;23,9136;23,8849;24,4006;22,8292;2,58115;0,00694049;-4,02331;-4,9326;+
O17328(257);18,4808;20,8006;17,6658;19,7786;20,6363;18,3202;20,7633;20,5642;0,438169;0,381086;-0,889587;-0,980704;
O17328(235);19,3566;16,0657;20,7753;17,7811;19,2927;19,823;19,9038;19,8057;0,550472;0,308418;-1,21164;-1,18306;
O17389(45);18,3244;19,1703;17,2105;18,6304;22,2169;23,1828;23,7387;22,4042;3,80223;0,000655556;-4,55177;-8,37486;+
O17389(101);19,2811;19,6049;17,9443;19,7804;19,786;18,6968;19,5418;20,0811;0,30762;0,48521;-0,373724;-0,730748;
O17389(80);20,5109;19,25;19,9946;20,702;21,4234;19,7785;20,4367;19,5502;0,129488;0,702658;-0,18283;-0,344556;
O17389(83);20,2566;18,3185;20,156;18,6512;18,1496;18,961;19,2521;18,0643;0,599386;0,280539;0,738787;1,2687;
O17389(38);19,4887;17,7465;21,2374;21,0121;19,3998;18,429;18,0629;21,5621;0,175209;0,630119;0,50775;0,450719;
O17390(102);20,0873;20,0398;21,3124;19,4371;23,6434;24,4338;26,4734;25,5652;3,21156;0,00201026;-4,80977;-6,53294;+
O17397(103);21,6094;20,1196;18,2807;19,0162;21,8769;22,2107;23,8422;21,5791;1,60202;0,0406879;-2,62073;-2,96862;+
O17397(324);22,6206;24,6973;24,1582;23,9588;20,3648;19,2882;20,1929;17,2995;2,82301;0,00417135;4,57236;5,50837;+
O17397(7);20,7214;20,898;21,3627;19,103;20,0757;20,0182;18,9829;17,6614;0,903045;0,157641;1,33672;1,7821;
O17406(112);20,5951;18,1376;18,9672;19,3526;17,71;19,178;21,1419;17,8456;0,11555;0,730395;0,294251;0,310907;
O17406(113);18,9554;18,6423;20,3197;19,4028;20,7703;20,2638;20,2475;19,6176;1,06968;0,115427;-0,894779;-2,05897;
O17406(125);16,3136;21,4401;19,5602;20,1049;19,8279;19,1191;20,5468;20,0571;0,184993;0,617083;-0,533035;-0,472686;
O17406(192);18,9888;17,0985;18,7822;17,0477;16,2478;18,9069;18,8322;18,0716;0,0147249;0,959;-0,0353432;-0,0435673;
O17406(126);20,0057;18,3382;19,0887;19,8404;23,8421;24,2057;24,1812;23,8354;4,66168;0,000444444;-4,6978;-11,8545;+
O17406(136);21,0098;19,2888;20,9523;19,2308;19,3362;20,2575;18,522;20,2986;0,338336;0,456186;0,516848;0,791403;
O17406(104);18,3561;20,6673;20,2072;19,7442;20,1093;16,4787;20,2208;19,7277;0,242142;0,548545;0,609553;0,596555;
O17406(84);20,0852;18,9125;20,4602;18,6545;19,2842;17,5695;21,5371;18,6174;0,107552;0,746164;0,276055;0,291293;
O17524(75);21,0816;18,7748;20,6767;21,6595;20,7159;19,53;19,044;18,8715;0,642398;0,260234;1,00777;1,34306;
O17599(170);19,6331;20,8222;16,8664;17,6951;17,592;20,9511;19,9996;20,2049;0,345605;0,449514;-0,932728;-0,805571;
O17607(24);21,4854;22,6981;20,6307;21,0122;23,7789;24,4288;24,8639;23,4134;2,52624;0,00815051;-2,66462;-4,80782;+
O17680(381);21,564;18,6634;20,1623;21,5159;18,3854;21,6815;18,7007;19,7872;0,356962;0,438737;0,837675;0,827571;
O17682(193);20,9381;18,8606;19,9424;17,8356;17,839;19,1773;19,3055;17,5867;0,525777;0,321213;0,917062;1,13932;
O17687(194);17,7002;17,8958;20,3755;18,0192;17,9477;20,3442;18,7153;18,9153;0,244137;0,547413;-0,482923;-0,600756;
O17687(503);21,7981;18,5147;18,6677;19,4157;19,4762;19,3531;19,3958;18,9861;0,147189;0,674092;0,296247;0,386384;
O17687(133);18,8437;17,5911;19,5762;21,0867;21,3907;17,7744;19,6695;21,1436;0,268116;0,525913;-0,720129;-0,650663;
O17687(356);20,7595;17,6505;18,0829;17,4657;19,2454;20,0336;20,9362;19,5499;0,856292;0,17382;-1,45162;-1,70424;
O17687(460);21,0026;18,5136;20,3572;20,9757;23,325;23,1692;23,659;23,1616;2,7044;0,00517445;-3,11643;-5,22055;+
O17687(135);20,7682;19,8858;20,017;17,5003;19,4227;19,8914;19,0761;18,0603;0,212267;0,582663;0,430228;0,532698;
O17687(394);24,8892;26,0467;24,6876;24,3825;19,3947;20,4012;20,9072;20,7582;4,05982;0,0004;4,63618;9,30643;+
O17687(400);18,7769;18,7725;18,2524;17,892;19,8264;21,0782;20,7199;19,8276;2,63093;0,00629384;-1,93956;-5,04757;+
O17687(375);25,7963;24,6588;23,8436;26,2701;19,1657;18,9621;19,8807;18,1835;4,07514;0,000409091;6,09418;9,36462;+
O17687(454);23,6607;23,8825;25,6205;22,26;17,5791;18,1284;20,5069;18,9397;2,77825;0,00455875;5,06741;5,39847;+
O17687(239);17,4245;19,5921;18,4521;19,3419;24,1777;24,5407;23,3652;23,661;4,08374;0,000418605;-5,23348;-9,39738;+
O17687(260);21,1339;18,2895;21,758;17,7962;24,7294;23,5772;23,2874;23,5298;2,07601;0,016828;-4,03655;-3,8567;+
O17687(552);21,2284;20,5109;20,1825;19,483;20,9637;18,8872;18,062;19,0323;0,772097;0,2029;1,11492;1,56333;
O17687(15);18,0042;19,095;17,0033;16,0797;19,4;18,4969;17,7003;17,9901;0,524728;0,321846;-0,851239;-1,13745;
O17687(20);19,4604;19,3986;20,6686;17,2884;20,7894;15,5384;20,4197;20,8315;0,0453487;0,884403;-0,190738;-0,129957;
O17695(89);21,8621;19,5504;21,2023;19,9231;18,3003;19,3823;22,0218;18,0615;0,520452;0,324022;1,19298;1,12983;
O17742(42);19,1879;18,9635;18,9008;17,6487;24,3046;24,8827;25,4348;24,847;5,22955;0;-6,19203;-14,8377;+
O17759(536);20,5276;18,3016;20,2172;19,9356;19,0839;20,4764;20,2739;21,4158;0,354075;0,441411;-0,56703;-0,821995;
O17759(259);21,6622;18,3165;19,2398;20,8549;18,5875;17,5933;16,9593;20,6692;0,681463;0,241965;1,56605;1,40995;
O17773(198);17,3611;17,549;18,1672;19,2043;18,6071;19,4019;19,994;19,8454;1,43756;0,0564781;-1,39168;-2,6805;
O17785(263);19,5447;19,9773;18,1771;18,6045;20,8762;22,7915;24,5856;21,9154;2,09893;0,0161761;-3,46628;-3,90229;+
O17785(503);20,6443;18,4771;19,0924;18,5803;17,4613;17,2283;19,9396;21,1861;0,0813158;0,798687;0,244736;0,225268;
O17893(143);18,4672;19,3148;20,5988;20,0479;22,6267;22,3527;23,3114;20,8973;2,10572;0,0160884;-2,68989;-3,91585;+
O17907(79);18,7079;17,369;16,8197;18,4309;19,8051;20,3186;19,7118;20,9417;2,3818;0,0105769;-2,36245;-4,48919;+
O17907(256);20,0752;21,3696;19,0363;18,752;20,3088;20,3594;19,7684;18,9608;0,0206551;0,945213;-0,0410643;-0,0607215;
O17907(271);18,7519;19,492;20,2571;20,2702;20,7572;20,9064;20,4988;19,8795;0,981613;0,137196;-0,817698;-1,91264;
O17907(272);22,1951;22,7658;23,0618;22,499;21,4978;21,2035;19,9953;18,0195;1,63189;0,0383168;2,45144;3,02189;+
O17914(143);23,9905;25,0868;25,9912;23,77;18,1857;19,8434;21,3468;20,6612;2,82126;0,00415467;4,70034;5,50403;+
O17915(70);22,2271;21,6238;24,001;21,9383;22,928;22,788;24,2146;22,2981;0,399342;0,407217;-0,609604;-0,908345;
O17915(140);20,621;20,159;19,3967;17,3375;21,4685;18,1619;19,7299;19,7064;0,149356;0,671229;-0,388091;-0,391439;
O17915(141);18,0864;20,9328;20,3768;20,3156;18,7083;17,5173;20,5854;19,7839;0,368794;0,428556;0,779189;0,850328;
O17919(45);20,9317;19,1173;17,8848;18,9139;20,2537;21,2204;19,6167;18,818;0,417559;0,39394;-0,765287;-0,942475;
O17921(37);19,6724;19,7419;20,6088;21,7256;17,5827;17,8684;19,8149;19,8302;1,12296;0,104263;1,66316;2,14772;
O17921(58);23,5686;23,1084;23,5415;21,3977;18,7215;18,2241;20,0243;18,9976;3,06471;0,00266667;3,91217;6,13015;+
O17921(276);20,6906;20,7959;18,0109;20,0669;19,4522;19,2051;19,1734;16,1314;0,659705;0,25221;1,40058;1,37276;
O17981(400);24,3927;25,7489;23,9621;24,1964;24,0775;23,533;23,6744;23,5058;1,08115;0,112836;0,877354;2,07807;
O18131(91);18,564;19,6772;19,7831;21,3884;16,1277;19,1511;20,4412;20,0983;0,336639;0,457956;0,898639;0,788084;
O18158(871);24,7834;23,288;25,4898;26,1777;19,4024;20,1912;21,3683;16,7924;2,51278;0,00840724;5,49614;4,77754;+
O18158(1013);19,8696;21,3532;20,5662;20,3395;18,0295;18,5056;17,7284;20,827;1,20787;0,0884387;1,75953;2,28978;
O18188(69);20,6022;20,4094;19,0609;19,4491;21,209;18,5833;20,2214;20,989;0,210084;0,585063;-0,370293;-0,527957;
O18224(89);18,2157;20,9752;20,9782;20,143;16,3567;20,9645;17,5933;20,7264;0,387364;0,414015;1,16782;0,885717;
O18224(70);19,4801;20,2047;18,9648;19,4906;18,4926;17,8813;18,0573;21,3372;0,291991;0,50122;0,592917;0,699359;
O18229(76);18,5167;21,291;19,7311;21,0004;18,6032;17,7503;20,4478;21,0796;0,273248;0,520297;0,664587;0,661211;
O18240(54);16,1807;18,7195;19,254;17,5494;19,588;18,0821;19,5714;19,1611;0,751843;0,210445;-1,17474;-1,52924;
O18240(106);21,0626;19,5913;20,1793;16,8435;18,6392;19,671;21,6804;19,9968;0,207125;0,589721;-0,577719;-0,521514;
O18307(29);24,5033;22,868;24,1348;24,0468;25,7396;25,7962;25,1162;24,7628;1,8282;0,0263895;-1,46548;-3,3803;+
O18307(30);19,9229;18,2607;18,7048;18,0791;19,0756;18,5436;20,0741;18,9263;0,333756;0,459727;-0,413051;-0,782441;
O18307(32);19,6919;21,5668;18,0894;21,0799;19,7596;18,4857;16,6664;18,768;0,832959;0,180382;1,68705;1,6653;
O18307(44);20,8146;18,325;19,0323;19,2124;18,038;19,9056;20,4905;19,5409;0,0712263;0,819573;-0,147679;-0,19913;
O18307(22);18,2028;20,2743;21,3851;19,594;17,8635;18,8941;21,9051;18,8802;0,168491;0,640117;0,478314;0,43549;
O18650(8);20,9912;18,8771;20,3369;18,8841;19,0943;19,3756;18,3272;21,6262;0,0669272;0,829584;0,166499;0,187856;
O18650(17);24,0224;24,6624;23,8549;22,9614;19,2496;21,2467;19,0728;19,6095;3,27396;0,00191741;4,08064;6,71024;+
O18650(109);19,6334;21,1807;18,0903;19,5862;20,3841;18,5645;20,171;19,2301;0,0156846;0,955542;0,0352201;0,0463582;
O18650(102);24,1608;23,9521;21,808;25,2557;20,7865;19,7392;21,1644;18,831;2,19686;0,0140119;3,66388;4,10029;+
O18650(44);20,1587;19,2395;18,3471;18,6592;19,9531;17,9874;21,1922;19,9051;0,370014;0,427714;-0,658326;-0,852664;
O18650(30);18,9459;20,6956;19,3337;21,1836;16,5949;19,7119;21,3708;19,5921;0,262858;0,530168;0,722283;0,639808;
U4PF18(41);21,6822;18,0111;18,1063;18,6349;17,0592;20,4732;16,9668;19,1653;0,229016;0,564587;0,692502;0,568725;
O44144(158);18,367;21,0965;20,4538;17,9963;22,4658;23,9615;23,6607;23,7423;2,50808;0,00839774;-3,97923;-4,76701;+
O44145(182);22,1327;22,6758;21,4063;23,3699;20,3309;18,3167;18,5096;19,2108;2,76128;0,00482971;3,30419;5,35722;+
O44154(182);19,9634;19,9134;17,8062;20,9992;20,5467;19,3173;21,1261;19,5364;0,234654;0,557422;-0,461076;-0,58072;
O44175(278);19,7741;19,4521;20,3914;17,7348;20,2415;21,4932;18,37;17,8248;0,0495648;0,874825;-0,144296;-0,14145;
V6CIR8(755);22,5888;22,1712;22,3712;22,33;22,2794;23,1054;22,3014;23,2023;0,645918;0,258521;-0,356821;-1,34911;
O44400(455);24,3179;24,947;24,5334;22,482;23,2144;25,2072;25,9098;25,1499;0,452384;0,371136;-0,800278;-1,00685;
O44400(274);24,8807;24,6436;25,1363;23,0757;22,1711;22,8468;23,4337;22,7552;1,66113;0,0366244;1,63237;3,07434;+
O44400(360);18,3511;20,211;19,8672;18,5736;16,7955;19,3379;19,665;19,8821;0,147635;0,674004;0,330619;0,387425;
U4PEY4(214);23,7996;25,578;26,9525;26,463;24,9697;25,7569;24,1544;25,9575;0,246547;0,545635;0,488659;0,60582;
O44441(46);18,3613;20,1695;20,6683;21,6752;20,1055;18,8868;16,8908;17,9777;0,915041;0,154415;1,7534;1,80205;
O44441(58);20,2937;19,5846;20,6936;19,0042;23,0328;21,7492;22,9449;23,5711;2,80292;0,00429062;-2,93046;-5,45884;+
O44444(58);19,7257;21,1446;21,859;19,178;19,1022;20,4489;18,2658;18,6079;0,883494;0,163347;1,37065;1,74956;
O44445(60);20,5548;19,0082;21,7166;16,9412;18,1321;17,0632;19,9457;19,7157;0,282174;0,511467;0,841059;0,67945;
O44445(112);22,6021;23,1082;23,0357;23,9579;24,5975;25,2474;24,6675;25,202;2,73177;0,004995;-1,75265;-5,286;+
O44480(146);18,4835;20,6139;20,8117;20,4087;18,701;17,9932;20,3731;20,2395;0,420224;0,391602;0,752769;0,947441;
O44480(152);23,2389;24,8167;23,1314;22,9462;20,4559;19,8691;19,0549;19,9368;3,4141;0,00119355;3,70408;7,12247;+
O44480(68);19,2367;21,0212;20,7745;21,1058;20,1489;21,5618;20,4102;20,321;0,0489;0,87644;-0,0759201;-0,139644;
O44480(73);23,636;24,0944;23,1953;21,7888;26,7124;26,8967;26,8924;27,2378;3,49242;0,00112688;-3,75621;-7,36168;+
O44480(131);19,3193;21,0845;20,5539;21,6693;18,5368;18,8743;17,6414;18,126;2,22893;0,0132543;2,36212;4,16627;+
O44480(136);23,9624;23,0926;23,3349;22,223;21,6177;24,4125;23,598;23,898;0,120001;0,721019;-0,228327;-0,321723;
O44480(24);20,3645;18,6106;19,3841;17,7923;22,7973;23,9416;23,4808;23,9341;3,49226;0,00112446;-4,50057;-7,36118;+
O44480(4);20,0071;21,3339;19,3801;19,4198;15,028;17,338;19,2069;17,461;1,54041;0,0464944;2,77675;2,85969;+
O44501(214);18,9492;20,1664;19,3173;21,1903;17,8345;20,1058;19,7372;20,3156;0,215496;0,577656;0,407508;0,539691;
O44557(10);24,9181;24,6301;25,1324;24,199;18,1533;20,5209;21,2106;19,4409;3,37663;0,00164892;4,88846;7,01031;+
O44560(333);21,1654;20,4232;20,8116;20,9282;19,9235;18,2166;20,4421;19,1242;1,48091;0,0525443;1,40549;2,75565;
O44572(61);24,6408;25,7876;26,3951;24,8657;20,9914;21,7659;23,2106;21,9574;2,85795;0,0039618;3,44098;5,59525;+
O44608(281);24,6865;24,127;26,7906;24,223;19,5935;18,653;21,4272;19,0615;3,02898;0,00287976;5,27296;6,03509;+
O44735(107);25,4584;25,7212;25,8274;25,8308;25,9484;26,3707;25,6732;25,0247;0,0532544;0,863407;-0,0447588;-0,151433;
O44735(473);23,3758;22,9225;22,8471;22,7911;24,3563;24,699;24,2631;24,1032;3,53013;0,00104425;-1,37127;-7,47918;+
O44735(474);25,4981;24,1734;26,272;24,7677;26,5101;27,0231;27,4157;26,3749;1,74043;0,0314535;-1,65313;-3,21818;+
O44739(49);20,1478;19,4193;16,7668;19,3577;19,595;17,9656;18,6264;20,5045;0,0989529;0,764118;-0,25;-0,269947;
O44752(588);21,7924;25,1044;25,2312;23,8121;28,2143;28,2614;27,3459;28,1095;2,53927;0,00778057;-3,99778;-4,83723;+
Q9BL61(309);22,3593;23,5353;24,0102;25,2198;25,0184;25,2524;25,6667;24,6128;1,12291;0,104191;-1,35644;-2,14764;
Q9BL61(48);18,3292;17,5274;21,0761;21,512;18,3853;19,9104;21,4169;20,2562;0,121609;0,717154;-0,381038;-0,325614;
Q9BL61(140);19,6172;19,1127;20,8539;18,7838;17,6269;19,4357;19,4248;19,4618;0,417238;0,394156;0,604587;0,941877;
O44782(4);17,3844;18,5566;20,2192;21,1395;19,1937;19,675;19,1726;19,4629;0,0205223;0,944869;-0,0511394;-0,0603395;
O44827(508);24,1385;22,8476;23,042;22,3099;25,1412;25,305;25,3766;24,0555;2,06088;0,0172056;-1,88509;-3,82675;+
O44847(282);20,1454;18,3345;17,5296;18,7793;20,7106;20,6601;18,805;18,7282;0,629244;0,266381;-1,02877;-1,3204;
O44847(129);21,7831;20,3065;19,4662;19,2297;19,4868;16,5828;20,1149;17,3757;0,896906;0,159111;1,80631;1,77189;
O44847(183);19,4174;21,6195;18,5275;19,0514;18,9366;17,8822;20,659;19,4744;0,182026;0,621043;0,415882;0,466051;
O44847(184);21,4599;19,3209;19,689;19,3495;20,3669;17,6089;21,2341;20,8449;0,0207267;0,945313;-0,0588417;-0,0609273;
O44847(32);18,1267;17,1986;17,9034;18,3923;20,3196;18,229;19,4018;19,8595;1,61682;0,0395308;-1,54722;-2,99497;+
O44885(246);19,2463;18,2088;18,0294;19,4691;24,2218;24,9797;24,2889;25,3491;4,92457;0;-5,97151;-13,1574;+
O44887(377);21,1035;18,2963;20,1935;20,9461;19,4518;19,3346;18,7015;18,2975;0,853598;0,175076;1,18852;1,69975;
O44897(658);24,2219;25,2459;26,5049;24,4956;19,0417;20,2162;19,6777;17,9002;3,77552;0,000641304;5,90811;8,28307;+
O44897(180);26,2777;24,625;25,7175;24,5571;26,2254;26,4721;27,7489;26,4804;1,41365;0,0595724;-1,43735;-2,63926;
O44897(624);25,2355;23,4755;24,9292;24,0671;19,0424;17,4022;20,4355;19,6175;3,37487;0,00164567;5,30243;7,00508;+
O44951(116);20,1325;19,2182;20,8882;19,8379;19,7611;18,681;19,1732;18,6513;1,15199;0,0990112;0,952559;2,19619;
O44990(195);19,2259;20,7346;20,7423;19,6499;19,1745;19,7706;19,6153;19,7875;0,571353;0,296446;0,501204;1,21978;
O44990(187);23,8151;23,9266;24,044;23,3495;20,6401;19,9621;21,076;21,1704;4,17788;0,000475771;3,07166;9,76314;+
O44995(393);19,3615;19,2082;19,2879;19,944;21,9468;21,9057;21,7883;23,2609;3,44163;0,00107377;-2,77503;-7,2058;+
O45012(77);19,6819;17,527;18,8223;21,4537;17,7048;20,8747;19,7895;17,9807;0,0926724;0,775934;0,283795;0,254179;
O45060(16);18,4488;17,474;18,9755;19,7663;19,0156;18,5465;21,1179;19,4697;0,54933;0,309165;-0,871292;-1,18105;
O45060(113);22,42;22,5349;21,2846;23,1295;19,6399;18,519;17,2032;18,5228;3,07071;0,00267504;3,87103;6,14621;+
O45083(590);24,1307;24,9744;25,6084;24,7602;16,5244;18,6188;19,6846;17,015;3,90913;0,0007375;6,90777;8,75104;+
O45102(244);20,2361;19,912;18,8452;18,9732;24,1747;25,0046;24,7688;25,0949;4,91959;0;-5,26915;-13,1315;+
O45102(256);21,4336;19,2779;19,1265;19,8433;25,0295;25,2149;26,0407;24,9676;4,04525;0,000387097;-5,39285;-9,25142;+
O45166(192);21,2993;20,985;21,408;23,8831;17,3088;19,5763;20,9214;21,2461;0,978539;0,137284;2,13071;1,90754;
O45166(203);19,2264;19,8107;20,4806;18,484;19,5593;19,6455;18,2856;17,3311;0,525808;0,321375;0,795053;1,13937;
O45319(12);19,9034;19,1224;18,8651;19,8858;20,9856;20,0356;19,0154;19,831;0,492609;0,341399;-0,522693;-1,07994;
O45418(288);18,4852;18,3847;20,1229;18,7983;17,8;19,59;19,1636;19,2759;0,00568874;0,983823;-0,00959015;-0,0170016;
O45445(6);27,885;27,4401;27,2973;27,4517;20,1627;20,0234;17,4926;17,3702;4,52607;0,000344371;8,75632;11,2303;+
O45451(174);21,4015;21,0408;19,4186;19,2421;19,5416;20,6371;21,5824;19,1738;0,0183415;0,949026;0,041986;0,0540547;
O45470(686);19,2356;19,139;19,8;19,0654;26,1962;25,6248;25,3645;23,6106;4,26754;0,000529412;-5,88905;-10,1233;+
O45470(692);21,069;21,6856;23,1602;24,1573;27,1516;26,5859;27,985;26,8141;3,02914;0,00288415;-4,6161;-6,03552;+
O45470(707);20,5685;19,2776;20,7798;17,1924;19,476;21,5714;18,8244;20,7691;0,284559;0,509236;-0,705653;-0,684301;
O45470(718);17,1841;17,9947;18,3881;17,9531;18,8641;16,3199;19,5656;20,458;0,447275;0,374919;-0,921928;-0,997473;
O45495(129);18,076;18,8998;19,0714;19,8069;19,0117;18,425;20,1955;20,1697;0,374779;0,423709;-0,486938;-0,861775;
O45499(66);20,1486;19,6469;19,5254;19,9388;20,8163;20,0809;17,9029;18,5317;0,292434;0,500906;0,482004;0,700255;
O45502(333);22,7584;22,0833;21,8043;23,3969;20,2509;19,9486;21,3523;17,2081;1,60211;0,040721;2,82075;2,96877;+
O45562(3);19,3881;20,261;21,7039;18,2174;21,9946;20,9448;22,64;21,8665;1,28525;0,0754842;-1,96886;-2,42019;
O45577(155);19,0305;19,3056;20,2494;20,6257;19,6584;20,843;18,9777;19,953;0,0352669;0,909133;-0,0552516;-0,102099;
O45577(40);19,1953;21,1231;17,8113;17,1311;20,1142;19,7351;21,406;21,3916;0,962778;0,140366;-1,84653;-1,88136;
O45593(34);21,4404;20,0264;20,6245;20,3083;19,983;20,0662;18,8448;20,3636;0,875898;0,166201;0,785538;1,73692;
O45593(89);19,4189;18,4537;19,3947;19,8178;22,8629;22,573;21,3205;22,9659;3,24357;0,00198946;-3,15927;-6,62344;+
O45665(38);19,0439;17,3857;21,6574;19,3226;25,1008;25,1482;25,4389;25,0303;3,23287;0,00204522;-5,82712;-6,59307;+
O45719(344);21,0601;19,4274;20,2424;20,0256;18,9576;21,1152;18,1775;20,0087;0,375902;0,423202;0,62411;0,863918;
Q6BEV8(258);21,6229;21,334;23,5691;22,127;17,9973;20,0956;20,5;19,0416;1,98257;0,0195678;2,75462;3,6736;+
O45723(33);21,5344;19,5493;20,0149;19,6314;19,5578;20,944;19,8258;18,7527;0,261772;0,531256;0,412433;0,637561;
O45723(29);19,3674;17,1682;19,3888;20,9421;20,2356;18,8486;20,9345;19,1663;0,26036;0,532408;-0,579601;-0,634634;
O45734(216);19,8566;18,5702;20,9077;20,5948;20,599;19,5041;21,4991;17,2837;0,0906505;0,78035;0,260843;0,24907;
O45783(37);19,8945;21,3658;19,2275;19,045;19,0853;21,3769;21,7868;20,2889;0,414142;0,396598;-0,751272;-0,936097;
O45815(61);24,4238;26,3006;25,647;23,043;21,9188;24,2399;22,7746;22,5627;1,20015;0,0898771;1,9796;2,27682;
O45815(326);18,2094;21,0406;19,903;20,0179;22,0221;21,8692;21,7327;21,9648;1,92756;0,0219351;-2,10447;-3,56782;+
O45815(328);25,195;25,0599;25,2356;25,1642;26,1185;26,2318;27,5252;26,1818;2,1349;0,0154961;-1,35067;-3,9744;+
