Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04; -Log Student's T-test p-value daf2_d10_daf2_d5;Student's T-test q-value daf2_d10_daf2_d5; Student's T-test Difference daf2_d10_daf2_d5;Student's T-test Test statistic daf2_d10_daf2_d5;Sign p-val: 0.05 
O62136(433);19,999;19,8602;21,8148;17,8357;17,8427;18,5727;17,7186;16,5934;1,28041;0,0843257;2,19557;2,412;
O62149(165);24,0779;25,3508;25,0128;26,5515;18,5602;17,8691;18,1888;17,4275;4,85764;0;7,23684;12,8135;+
O62149(172);21,8198;19,1127;21,6276;19,6728;20,4801;17,0605;17,3789;20,1816;0,778874;0,20023;1,78292;1,57472;
O62213(4);25,184;24,2798;25,9942;24,3052;17,3703;19,5094;19,3559;18,3626;4,18184;0,00065625;6,29127;9,7788;+
O62213(20);19,0328;20,7524;20,0193;20,2548;19,118;17,3085;16,7217;19,4832;1,28895;0,0827843;1,85699;2,42644;
O62220(135);18,9082;20,1664;20,9329;21,4752;18,8319;18,3678;18,1407;18,5644;1,78034;0,0356413;1,89446;3,2915;+
O62220(100);21,7345;19,1844;20,9743;18,9781;18,6453;19,334;17,5975;18,1116;1,23108;0,0917866;1,79572;2,32879;
O62220(10);23,4694;22,0213;23,2991;20,7992;17,7383;20,8304;18,3833;18,4639;2,07088;0,0222136;3,54328;3,84654;+
O62236(111);20,933;19,6665;18,7001;19,537;20,7854;18,972;16,9312;20,328;0,18127;0,641454;0,454991;0,464355;
O62236(53);20,1398;16,4792;19,951;19,0335;20,0867;19,496;18,6483;17,2564;0,00935474;0,974588;0,0290298;0,0278431;
O62236(79);20,8089;17,4074;20,6469;18,396;15,9946;20,2998;15,2275;19,9666;0,407385;0,398881;1,44268;0,923453;
O62236(157);19,6563;18,4354;20,2034;21,3115;17,4805;18,3775;19,8953;20,7048;0,361271;0,43724;0,787115;0,835879;
O62250(19);20,2139;18,768;21,2115;19,8719;19,8351;19,2054;15,4779;17,4988;0,932882;0,154575;2,01203;1,8317;
O62261(126);26,7478;24,7856;25,1114;25,4671;25,3347;25,1838;24,4808;27,4891;0,0420216;0,902755;-0,0941024;-0,120824;
O62277(180);21,7625;20,0868;20,5521;19,2536;18,9237;19,5582;15,9086;20,1163;0,831686;0,184653;1,78705;1,66317;
O62317(118);22,9404;22,0567;22,367;23,0311;19,2317;18,8539;18,7788;20,0305;4,01518;0,00116883;3,37508;9,13874;+
O62317(78);23,0848;23,2973;23,8675;23,9448;17,0625;18,7671;17,4181;18,9391;4,38831;0,000848485;5,50189;10,6274;+
O62317(52);23,4946;23,6534;23,0109;23,3228;18,6491;18,6758;20,3023;20,7007;3,31632;0,00137793;3,78841;6,83278;+
O62317(243);17,8866;17,8231;20,18;19,6;19,3001;18,9116;16,8698;16,7953;0,455237;0,366351;0,903253;1,01208;
O62317(159);23,6197;24,1731;24,6299;23,3045;22,9443;24,2472;22,7587;22,5164;0,840383;0,181889;0,815136;1,6777;
O62317(363);17,4145;19,9798;19,4695;19,7268;18,2593;19,7152;17,9604;16,6409;0,540165;0,31134;1,00375;1,16485;
O62317(303);20,0701;19,4829;21,9643;19,2858;20,4455;18,9129;16,8019;17,7705;0,871121;0,172583;1,71809;1,72896;
O62317(40);18,9449;17,602;21,0275;19,5727;17,1503;19,0136;16,9868;16,6151;1,07781;0,119845;1,84528;2,07251;
O62327(96);18,3165;21,4285;18,4203;18,2152;18,021;18,9415;17,9483;18,6896;0,369111;0,43011;0,695023;0,850936;
O62327(124);20,6855;21,1812;18,9809;20,8858;16,1394;19,0383;19,4436;17,0252;1,44791;0,0633175;2,52173;2,69839;
O62328(1301);18,0236;19,9377;20,3545;19,2023;17,2415;18,4264;17,6495;20,6179;0,440323;0,375912;0,895701;0,984678;
O62344(12);19,8841;18,688;20,7622;21,0002;19,4173;20,2718;16,8466;17,7815;0,799118;0,193064;1,50433;1,60868;
O62344(15);19,0312;20,8908;20,9088;18,7753;18,4389;17,3783;16,6971;19,6733;1,1131;0,112655;1,85464;2,13129;
O62347(3);21,0563;19,7005;20,3839;19,7609;18,3043;16,6915;15,866;18,4513;2,20132;0,0175325;2,89714;4,10943;+
O62347(5);20,8147;19,4451;19,8237;19,3772;18,5591;18,944;17,789;17,7318;1,9528;0,0259727;1,60918;3,61618;+
O62415(45);23,636;22,4498;23,6145;23,0777;18,0767;18,6809;18,9814;19,1683;4,72261;0;4,46768;12,1452;+
O62421(744);24,0892;23,676;24,2007;22,8123;27,342;24,7929;26,0249;26,3431;2,13195;0,0199258;-2,43119;-3,96846;+
O62432(6);22,1511;23,3087;23,3298;20,9957;25,1185;25,7296;24,6418;26,2576;2,4049;0,0116923;-2,99056;-4,53923;+
O62432(8);19,8732;20,9117;20,8528;19,4806;18,8539;19,5436;19,2587;15,388;1,00781;0,135107;2,01856;1,95616;
O76258(23);24,0894;23,442;25,824;25,466;23,8991;24,2519;23,9893;25,0958;0,259764;0,539657;0,396318;0,633399;
O76360(149);22,9733;22,6092;23,3573;22,0476;17,5884;18,1839;18,5706;19,2972;4,12526;0,000631579;4,33682;9,55717;+
O76371(137);23,185;23,7343;24,9559;23,4247;19,8469;17,6661;16,831;18,9869;3,39089;0,00146099;5,49226;7,05283;+
O76371(236);19,4013;18,8961;19,5211;18,0015;17,6565;15,9883;19,1646;17,3887;0,978443;0,142997;1,40547;1,90738;
O76371(11);23,7545;24,7334;25,2621;24,2652;25,6992;24,9357;24,63;24,5267;0,483965;0,346432;-0,444101;-1,06434;
O76371(28);20,6467;16,7358;20,2718;20,1757;17,6958;19,6226;15,071;20,4477;0,358365;0,440518;1,24821;0,83028;
O76371(154);18,8286;18,8181;20,359;18,7487;18,2058;21,3106;20,5308;20,1825;0,52168;0,322055;-0,868843;-1,13202;
O76371(63);22,7583;24,0739;24,5328;22,5841;19,3154;15,306;16,4813;18,7791;2,88349;0,00411538;6,01683;5,65939;+
O76387(269);24,2178;24,3942;22,7912;23,2362;21,4127;19,9968;19,4199;17,277;2,33578;0,0139018;4,13324;4,39048;+
O76387(217);21,2609;20,8055;18,8721;20,1084;20,1808;19,1885;18,9046;19,6013;0,643586;0,258576;0,792933;1,3451;
O76565(218);20,486;19,6705;21,5046;19,7881;23,4055;23,6901;23,1711;23,8384;3,4015;0,0014767;-3,16396;-7,08458;+
O76651(237);22,4111;22,5764;23,8467;23,7753;21,0263;19,0422;20,7503;21,7323;1,97646;0,025104;2,5146;3,66179;+
O76651(310);19,6922;20,7478;20,0022;19,6865;17,6314;19,3457;16,8078;18,5269;1,7515;0,0380389;1,95421;3,23844;+
O76743(139);21,1901;18,9496;20,3372;18,7032;19,3407;20,9698;15,9792;19,1187;0,336456;0,462906;0,942938;0,787728;
O76837(3);20,2793;20,3045;21,6578;18,8204;21,4102;18,8093;16,0328;20,1152;0,40109;0,40339;1,17362;0,911634;
P02513(112);19,9602;21,4287;19,7807;18,0305;18,3923;18,7579;17,7314;16,5507;1,20791;0,0946545;1,94192;2,28984;
P02513(120);23,6828;24,107;22,9666;23,4859;23,9583;22,2069;22,7553;23,5811;0,418004;0,390698;0,435171;0,943304;
P02513(142);25,0862;24,5118;24,6184;24,4495;20,1336;22,9231;23,1307;21,857;2,04341;0,0226512;2,65538;3,79232;+
P02566(1399);20,8149;22,2978;22,4966;23,2916;15,9159;19,8543;20,4775;18,9069;1,63516;0,0447196;3,43658;3,02774;+
P02566(1928);21,0843;18,7515;17,3984;17,5603;18,8255;16,7169;17,6904;18,1108;0,39529;0,407387;0,862709;0,900706;
P02566(853);18,7239;20,2556;19,2631;20,7731;18,3684;16,53;15,7195;20,2094;0,94641;0,151946;2,04711;1,85418;
P02566(789);19,8948;18,9966;19,0902;20,0258;19,0408;19,1092;16,7542;18,0138;1,07976;0,119725;1,27236;2,07575;
P02566(1035);19,0701;18,1862;19,3323;19,9054;17,224;18,7631;17,6532;19,1254;0,807219;0,190667;0,932042;1,62225;
P02566(1494);20,2577;20,8298;20,4405;18,6469;17,13;17,0624;20,6847;18,1792;0,930894;0,154893;1,77969;1,8284;
P02566(1650);23,2885;23,2713;22,0681;24,0692;23,6222;22,597;22,2303;23,0639;0,233888;0,567875;0,295928;0,579096;
P02566(1653);19,7372;17,8174;20,0145;19,6528;17,5112;18,7093;17,6174;18,7746;0,973425;0,144246;1,15237;1,89905;
P02566(550);18,1868;19,367;21,4149;17,8665;18,447;18,4355;18,914;21,0438;0,000422059;0,99866;-0,00128841;-0,00126897;
P02566(1694);26,0533;25,6974;27,6388;26,3569;27,4552;26,5791;25,8194;26,8305;0,167375;0,665503;-0,234451;-0,43295;
P02566(926);18,3866;19,2468;19,6382;21,2416;19,4117;21,3047;17,9781;18,8418;0,0966639;0,791951;0,244199;0,264217;
P02566(1736);24,4193;24,1213;24,9353;23,3864;23,4329;24,2357;22,8768;23,2421;0,90002;0,16398;0,768709;1,77707;
P02566(893);18,9599;20,5642;19,7968;19,0328;18,4308;15,8736;14,9672;19,0114;1,27506;0,0848795;2,51765;2,40296;
P02566(1868);17,683;19,613;20,974;19,3074;19,9865;19,4037;18,3477;17,203;0,30346;0,492469;0,659141;0,72243;
P02566(1512);28,7542;30,3608;28,8729;28,6689;27,5316;27,1881;26,913;27,3867;2,39403;0,0123927;1,90939;4,51564;+
P02566(1685);25,7763;26,2206;25,8636;26,626;24,0159;23,8975;23,725;24,6544;3,47465;0,00129323;2,04844;7,30684;+
P02566(31);20,1008;18,9256;19,4248;20,6297;19,8894;20,4832;17,0514;19,109;0,322809;0,475829;0,636977;0,760905;
P02566(1391);21,0762;19,1386;20,6805;19,834;19,4573;18,3317;18,4456;19,1715;1,38638;0,0712943;1,3308;2,5924;
P02566(1847);23,1874;24,6589;24,1968;24,2564;16,2018;17,8494;16,6612;19,6378;3,64135;0,00147009;6,48734;7,83496;+
P02566(1800);27,7151;28,2105;28,226;26,8135;28,3444;28,0838;27,727;28,0007;0,362884;0,435682;-0,297688;-0,838983;
P02566(1090);24,293;24,4398;25,0029;25,9775;19,4351;19,1067;18,1279;15,9606;3,62172;0,00144538;6,77074;7,77113;+
P02566(1091);19,2024;18,7071;21,5814;18,8196;17,6127;17,1562;20,46;19,634;0,356867;0,442018;0,861938;0,827389;
P02566(1221);19,4391;17,469;19,977;20,5195;20,0066;19,7856;16,8397;15,855;0,444617;0,373412;1,22943;0,992587;
P02566(1223);19,8913;19,3942;20,6288;19,2761;23,4285;25,037;24,1196;24,3367;4,18898;0,000666667;-4,43282;-9,80711;+
P02566(771);20,2431;19,0352;19,0461;18,2476;20,0569;19,628;19,1687;15,1282;0,213575;0,594299;0,647552;0,535532;
P02566(1793);22,4681;22,1183;23,9393;19,6029;16,2248;19,8826;16,3071;19,9047;1,54118;0,0539529;3,95234;2,86105;
P02566(1204);25,3081;24,0298;24,5964;24,4623;17,9964;21,3218;17,2412;19,2501;3,04155;0,00318059;5,64675;6,06841;+
P02566(1203);19,3104;19,7535;20,9684;17,4905;16,6728;19,9544;16,077;17,4009;0,82971;0,184976;1,85441;1,65987;
P02566(1625);24,3465;24,3285;26,653;24,4639;24,996;25,175;24,3393;26,5006;0,161232;0,676321;-0,304738;-0,4189;
P02566(1626);24,3465;25,4155;26,653;24,4639;25,7156;26,4404;24,3393;26,5006;0,302965;0,492984;-0,529241;-0,721438;
P02566(1643);18,9457;19,7933;18,8443;20,4551;19,6138;18,499;17,9348;18,7227;0,783828;0,198684;0,817015;1,58303;
P02566(1709);25,5057;25,5878;25,833;26,4878;24,5634;24,712;25,6642;24,1416;1,48926;0,0577201;1,08325;2,77018;
P02566(1889);17,2538;20,0717;21,4691;20,6699;18,5277;19,0666;18,6923;17,8729;0,673403;0,244905;1,32624;1,39619;
P02566(1904);23,2876;22,5498;23,8082;22,2094;23,4176;27,0458;25,5524;24,3449;1,31011;0,0800615;-2,12643;-2,46231;
P02566(1906);28,4239;28,3158;28,0104;28,5619;26,8607;28,0158;28,1551;28,9601;0,31061;0,485743;0,330097;0,736711;
P02566(1823);25,8565;26,2924;26,4476;24,9461;22,0621;23,9836;23,2166;21,8745;2,6778;0,0067666;3,10143;5,15747;+
P02566(916);26,8331;26,6007;26,6546;24,2002;16,9682;18,5738;16,9853;20,0356;3,7551;0,000869565;7,93143;8,21347;+
P02566(1259);21,4268;18,4328;21,8074;20,4252;18,1513;18,8648;18,6264;19,0089;1,2675;0,086159;1,86021;2,39018;
P02566(1815);27,3426;26,3563;25,0581;26,7426;25,0922;24,6936;25,7314;25,3605;1,14047;0,105939;1,15547;2,17696;
P02566(1818);27,9887;27,8037;28,4839;27,8919;24,2198;26,692;26,5716;23,9339;1,92161;0,0276791;2,68769;3,55647;+
P02566(1174);25,6103;24,3498;25,1959;24,7358;21,8498;22,4119;22,6514;22,7123;3,57244;0,00140984;2,56658;7,61289;+
P02566(1175);23,8753;24,3498;26,2788;24,0607;22,1158;23,5284;21,8414;22,7123;1,69107;0,0413147;2,09166;3,12835;+
P02566(1112);26,0955;26,0487;25,3204;23,1543;23,999;23,0675;23,8482;25,4337;0,593718;0,284569;1,06762;1,25884;
P02566(1314);18,9961;19,9612;20,8844;19,7708;19,3976;15,434;18,2175;19,7781;0,797705;0,193397;1,6963;1,60631;
P02566(1031);25,0839;25,5909;24,4829;24,8385;20,6397;18,5782;18,7528;19,2441;4,45462;0,00094382;5,69538;10,9138;+
P02566(1033);22,967;21,9056;23,816;22,1879;19,3821;17,0015;20,131;20,6913;2,00682;0,0235835;3,41765;3,7207;+
P02566(1256);22,1346;25,1476;22,0937;23,4482;22,6834;22,2601;21,8471;21,0095;0,772256;0,202491;1,25597;1,56359;
P02566(1879);25,8817;25,1835;25,8281;24,7459;25,9394;24,3845;24,4723;24,5962;0,577565;0,291947;0,561728;1,23065;
P02566(880);18,5431;20,6094;20,3305;19,8714;17,6836;19,3908;17,917;20,0197;0,728852;0,219281;1,08583;1,49042;
P02566(904);20,0583;18,4827;20,2071;21,6272;19,1174;17,1088;18,0241;20,1405;0,809595;0,190054;1,49615;1,62623;
P02566(5);19,6579;20,1407;19,8544;17,0959;20,5022;18,9166;18,4397;19,7228;0,0903707;0,80322;-0,208094;-0,248361;
P02566(598);19,9151;18,6345;18,8782;20,238;19,5848;15,744;16,2197;18,5811;0,961647;0,147532;1,88403;1,87949;
P02566(1492);25,8557;25,1941;26,6505;24,3929;23,6025;23,8921;24,7767;23,7808;1,48464;0,0585278;1,51029;2,76214;
P02566(1363);19,6512;20,1755;15,8153;19,2649;21,5875;17,4424;18,0307;18,7874;0,0618629;0,858047;-0,235264;-0,174468;
P02566(1405);18,9111;19,6704;21,276;20,6911;17,0573;18,4394;17,2606;17,9395;2,15136;0,0191034;2,46296;4,00764;+
P02566(1286);19,1976;20,2871;20,0426;20,7401;16,1384;16,3338;17,9448;21,4829;0,815142;0,18952;2,09184;1,63551;
P02566(1343);18,8869;18,8537;19,0942;19,3456;20,7714;18,5919;18,6604;19,8067;0,330705;0,468784;-0,412521;-0,776455;
P02566(1000);17,8734;19,4427;20,8134;21,0385;16,4196;17,5911;19,1873;17,7902;1,16102;0,101486;2,04497;2,21129;
P02566(439);20,9389;20,0684;20,9523;19,3812;17,9869;18,4239;19,6403;16,1343;1,5013;0,0568469;2,28882;2,79119;
P02566(440);26,055;25,5901;26,3567;24,6346;26,7487;25,9361;23,222;26,9946;0,0239939;0,942008;-0,0662665;-0,0702855;
P02566(808);20,6335;18,5707;19,9551;19,9478;18,1071;20,0005;18,7893;18,4495;0,777645;0,20063;0,940175;1,57265;
P02566(735);17,091;19,8799;20,2706;18,8036;17,3098;20,0763;18,4274;19,1435;0,109288;0,768466;0,272002;0,295569;
P02567(1683);22,5534;23,2585;22,6212;22,2343;17,3544;18,4149;19,263;19,2626;3,74149;0,00106161;4,09308;8,16737;+
P02567(1877);21,385;20,6209;19,2019;18,3788;18,7147;19,4905;18,0696;18,8977;0,730557;0,218439;1,10353;1,4933;
P02567(858);20,7065;18,6701;19,9061;19,3402;16,9013;19,1357;21,3798;20,7044;0,0401577;0,906526;0,125415;0,115681;
P02567(864);19,4722;21,3634;20,0552;19,7313;20,0922;18,5495;18,1832;20,8075;0,445604;0,372658;0,74743;0,994402;
P02567(1284);20,1133;20,1879;15,5009;19,0769;18,9155;18,5875;16,8868;18,7334;0,138648;0,713496;0,43896;0,366321;
P02567(1798);22,0734;22,7258;21,348;19,8794;19,4504;18,8043;16,9297;17,2493;2,12146;0,0205627;3,39825;3,94738;+
P04255(117);29,098;33,459;26,9576;30,9172;29,504;30,0357;27,1645;26,9414;0,485051;0,34558;1,69653;1,0663;
P04255(113);25,8279;26,455;25,5523;22,85;25,1672;26,2301;23,9638;24,5527;0,0741985;0,832874;0,192826;0,206875;
P04255(31);17,9846;20,4768;20,2788;21,3007;17,4365;17,6837;18,0917;18,6577;1,44396;0,0637426;2,04283;2,69155;
P04255(82);20,2593;17,6421;20,1295;19,2362;17,0795;18,1702;20,498;16,6554;0,536012;0,31389;1,21598;1,15749;
P04255(105);26,2821;26,495;25,8601;26,4391;20,7166;17,6827;18,7284;18,9233;4,5264;0;7,25628;11,2318;+
P04255(43);25,3886;25,6888;26,3592;25,4034;24,8041;23,4347;26,0742;24,3448;0,88906;0,166815;1,04555;1,75883;
P17331(221);25,2631;24,3479;24,8238;24,0425;23,22;22,8913;22,6116;24,1898;1,72538;0,039521;1,39116;3,19068;+
P17331(80);21,6706;20,0229;21,2715;20,7952;17,8671;20,5503;18,3037;16,9051;1,60999;0,0468641;2,53354;2,9828;+
P17331(200);20,4946;18,3343;19,4054;20,7995;18,4851;18,6607;16,0924;15,4152;1,38978;0,0712741;2,59509;2,59823;
P17331(192);19,7262;19,2584;20,7663;20,5465;17,1523;18,0192;17,3322;18,5579;2,53513;0,00837795;2,30892;4,82788;+
P05634(33);19,0619;19,5137;16,1713;19,2752;19,0962;18,8142;18,975;18,8849;0,223133;0,582835;-0,437064;-0,556138;
P05634(103);20,2149;20,2083;21,2202;20,6442;19,2478;19,759;16,0914;18,9808;1,26634;0,0861742;2,05215;2,38821;
P05690(1516);19,7394;17,19;19,2997;18,9426;17,8851;21,1403;17,3908;19,7676;0,0892689;0,804643;-0,253015;-0,245569;
P05690(1517);19,1944;18,7421;20,2484;17,7785;18,9717;19,9962;18,6079;18,8887;0,0755105;0,830384;-0,125291;-0,210282;
P05690(382);18,7255;19,0241;18,5592;19,5914;19,7524;17,1785;15,7457;17,2845;0,867187;0,173819;1,48482;1,7224;
P05690(1424);18,6978;18,6959;20,3901;20,3791;18,4942;17,3492;19,0096;16,3142;1,18845;0,0969561;1,74893;2,25721;
P05690(953);19,0894;18,7664;21,0779;19,5688;18,1236;18,1539;18,8821;18,8361;1,05853;0,123418;1,12668;2,04044;
P05690(803);20,6348;19,6619;19,2242;17,9147;17,8629;18,5649;17,4032;17,48;1,30555;0,0806348;1,53116;2,45457;
P05690(1311);18,0082;20,4043;21,5695;20,3164;24,3594;25,5505;23,5871;23,791;2,56832;0,00787928;-4,2474;-4,90327;+
P05690(1281);19,7796;18,8496;19,384;18,6242;16,9852;18,1509;18,7901;19,2167;0,78468;0,1988;0,873621;1,58446;
P05690(164);22,0396;21,6796;23,3515;22,382;25,9527;26,2673;26,9206;27,6087;3,81383;0,000967742;-4,32416;-8,41497;+
P05690(1047);20,728;19,497;20,5283;18,5228;25,2784;24,8199;21,9085;25,4996;2,46022;0,00994307;-4,55758;-4,66049;+
P05690(1388);18,4282;17,9704;17,4747;20,2607;25,2001;25,2941;24,5559;25,7407;4,27999;0,00075;-6,66424;-10,1742;+
P05690(1433);18,7625;20,3136;21,643;18,5711;19,6712;17,4527;17,9307;19,3054;0,660541;0,251254;1,23255;1,37419;
P05690(1352);18,0789;19,1258;18,7524;19,1993;25,5698;24,715;26,6006;24,8815;4,95762;0;-6,6526;-13,3303;+
P05690(1355);19,4837;21,1759;19,2018;19,0996;23,0793;24,1008;23,4343;24,8815;3,23249;0,00171069;-4,13371;-6,59199;+
P05690(1033);18,59;17,6606;19,15;20,6608;16,0757;20,2463;19,1284;19,6088;0,0808226;0,819158;0,250542;0,224;
P05690(1040);21,6741;21,7807;21,8832;20,4567;19,3342;20,4796;19,1039;17,8508;1,92395;0,0276519;2,25653;3,56093;+
P05690(290);20,7042;19,768;19,3052;18,4234;17,6292;20,8268;19,1739;15,9923;0,450985;0,369482;1,14462;1,00428;
P05690(157);19,122;19,8012;21,4042;20,6919;20,5983;20,0424;19,1718;18,2777;0,463375;0,360596;0,732276;1,02695;
P05690(1072);20,4035;18,5339;19,5909;21,6153;19,9569;15,6152;16,917;21,2261;0,505795;0,333006;1,60709;1,10363;
P05690(1123);18,3971;17,9489;19,5433;18,5272;16,2533;21,3847;16,2177;18,5368;0,152629;0,689888;0,505991;0,399049;
P05690(1299);19,5802;18,6004;18,6294;18,9016;22,8903;24,2703;24,3515;23,3124;4,52292;0;-4,77822;-11,2162;+
P05690(1472);17,7364;18,0241;21,515;21,4359;23,8132;25,0127;21,6636;24,0362;1,70099;0,0411704;-3,95356;-3,14634;+
P05690(27);25,3865;23,8256;25,4201;25,3065;27,5955;26,3781;25,4612;26,3659;1,33641;0,0773998;-1,46548;-2,50702;
P05690(450);19,2963;17,3943;19,5369;19,1569;18,355;15,8418;19,4013;21,5446;0,0159544;0,959386;0,0604417;0,0471418;
P05690(568);20,5714;20,6736;22,3143;22,9895;18,9019;18,3573;16,0028;20,6783;1,49049;0,0577846;3,15216;2,77232;
P06125(166);20,38;17,5866;19,7686;21,7611;15,9436;18,5219;17,7096;19,3513;0,888512;0,166887;1,99248;1,75792;
P06125(1191);19,2362;20,0478;20,054;19,7419;20,7638;17,5407;18,008;19,3164;0,532756;0,315538;0,862739;1,15172;
P06125(1550);19,8647;18,3898;20,1899;20,4008;25,6044;25,475;24,4028;25,5916;4,31387;0,000770642;-5,55715;-10,3141;+
P06125(1045);19,6937;20,1138;19,2893;17,5384;17,9963;19,0619;19,1964;20,0857;0,0359372;0,916227;0,0737653;0,103968;
P06125(1353);19,746;19,5838;18,5557;21,5503;24,6754;25,7732;23,4855;23,9789;2,94074;0,00384;-4,61933;-5,80509;+
P06125(915);21,7998;21,215;22,5535;21,081;25,8435;25,8774;24,4966;26,179;3,63732;0,00146383;-3,93679;-7,82181;+
P06125(315);19,5138;19,2549;20,7058;20,1787;17,1825;16,1178;16,328;18,8512;2,13558;0,0197953;2,79345;3,97578;+
P06125(727);17,9537;19,1714;18,653;20,2631;25,0378;24,4346;24,2224;23,2098;3,82322;0,000989011;-5,21585;-8,4476;+
P06125(1377);22,6887;24,1141;25,3529;24,8287;24,1058;22,3289;23,0546;23,9736;0,58015;0,291081;0,88038;1,23517;
P06125(1121);19,7827;19,6178;19,8802;19,8198;17,6367;19,3902;20,0579;19,6627;0,500617;0,335058;0,588237;1,09435;
P06125(450);20,7992;18,5734;19,4263;20,5714;18,3177;16,1518;18,1526;20,6564;0,699228;0,232608;1,52294;1,44019;
P06125(1470);19,5516;19,836;19,5963;18,5751;23,0705;24,6586;28,3468;24,7421;2,63457;0,00725833;-5,81475;-5,05606;+
P06125(1038);20,6545;20,6924;22,0311;18,7526;16,2187;17,5564;16,5784;18,7793;1,9817;0,0250782;3,24941;3,67193;+
P06125(27);20,4488;18,7021;19,0779;18,7279;16,7166;17,0556;17,5865;16,4774;2,51297;0,0088699;2,28015;4,77797;+
P06125(861);22,8303;23,1595;23,6564;23,9624;25,0706;24,7662;26,1508;26,896;2,24327;0,0154163;-2,31874;-4,19597;+
P06125(281);19,6729;19,7332;19,0037;20,331;27,682;21,7269;22,7623;25,5517;1,86131;0,0310286;-4,74551;-3,44228;+
P06581(120);21,1865;21,838;22,9666;23,6301;22,4118;22,2069;22,8407;22,6111;0,0709894;0,838554;-0,112345;-0,19851;
P06582(142);24,346;25,5975;23,3933;23,6578;18,5097;17,9479;16,9101;19,4527;3,79195;0,000923077;6,04352;8,33944;+
P06582(82);18,4492;20,746;21,4789;19,6235;17,7869;19,2234;17,6678;17,4586;1,40959;0,0684133;2,04023;2,63227;
P09446(452);20,3847;18,9571;19,6993;17,9593;23,0484;24,2872;22,6908;22,4283;2,95021;0,00346599;-3,86358;-5,82946;+
P09446(562);20,5302;20,6264;18,5425;20,1522;21,9906;22,6675;21,0948;23,9485;1,72468;0,0394737;-2,4625;-3,18941;+
P09446(610);20,0184;18,6065;19,4019;16,3209;22,5172;23,661;23,0761;21,7622;2,43629;0,0106741;-4,16719;-4,60779;+
P09446(598);24,8423;26,8237;25,638;24,8807;26,0025;25,2209;25,3684;26,0549;0,0816867;0,817838;-0,115534;-0,22622;
P09446(540);23,5517;23,2379;24,1027;22,8897;25,1636;23,9668;23,684;24,7477;1,15876;0,102021;-0,945024;-2,20752;
P09446(551);19,6533;20,5945;18,9365;18,5786;17,9029;15,6458;18,3948;17,7647;1,43172;0,0656722;2,01373;2,67041;
P09446(188);21,9164;19,4373;19,8159;19,5438;18,5514;17,8856;16,2938;21,7293;0,571073;0,294956;1,56331;1,21929;
P09446(189);18,6652;19,1985;16,4688;18,1068;17,7345;18,5381;19,107;19,5284;0,380801;0,42001;-0,617163;-0,873254;
P09446(508);25,6787;27,0806;26,9205;25,4863;27,7247;25,9235;26,6952;28,0027;0,593073;0,284972;-0,794992;-1,25772;
P09446(77);24,069;24,884;22,6147;23,6955;19,1379;17,178;17,1639;21,4829;2,3865;0,0125425;5,07512;4,49935;+
P09446(88);18,2199;20,0389;19,1726;21,4169;17,7629;18,1868;16,0933;20,493;0,671531;0,24499;1,57809;1,39299;
P09446(560);18,6399;21,2053;20,0571;20,8966;16,7715;16,0221;17,7168;18,1721;2,1697;0,0183138;3,02911;4,04485;+
P09446(513);27,5335;28,0275;27,2765;25,1143;27,5905;26,7165;26,3104;26,0156;0,1759;0,651268;0,329743;0,452278;
P09446(525);26,0462;26,895;27,1025;26,3533;27,131;25,1921;24,6281;28,3701;0,110713;0,766392;0,26892;0,299071;
P09446(527);19,5465;19,4607;17,774;20,2652;23,1003;23,8113;23,2617;22,9216;3,42142;0,00150916;-4,01208;-7,14455;+
P09446(534);23,7472;23,833;23,5908;24,461;24,6689;24,454;25,4003;24,8479;1,8161;0,0341111;-0,934822;-3,35775;+
P09446(558);24,9042;25,7652;24,8373;25,0763;23,7718;22,6174;24,0396;24,5568;1,63615;0,0447069;1,39933;3,0295;+
P09446(424);23,2516;23,3915;22,4002;24,453;17,0631;18,2254;17,1607;17,9014;4,56411;0;5,78647;11,4023;+
P09446(103);19,3585;20,5399;20,5128;15,9984;17,9812;18,6871;16,2259;17,3132;0,618034;0,270993;1,55056;1,30104;
P09446(109);18,0495;17,2749;18,9871;18,1923;23,5981;23,0975;23,3955;23,5114;5,14618;0;-5,27468;-14,3592;+
P09446(160);18,508;19,6057;20,7063;18,7508;18,6888;17,0887;16,102;20,0758;0,671736;0,245181;1,40384;1,39335;
P09446(501);20,0148;19,58;19,2089;20,3855;18,014;17,3985;19,5116;17,6517;1,66073;0,0433242;1,65331;3,0736;+
P09446(320);20,9263;17,0339;18,9989;18,4738;16,2681;17,7611;17,1501;17,502;1,00054;0,137233;1,68793;1,94408;
P09446(349);20,8986;19,6535;19,7112;19,978;14,7008;21,5382;17,547;21,6489;0,294217;0,500722;1,20155;0,703854;
P09446(590);23,4937;23,8826;24,4905;23,2828;25,1975;25,3897;27,3613;25,065;1,76718;0,0365177;-1,96597;-3,26725;+
P10567(569);18,1377;18,4038;20,9768;18,9723;18,0715;17,9917;18,9551;17,1742;0,708412;0,227615;1,07451;1,45579;
