Leading.proteins.Positions.within.proteins;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value daf2_d5_eat2_d5;Student's T-test q-value  daf2_d5_eat2_d5; Student's T-test Difference  daf2_d5_eat2_d5;Student's T-test Test statistic  daf2_d5_eat2_d5;Sign p-val: 0.05 
O01812(22);17,7987;17,7347;17,5462;17,7249;20,3145;19,9122;21,5653;21,582;3,45902;8,00E-05;-3,14237;-7,25887;+
O01868(96);18,6215;18,2782;19,7235;18,6142;20,5707;21,7237;21,1725;21,2294;3,01794;0,000176611;-2,36471;-6,00595;+
O01869(30);25,2469;23,9643;23,7664;24,5143;23,0442;23,9082;23,5041;25,3811;0,284419;0,268818;0,413597;0,684018;
O01869(45);25,2754;23,9214;23,8765;24,5961;22,6043;22,5499;22,7706;21,3585;2,40158;0,000745156;2,09655;4,53202;+
O01869(48);17,2003;19,9042;18,658;17,9387;23,1356;22,796;22,7072;22,5413;3,50976;8,46E-05;-4,36973;-7,41553;+
O01869(125);31,069;30,7748;31,7189;31,2965;32,6481;33,7624;33,9164;33,91;3,17299;0,000114911;-2,34444;-6,42523;+
O01869(57);17,9701;19,5603;17,8121;19,8855;23,2147;23,9082;23,6063;23,7778;3,89148;0,000130564;-4,81978;-8,68795;+
O01869(93);20,8626;18,2748;18,3073;19,3339;23,7176;22,8944;23,9937;22,6388;3,00696;0,000174323;-4,11648;-5,97706;+
O01869(95);17,735;17,4007;19,6748;19,5277;23,7465;21,797;21,5389;24,0382;2,51615;0,000540193;-4,19558;-4,7851;+
O01869(25);19,671;16,6943;18,4388;17,2188;20,6696;21,2684;21,3616;20,7356;2,32356;0,000864407;-3,00305;-4,3645;+
O01893(308);17,3552;17,7187;17,5479;15,8507;20,6966;20,6634;21,7764;21,5599;3,64411;9,50E-05;-4,05595;-7,84396;+
O01893(641);24,9058;22,4748;20,2272;23,2851;26,1328;25,1371;25,4883;25,1139;1,47148;0,00464654;-2,74479;-2,73926;+
O01927(505);18,1857;16,664;17,0515;18,9456;21,8906;23,9056;22,5894;22,5355;3,52531;8,75E-05;-5,01862;-7,46407;+
O01927(35);19,3687;19,132;18,6623;18,8312;24,7411;25,6742;26,4118;26,2973;5,48454;0;-6,78256;-16,3976;+
O01927(5);22,6539;23,6843;24,7482;23,5007;24,4015;26,256;25,2016;25,0119;1,45928;0,00471127;-1,57101;-2,71809;+
O01963(457);19,5876;18,4787;18,1039;21,481;20,7965;20,2657;21,5476;21,2743;0,990293;0,0191032;-1,55823;-1,92706;+
O02051(190);19,2875;17,448;16,8513;18,1471;21,1948;21,4106;21,7652;20,8187;3,02013;0,000177033;-3,36386;-6,01171;+
O02056(274);19,924;19,5712;18,3133;15,9656;21,2345;19,6809;21,3936;21,4881;1,34815;0,00658666;-2,50573;-2,52703;+
O02056(238);18,2055;17,9711;21,1094;18,4772;22,3534;23,9012;25,1309;24,6521;2,7529;0,00042953;-5,06861;-5,33693;+
O02056(13);18,2989;16,9557;17,3916;18,9456;20,5217;20,6386;21,1152;21,1935;3,09499;0,000106599;-2,96935;-6,2116;+
O02056(300);19,9196;21,0561;16,717;17,6718;21,4965;23,9364;24,7337;24,6763;2,08884;0,00119509;-4,8696;-3,88218;+
O02082(153);18,4494;16,5266;18,0997;19,922;19,6443;21,1954;21,3158;21,6938;1,76651;0,00233647;-2,71292;-3,26602;+
O02092(135);20,5116;17,0917;17,1691;16,8715;19,7343;20,1413;20,813;21,8293;1,48776;0,00450517;-2,71853;-2,76757;+
O02115(165);18,1747;18,4662;18,6941;19,2652;20,3134;21,6014;20,9661;21,4643;3,21753;0,000119149;-2,43625;-6,54975;+
O02115(13);19,1185;18,6194;18,5142;20,4329;20,4945;20,5535;20,3493;21,4533;1,64217;0,00309961;-1,54137;-3,04028;+
O02155(130);17,2951;16,475;14,8755;20,2774;20,4046;21,1364;20,1873;19,351;1,36248;0,00637737;-3,0391;-2,5515;+
O02155(116);17,627;18,2278;17,2888;21,2715;20,9667;21,408;21,2427;19,0079;0,988159;0,0193014;-2,05256;-1,92352;+
O02286(64);18,8627;16,9467;17,7677;18,4288;24,467;23,9726;25,6843;26,5462;4,23403;0;-7,16602;-9,98731;+
O02286(12);20,6187;17,1427;16,3516;17,5846;18,9567;20,7604;21,2483;21,2847;1,29485;0,00800656;-2,63813;-2,43644;+
O02328(676);19,0415;18,2308;18,7391;20,0593;20,8909;19,9609;21,6072;19,8212;1,46357;0,00468168;-1,55238;-2,72552;+
O02345(377);17,2509;19,3691;17,162;20,7897;21,2201;20,9691;20,386;21,3172;1,37895;0,00601953;-2,33019;-2,57967;+
O02345(389);17,8509;20,2784;18,1496;20,5793;22,5615;24,1763;23,1029;23,577;2,72512;0,000475024;-4,13987;-5,27006;+
O02365(256);19,4243;19,2068;21,3726;18,2814;21,385;21,8127;21,1246;21,7775;1,57192;0,00379265;-1,95371;-2,91526;+
O02365(411);17,0985;18,1704;18,2745;17,1982;20,594;20,807;21,3317;21,565;3,92724;0,000136223;-3,38902;-8,8162;+
O02365(378);20,7958;19,7992;19,1146;18,2065;20,7149;21,7467;21,2417;20,5937;1,40587;0,00547684;-1,59524;-2,62588;+
O02495(71);30,2851;30,2043;29,409;29,2387;29,4798;30,841;30,7816;30,6037;0,757319;0,0422033;-0,64224;-1,53846;+
O02495(77);27,2975;26,9113;25,3762;27,0713;27,7265;27,2754;23,9404;26,469;0,122266;0,567319;0,311248;0,327202;
O02495(51);25,8599;26,8301;27,4901;26,8;28,7863;29,0671;29,0279;29,2612;3,22131;0,00012;-2,29059;-6,5604;+
O02495(39);22,6078;22,6658;24,8877;22,2288;21,3107;21,5019;20,9275;20,8557;1,6882;0,002748;1,94861;3,12316;+
O02495(44);24,9429;24,5469;21,5616;24,1071;25,6822;27,5609;26,3409;27,2721;1,80643;0,00215221;-2,9244;-3,33978;+
O02495(22);19,6929;17,0775;20,4184;19,4048;20,5504;19,7534;21,106;21,4164;0,989208;0,0192096;-1,55817;-1,92526;+
O02621(88);18,2951;18,4201;16,6045;18,1164;21,3687;20,5976;20,1578;20,7538;2,9468;0,000297632;-2,86045;-5,82067;+
O02628(253);19,378;19,9679;17,2848;17,5742;21,7988;23,0503;23,8274;22,7117;2,81241;0,000451613;-4,29584;-5,48219;+
O02639(153);19,2984;19,8143;19,4731;21,7328;22,5978;20,7751;21,9536;23,6137;1,41165;0,00537236;-2,15542;-2,63582;+
O02639(92);18,9069;18,2638;19,4928;19,8071;20,5922;20,9335;21,7312;20,9201;2,43851;0,000727273;-1,92659;-4,61267;+
O02640(229);20,1105;18,6062;16,1327;20,2017;21,4799;21,2833;19,2595;19,8628;0,771775;0,0401621;-1,70861;-1,56279;+
O02640(318);19,6669;17,872;16,6532;19,1725;21,4401;19,8522;20,5768;20,9467;1,68918;0,00275075;-2,36278;-3,12493;+
O02641(94);20,5711;18,3696;18,5304;21,0893;20,2427;21,8353;21,4001;20,963;0,973022;0,0199508;-1,47015;-1,89838;+
O02641(104);18,5752;21,0393;18,7114;19,778;20,7498;21,307;20,1335;21,9153;1,14463;0,0121843;-1,50036;-2,1839;+
O16000(242);18,0198;17,3769;16,592;18,5328;22,5848;23,8388;23,1496;22,3343;4,23076;0;-5,34649;-9,97413;+
O16000(96);18,5944;19,0516;20,6045;15,5807;23,4408;24,1088;23,6312;24,255;2,6338;0,00054833;-5,40116;-5,05426;+
Q8MXK1(330);17,3738;19,1124;18,2716;15,5716;22,0241;24,9756;24,4804;24,7011;3,14184;0,000112299;-6,46291;-6,33923;+
O16297(34);18,3292;15,1343;17,9251;19,3732;21,2507;21,4433;21,6085;20,7842;2,08904;0,00119583;-3,58124;-3,88257;+
O16303(298);18,4538;18,1326;17,3355;20,893;20,7791;20,7412;20,9079;20,9792;1,50324;0,0042628;-2,14813;-2,79457;+
O16303(374);19,4652;18,8335;18,6377;18,4042;20,5184;20,6484;20,4534;20,486;3,4736;8,15E-05;-1,69139;-7,30359;+
O16303(332);17,3073;18,4323;19,5068;18,6771;23,6917;23,622;23,561;22,0566;3,66614;9,82E-05;-4,75197;-7,91616;+
O16305(22);18,6591;17,4896;17,5602;20,9069;20,3822;21,1304;20,8473;21,2044;1,4675;0,00467523;-2,23712;-2,73235;+
O16305(31);17,6356;19,4084;16,5653;20,3166;22,1052;22,8471;23,1764;23,5014;2,57839;0,000569009;-4,42603;-4,92629;+
O16305(76);17,3882;19,2438;18,9633;18,3872;23,7004;23,6328;23,5505;23,5098;4,77096;0;-5,10275;-12,3807;+
O16305(78);25,2235;23,9145;25,8958;25,9168;24,8238;26,118;25,247;26,5181;0,302367;0,248983;-0,439095;-0,72024;
O16305(95);24,5077;24,054;24,3416;25,9362;21,4898;20,132;19,7041;20,5783;3,52466;8,73E-05;4,23383;7,46206;+
O16331(26);19,4721;19,4702;16,8457;20,8123;21,2012;24,0454;23,8151;22,3674;1,88315;0,00191726;-3,70723;-3,48345;+
O16331(709);18,1277;16,1607;17,4343;21,7909;30,3014;27,6178;27,2264;28,9333;3,46274;8,03E-05;-10,1413;-7,27028;+
O16368(261);18,2127;19,0713;16,7579;17,6058;21,1536;20,8962;19,1513;21,7825;2,04844;0,00128058;-2,83393;-3,80221;+
O16368(379);20,0364;20,3979;14,5406;20,0206;19,9647;21,1116;20,6974;19,8859;0,537455;0,0957621;-1,66605;-1,16005;
O16406(193);20,5383;16,9069;20,0303;19,0728;26,0035;25,1513;23,5425;23,8318;2,84431;0,000327122;-5,49522;-5,56122;+
O16454(43);23,5612;23,9923;22,839;24,5143;21,2782;21,8102;21,6932;21,1573;2,9309;0,000294972;2,242;5,77986;+
O16517(35);19,5813;17,7888;16,1641;18,7632;19,9084;20,7391;21,0948;20,3747;1,70772;0,00259454;-2,45493;-3,15856;+
O16517(72);19,0418;18,1606;19,6534;20,0002;19,623;20,5229;21,5612;20,5982;1,27962;0,00829491;-1,36234;-2,41066;+
O16517(49);17,477;20,5897;16,1626;20,4306;19,9772;21,7421;21,1079;21,2628;1,05276;0,0155421;-2,35749;-2,03084;+
Q8MXJ7(299);19,0613;20,0219;18,4895;18,7238;22,3466;24,2568;23,3214;22,2677;3,33364;7,05E-05;-3,974;-6,88337;+
O16541(225);16,8829;17,4872;19,2586;18,8949;20,3191;21,3739;20,2313;21,3782;2,22437;0,00102789;-2,69473;-4,15685;+
O16547(244);24,3978;23,9087;24,4159;25,3032;27,5789;28,4372;27,6771;28,4088;4,10846;0;-3,51914;-9,49222;+
O16547(248);20,6013;19,272;20,1183;16,6117;20,7434;18,8158;21,769;21,5937;0,683425;0,0560145;-1,57966;-1,41329;
O16547(488);18,4491;17,8558;17,2083;19,0017;21,7823;22,4865;21,2514;22,1597;3,72061;0,000104513;-3,79123;-8,0971;+
O16680(83);19,4665;20,2405;19,8311;19,9604;23,3188;21,6593;23,7282;24,1372;2,97234;0,000303797;-3,33626;-5,88669;+
O16682(64);17,3243;18,1073;16,0465;19,1174;19,9567;21,5707;20,7021;21,1777;2,31979;0,000861365;-3,20293;-4,35651;+
O16682(76);18,9377;18,5987;19,2411;19,0694;21,4907;20,2122;19,2071;19,6602;1,21624;0,00989758;-1,1808;-2,30383;+
O16682(60);18,6358;17,7383;18,4218;17,2912;20,3588;21,1677;21,0428;21,834;3,41174;7,61E-05;-3,07907;-7,11535;+
O16682(139);17,4051;19,7061;21,1584;19,1453;22,0039;22,5359;22,7761;22,4009;2,08836;0,00119363;-3,0755;-3,88122;+
O16682(300);24,7799;23,9949;23,6766;23,7363;23,128;24,344;23,8313;24,0034;0,248855;0,316172;0,220232;0,61066;
O16682(232);19,4242;18,5316;16,1452;19,5416;24,5255;25,1825;24,8012;25,7646;3,69068;0,000100228;-6,65778;-7,99723;+
O16682(234);25,7346;24,2505;25,6209;24,9876;21,6208;21,0609;20,7232;21,4314;4,22813;0;3,93936;9,96356;+
O16682(78);18,4377;18,1414;17,8493;20,047;23,1153;22,5712;22,342;22,9155;3,66427;9,80E-05;-4,11718;-7,90999;+
O16682(164);21,2599;18,4709;17,0548;17,461;21,244;21,3084;21,7243;21,6764;1,65494;0,00303054;-2,92664;-3,06319;+
O16682(130);18,6485;16,4627;16,3144;17,543;20,8122;21,2245;21,52;21,7539;3,38945;7,46E-05;-4,08551;-7,04853;+
O16682(82);20,2456;18,0183;18,0123;17,9689;21,1149;21,0584;20,0157;21,4662;1,97564;0,00148406;-2,35249;-3,6602;+
O16684(179);23,0096;23,3267;22,6747;23,6783;24,56;24,4617;24,3188;24,4416;2,92892;0,000294643;-1,27322;-5,77479;+
O16697(11);20,3303;17,4045;18,0958;20,2211;21,112;21,1522;20,3165;20,4328;1,18187;0,0111062;-1,74046;-2,24619;+
O16697(12);19,0051;18,4688;19,3651;17,8527;20,1242;21,0146;21,7419;19,4521;1,72105;0,00254656;-1,91024;-3,18279;+
O16785(23);18,4447;19,5493;18,3631;20,4165;20,0623;19,2425;21,6347;20,9286;0,904506;0,025139;-1,27361;-1,78453;+
O16922(458);19,8785;17,0912;16,9242;20,2735;21,9076;21,1562;21,0025;22,7561;1,75197;0,00237022;-3,16376;-3,2393;+
O16922(235);18,3948;18,961;19,0507;18,7933;24,0433;23,6538;25,1584;25,3201;4,93062;0;-5,74395;-13,1889;+
O16997(227);18,5601;18,1749;17,1448;16,2035;21,1834;20,6504;21,6315;21,1679;3,16655;0,000114286;-3,63751;-6,40736;+
O16997(164);18,433;19,7946;18,3496;19,8119;19,3544;19,7433;20,6092;21,5767;0,980054;0,0195884;-1,22364;-1,91006;+
O17069(566);18,4586;19,2775;17,4373;16,2473;26,484;23,87;25,0843;27,2201;3,65418;9,59E-05;-7,80939;-7,87688;+
O17069(27);17,1819;17,1308;19,5942;19,6841;20,8584;21,0047;20,9649;21,275;1,96385;0,00152874;-2,62803;-3,63745;+
O17071(177);21,8764;19,2984;17,058;19,7581;21,4743;21,4998;19,1415;21,2852;0,551423;0,0909014;-1,35246;-1,18474;
O17071(24);16,3335;16,4706;18,1014;17,6988;24,4391;24,0537;24,4792;24,5423;5,40528;0;-7,22752;-15,8966;+
O17167(422);18,5902;18,0192;18,6292;20,0013;21,6767;23,4203;22,7552;23,7356;3,23268;0,000121916;-4,08696;-6,59255;+
O17168(21);19,4227;17,8706;16,1872;20,6688;20,3769;19,3747;20,7372;21,7741;0,951234;0,0215245;-2,02842;-1,86219;+
O17199(199);16,3681;19,1611;18,3286;21,4556;21,0422;21,8409;19,8439;21,5102;1,00782;0,0181681;-2,23094;-1,95618;+
O17218(88);19,1232;15,9665;16,3689;16,8905;23,7443;23,7546;23,3174;24,1503;4,02668;0,000155477;-6,65437;-9,1817;+
O17218(71);23,6393;23,766;23,0128;22,5411;23,7523;25,6535;25,4352;24,9541;1,80672;0,00215335;-1,70896;-3,34032;+
O17218(19);16,289;17,1485;17,3061;19,365;22,4088;23,8563;22,8871;23,5855;3,61309;9,32E-05;-5,65729;-7,74324;+
O17328(261);18,1726;20,0564;18,3603;18,0797;20,2325;21,2657;19,1994;21,0854;1,4359;0,00500957;-1,77851;-2,67762;+
O17328(359);23,6578;23,0696;24,7221;24,3698;23,5947;23,7181;23,7444;23,9499;0,215546;0,366107;0,203053;0,539798;
O17328(372);21,0805;18,2525;19,5067;18,4695;20,3016;20,0076;20,7598;20,1225;0,709107;0,0508422;-0,970599;-1,45697;
O17328(352);18,4905;19,4795;17,9811;17,9856;19,7754;21,134;21,1521;21,2933;2,47681;0,000529968;-2,35447;-4,69723;+
O17328(257);17,2746;18,4935;19,9749;16,4405;22,9045;23,0663;22,4844;22,7245;3,05228;0,000181373;-4,74905;-6,09694;+
O17328(235);19,9416;18,2187;15,7044;17,195;25,2636;23,2458;24,4962;23,5844;3,15644;0,000113514;-6,38259;-6,37942;+
O17389(45);17,2953;18,4464;17,4097;17,1228;21,4907;21,2088;21,0136;20,322;3,93663;0,000138801;-3,4402;-8,85016;+
O17389(101);19,7715;18,4176;18,0153;17,6857;21,0299;21,6163;20,3243;21,4042;2,5513;0,000556752;-2,62118;-4,86452;+
O17389(80);18,6935;19,9074;16,5485;18,8865;21,3755;20,4444;19,818;21,3708;1,50509;0,00424875;-2,24323;-2,7978;+
O17389(83);18,8624;19,4526;16,0637;18,1249;20,7318;20,8993;20,5916;21,7848;1,97417;0,00150782;-2,87597;-3,65736;+
O17389(38);15,6087;17,9951;19,5341;19,5235;20,581;21,1129;20,2154;21,4471;1,48894;0,00446043;-2,67379;-2,76963;+
O17390(102);19,8822;18,4868;17,0645;17,9162;23,3372;23,6382;24,0626;22,8755;3,69129;0,000100457;-5,14097;-7,99926;+
O17397(103);17,5018;20,2259;18,2468;19,414;23,3395;21,9768;22,2401;22,4401;2,78824;0,000440511;-3,65199;-5,42286;+
O17397(324);24,2563;24,2881;23,4198;23,8171;23,8335;25,8682;24,0555;24,1608;0,473418;0,124056;-0,534158;-1,04523;
O17397(7);18,8551;20,0945;18,0111;18,2198;20,434;23,8922;22,3473;22,6358;2,21253;0,00101909;-3,53218;-4,13246;+
O17406(112);17,8971;17,1809;17,2564;20,123;19,5877;19,9235;20,917;21,5311;1,55932;0,00381639;-2,37548;-2,893;+
O17406(113);19,1564;21,336;17,74;16,3368;20,0185;21,7305;21,2028;21,4618;1,13958;0,012265;-2,4611;-2,17546;+
O17406(125);19,8736;18,1716;19,528;19,491;21,6278;20,5099;21,2016;20,9796;2,20184;0,00101176;-1,81367;-4,11049;+
O17406(192);19,8302;19,1591;18,3059;16,9746;21,1501;21,3531;21,1738;21,4739;2,33259;0,00074412;-2,72026;-4,38371;+
O17406(126);18,6772;19,253;15,7154;18,1394;18,9522;20,2863;21,5335;19,7026;1,20675;0,0101478;-2,17243;-2,2879;+
O17406(136);20,5188;19,3571;17,4871;17,7335;20,2116;20,2611;19,6819;20,9643;1,02081;0,0173353;-1,5056;-1,97774;+
O17406(104);19,9635;19,7112;18,4415;16,8111;21,5699;20,642;21,6879;21,4785;1,85912;0,00198251;-2,61277;-3,43818;+
O17406(84);18,5082;18,1405;18,9459;17,4349;21,2266;20,0761;21,3828;19,6515;2,32513;0,000865018;-2,32687;-4,36783;+
O17524(75);20,0449;15,3141;14,4215;18,4664;20,7;21,4748;20,4159;19,1314;1,27019;0,0086664;-3,36883;-2,39471;+
O17599(170);17,1313;18,7313;20,3663;20,7866;21,2439;21,1809;20,9175;21,4843;1,22371;0,00967197;-1,95276;-2,31639;+
O17607(24);15,8711;18,9989;17,0065;18,5163;23,282;24,107;23,6965;23,226;3,70249;0,000102326;-5,97966;-8,03652;+
O17680(381);16,9785;17,9138;19,3726;19,3279;20,9941;20,8962;20,3499;21,9083;2,13;0,0011207;-2,63894;-3,96454;+
O17682(193);20,438;16,9494;17,8051;18,8947;23,456;23,4398;23,3856;21,9703;2,79133;0,000441379;-4,54114;-5,43042;+
O17687(194);17,8857;19,7742;18,1504;18,5113;20,4378;20,6525;19,9951;20,6083;2,22055;0,00102517;-1,84299;-4,14897;+
O17687(503);29,566;28,6236;27,1812;27,8885;21,2023;20,6656;20,9132;20,7458;5,11457;0;7,4331;14,1816;+
O17687(133);18,3393;17,6751;17,4662;19,9665;20,9372;21,1067;21,1652;20,7791;2,43214;0,000722818;-2,63528;-4,5987;+
O17687(356);17,5355;16,1232;18,8608;18,3737;20,093;21,3989;18,9256;21,5602;1,74134;0,00242268;-2,77113;-3,21984;+
O17687(460);15,7468;20,7592;19,4315;20,948;21,2922;21,7292;21,6115;20,9658;0,90644;0,024988;-2,17832;-1,78774;+
O17687(135);19,5228;18,7832;17,8859;18,2426;22,8639;22,5687;21,065;22,4853;3,29575;6,74E-05;-3,63709;-6,77304;+
O17687(394);25,3447;25,3629;25,7402;25,0568;26,7305;25,6385;25,6871;26,5501;1,29873;0,00787664;-0,775352;-2,44302;+
O17687(400);16,1883;17,7975;16,6699;18,1728;21,4066;21,5425;20,6735;20,8085;3,5672;9,05E-05;-3,90063;-7,59622;+
O17687(375);20,1996;18,8922;16,2923;17,0327;21,2867;18,619;18,9535;21,4054;0,851362;0,0303344;-1,96194;-1,69602;+
O17687(454);25,6466;25,5865;22,9827;24,7883;20,8331;22,7576;24,4427;24,4339;0,759849;0,0418864;1,63422;1,54272;+
O17687(239);17,607;20,2305;19,4209;19,8405;20,0842;20,8416;20,7675;20,5191;1,10294;0,0136299;-1,27838;-2,11436;+
O17687(260);19,8798;19,3695;15,7581;19,6813;21,4434;21,5034;20,4838;19,9405;1,07627;0,0145006;-2,17058;-2,06995;+
O17687(552);17,2881;17,2382;18,8996;19,4315;20,5474;20,7239;21,3749;20,1995;2,18786;0,00108457;-2,49709;-4,08187;+
O17687(15);18,0578;19,3348;17,4226;17,7176;19,4146;19,7442;20,1549;20,8205;1,97765;0,00148578;-1,90036;-3,66408;+
O17687(20);18,2543;17,8097;17,8795;20,443;19,9977;21,7938;20,3835;20,5297;1,52388;0,00410289;-2,07955;-2,83068;+
O17695(89);19,8629;18,8987;16,8532;18,3212;24,271;23,6995;22,8122;22,9923;3,35619;7,21E-05;-4,95974;-6,94973;+
O17742(42);19,5531;15,7889;16,5682;18,9827;19,831;22,2097;21,5638;23,0486;1,86869;0,00193194;-3,94005;-3,45617;+
O17759(536);20,3267;18,1084;16,1288;16,8149;20,3954;19,814;20,0534;21,3201;1,3913;0,00564846;-2,55104;-2,60085;+
O17759(259);20,0268;20,7227;15,9473;18,9665;18,7618;20,067;20,5902;20,547;0,419739;0,154576;-1,0757;-0,946537;
O17773(198);16,9708;17,0956;19,5471;17,3332;19,1154;20,9061;20,9458;20,1976;1,85757;0,00198035;-2,55455;-3,43526;+
O17785(263);20,5686;21,4906;21,7538;20,9443;24,5769;24,3931;25,0436;24,7725;4,61816;0;-3,5072;-11,6508;+
O17785(503);19,5002;19,121;19,1996;17,9856;20,4564;20,3571;21,3588;21,3358;2,37869;0,000767083;-1,92542;-4,48248;+
O17893(143);20,5917;17,713;16,0325;17,9488;20,8395;21,2421;21,7127;21,0357;1,76569;0,00233525;-3,13599;-3,2645;+
O17907(79);18,2852;18,6286;19,7906;15,5884;20,6467;20,7856;21,4861;19,9353;1,50486;0,00424682;-2,64022;-2,79739;+
O17907(256);19,9734;18,2594;20,3837;18,6417;22,7985;22,8393;24,1768;22,7075;3,07414;0,000184539;-3,81601;-6,15541;+
O17907(271);18,5347;20,0674;20,2543;14,9025;21,4349;20,4687;20,7158;21,6703;1,07527;0,0145146;-2,63273;-2,06828;+
O17907(272);20,1614;16,4968;16,9228;17,662;22,7771;22,0073;24,0108;23,3935;2,88433;0,000282958;-5,23641;-5,6615;+
O17914(143);26,4968;26,6418;25,5127;25,9509;22,4597;23,8527;23,8247;24,5736;2,53579;0,000548124;2,4729;4,82938;+
O17915(70);18,5829;18,4457;17,2439;18,1823;20,1265;21,4939;19,8364;20,202;2,53785;0,000550369;-2,30102;-4,83404;+
O17915(140);16,3136;16,3572;16,7547;16,9547;21,4046;20,968;19,8771;21,7825;4,24172;0;-4,413;-10,0184;+
O17915(141);16,4969;18,7;17,4351;19,6062;21,2957;21,2663;18,8079;21,9431;1,53174;0,0040277;-2,76869;-2,84446;+
O17919(45);20,0133;18,7194;18,4523;17,1634;20,9248;20,3924;21,2745;21,5924;2,07379;0,00121697;-2,45896;-3,85229;+
O17921(37);17,7519;19,3819;20,8413;20,6108;21,3046;21,0881;20,838;21,0205;1,02331;0,0171728;-1,41634;-1,98191;+
O17921(58);23,4256;23,3089;22,6721;23,8779;24,6839;24,729;24,273;25,4402;2,24789;0,00100471;-1,46038;-4,20558;+
O17921(276);15,1807;19,1749;18,506;16,9223;20,9968;20,355;21,4331;21,1902;2,07564;0,00121993;-3,54777;-3,85597;+
O17981(400);23,0869;22,7945;23,6285;23,2754;20,5178;19,4651;20,6549;20,1278;4,09141;0,000167939;3,00489;9,42672;+
O18131(91);17,9959;18,0523;17,4405;18,2864;21,5615;20,6981;21,5991;21,5757;4,69771;0;-3,41483;-12,0256;+
O18158(871);18,4263;21,7976;20,0988;17,848;20,5885;21,3097;21,0148;18,6938;0,34532;0,20739;-0,859021;-0,805016;
O18158(1013);18,8173;18,1099;16,9044;17,2394;23,2861;22,2675;20,7954;23,8621;3,0108;0,000175148;-4,78503;-5,98717;+
O18188(69);17,3675;16,7245;19,2075;16,3303;20,213;19,3599;21,4413;20,2673;2,04589;0,00127828;-2,91292;-3,79719;+
O18224(89);17,9392;17,743;16,0835;20,0058;21,4928;21,5964;20,5098;21,1998;2,08573;0,00122813;-3,25679;-3,876;+
O18224(70);17,716;16,2;18,5187;17,6411;18,6442;20,3827;21,6488;21,0123;1,94373;0,00160273;-2,90304;-3,59877;+
O18229(76);19,3923;17,0611;18,0311;16,003;21,5495;19,3904;20,8773;21,8234;1,96544;0,00153138;-3,28827;-3,64051;+
O18240(54);20,232;18,1302;17,5757;20,5835;20,623;21,3304;21,2699;21,4901;1,41857;0,00529071;-2,04803;-2,64772;+
O18240(106);17,7375;19,6457;15,9898;19,2935;21,3141;21,4261;20,5176;21,3625;1,87317;0,00193513;-2,98846;-3,46461;+
O18307(29);21,8878;23,0979;26,5303;21,5647;21,8348;24,3599;23,1668;22,5519;0,0841225;0,678165;0,291827;0,232462;
O18307(30);17,3747;20,2824;16,5632;16,0115;21,8348;25,3611;23,3869;23,7502;2,62951;0,000545932;-6,02529;-5,04428;+
O18307(32);18,5712;18,1067;18,6463;18,0617;21,494;20,9631;21,4787;20,981;4,99755;0;-2,88272;-13,5422;+
O18307(44);19,3771;17,5781;20,5174;19,6537;21,6243;23,3291;22,1797;22,6158;2,34717;0,000752704;-3,15565;-4,4148;+
O18307(22);19,5547;19,0159;19,7108;19,2021;20,5675;21,5676;21,8378;20,188;2,11154;0,0011096;-1,66933;-3,9275;+
O18650(8);18,6102;21,0709;19,6989;19,9673;21,5312;20,1545;21,4208;20,7709;0,970951;0,0201357;-1,13252;-1,89494;+
O18650(17);23,8493;24,1515;21,9945;22,3123;25,1997;23,5053;22,4322;24,0454;0,400256;0,166709;-0,718729;-0,910064;
O18650(109);20,0049;21,4173;19,554;20,2293;20,6442;19,8303;20,2552;21,6035;0,20351;0,388483;-0,281951;-0,513618;
O18650(102);19,3864;17,7898;20,3998;19,1777;26,0135;25,9452;24,8815;25,4691;4,40351;0;-6,38888;-10,6925;+
O18650(44);20,2708;18,5857;19,9394;20,3503;20,7772;21,1482;21,1825;20,6214;1,41841;0,00528843;-1,14577;-2,64744;+
O18650(30);17,7784;17,3187;19,2627;21,199;21,0887;20,6161;18,6377;21,4665;0,705219;0,0515893;-1,56255;-1,45037;
U4PF18(41);16,964;20,6063;17,0289;18,9022;21,8135;21,69;21,7926;22,879;2,15691;0,00110773;-3,66844;-4,01889;+
O44144(158);25,0643;25,6803;25,8281;27,9499;24,0328;25,514;24,4322;23,9796;1,19695;0,0105347;1,64098;2,27146;+
O44145(182);24,341;23,544;23,3739;24,4317;21,0329;20,8028;20,2797;21,2754;3,96054;0,000143791;3,07493;8,93717;+
O44154(182);19,4972;18,2362;18,3299;18,8151;23,7202;22,7073;22,7553;24,9063;3,72497;0,000105012;-4,80266;-8,11174;+
O44175(278);18,4683;19,9122;17,9338;17,6215;20,3881;21,8109;21,5963;20,4842;2,20786;0,00101575;-2,58594;-4,12285;+
V6CIR8(755);19,705;18,6865;18,5349;20,8339;22,6884;23,5578;22,4377;24,1648;2,88977;0,000283871;-3,77211;-5,67524;+
O44400(455);25,296;25,148;24,2666;25,9387;24,9093;25,8774;25,5394;25,9655;0,437128;0,144173;-0,410583;-0,978783;
O44400(274);22,5536;22,2176;22,2652;25,4722;25,7662;26,3956;25,9255;26,2144;1,99375;0,00146877;-2,94828;-3,69528;+
