Leading.proteins.Positions.within.proteins;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value daf2_d1_N2_d1;Student's T-test q-value  daf2_d1_N2_d1; Student's T-test Difference  daf2_d1_N2_d1;Student's T-test Test statistic  daf2_d1_N2_d1;Sign p-val: 0.05 
Q688A5(71);24,476;23,9622;25,184;23,1616;25,0091;25,7902;25,1809;25,88;1,4217;0,00381714;-1,2691;-2,65313;+
Q9BL66(180);16,5379;17,425;18,6482;16,8477;23,7604;23,9817;25,0631;25,2523;4,68054;0;-7,14966;-11,9438;+
H2KZN1(10);17,2899;17,4597;16,8339;14,8837;21,947;20,2036;19,6696;20,3412;2,65309;3,09E-05;-3,92357;-5,09934;+
X5M917(14);23,1412;24,8878;22,9238;23,6116;22,4305;20,6464;20,5851;22,1479;1,80495;0,00115912;2,1886;3,33703;+
H2KZR4(343);16,8812;19,4756;18,1386;17,4003;20,8868;20,0813;20,6335;20,7865;2,35798;0,000272936;-2,62311;-4,43794;+
H2KZR4(386);18,1723;15,2848;20,1445;18,7926;22,7831;20,3735;20,9772;21,8032;1,58822;0,00227909;-3,3857;-2,9441;+
H2KZR4(270);25,1927;24,6267;23,845;25,4353;22,3352;19,724;20,8874;20,4748;3,01746;4,10E-05;3,9196;6,00469;+
H2KZT9(308);26,3339;27,2251;27,3142;26,232;27,8396;25,1638;26,7424;25,8783;0,232056;0,298971;0,370275;0,575202;
H2L023(196);24,939;24,3982;24,0452;25,4169;25,9733;23,9167;24,3685;24,4695;0,0111374;0,948763;0,0178351;0,0330832;
H2L023(105);23,2299;25,14;23,3966;25,3804;25,5454;23,2577;24,3962;23,3362;0,0700436;0,703578;0,152882;0,196036;
H2L023(9);19,8506;19,4947;19,7189;18,3472;25,3595;23,2966;23,1131;21,6188;2,49771;0,000103535;-3,99417;-4,74378;+
H2L023(306);16,1994;18,6406;19,5826;18,1096;21,6416;20,8293;20,989;20,868;2,14645;0,000630512;-2,94895;-3,99772;+
H2L028(74);20,3547;19,699;18,7667;15,6539;20,6295;20,8968;21,2504;21,418;1,21538;0,00698696;-2,43011;-2,3024;+
H2L034(597);19,0384;15,8758;18,4345;15,9834;20,2543;20,8874;21,3732;21,1848;2,2441;0,000462933;-3,59187;-4,1977;+
H2L034(371);17,149;18,6967;20,1841;20,1644;25,4863;25,8928;27,4105;26,1962;3,87822;0;-7,1979;-8,64078;+
H2L034(476);17,0469;18,9347;18,1041;18,3682;25,2958;25,1836;24,0634;22,7286;3,88087;0;-6,20438;-8,65019;+
H2L048(7);17,9041;19,2562;18,4558;17,5443;23,1819;20,5816;19,2938;20,6053;1,57991;0,00232629;-2,62557;-2,92938;+
H2L048(338);21,6529;23,2516;21,9637;22,726;23,5502;22,2063;21,6067;21,1065;0,169984;0,416301;0,281121;0,438886;
H2L048(380);18,7747;18,0937;17,243;15,9713;21,8285;20,7944;20,8216;21,1983;2,8587;3,60E-05;-3,64003;-5,59714;+
H2L048(382);18,6026;17,4029;18,1971;19,6854;23,0994;20,797;20,3928;22,0212;2,14759;0,000631472;-3,10564;-4,00001;+
Q8MXS5(484);17,7133;18,5603;18,009;16,1491;20,2894;20,6172;20,206;20,6263;2,75816;3,31E-05;-2,82682;-5,34965;+
H2L0B6(241);19,1978;17,6549;15,3748;19,5733;21,2203;20,015;20,4746;21,3872;1,51001;0,00287524;-2,82406;-2,80639;+
H2L0C4(405);18,4656;19,3075;20,1579;19,1088;24,8129;24,1562;23,4688;24,5817;4,45724;0;-4,99498;-10,9253;+
H2L0D1(253);16,7955;17,7458;19,9718;17,1688;21,2609;20,9073;20,9988;20,9272;2,30965;0,000330377;-3,10309;-4,33504;+
H2L0D3(26);17,8463;16,7666;18,1226;15,1229;21,8759;20,7965;21,1323;21,3344;3,02643;4,12E-05;-4,32017;-6,02834;+
H2L0D9(105);24,411;25,6914;26,1943;24,9121;26,3589;23,7772;23,9684;24,6242;0,381274;0,141449;0,62003;0,874153;
H2L0D9(108);24,2132;25,6914;24,5447;26,4675;26,3589;24,7904;23,9684;24,8517;0,122962;0,535463;0,236866;0,32888;
H2L0E5(652);14,9864;18,5324;15,6643;17,9475;20,6483;21,24;21,0987;21,1234;2,55587;6,25E-05;-4,24496;-4,87491;+
H2L0E5(375);20,8272;21,5203;23,1688;20,7253;22,4213;22,9916;22,9702;21,1008;0,520064;0,0750032;-0,810554;-1,12914;
H2L0E5(672);20,2179;18,4869;16,2618;17,749;21,9668;21,085;21,1867;21,2753;2,03777;0,000764282;-3,19958;-3,78123;+
Q9N5G9(295);17,692;16,497;19,274;20,5653;25,6322;23,5747;23,7051;24,0076;2,88538;3,67E-05;-5,7228;-5,66415;+
H2L0G5(834);23,2197;22,9186;23,9237;22,9648;26,7052;25,3161;25,7073;25,8813;3,40233;0;-2,6458;-7,08709;+
H2L0H3(25);22,4408;23,4709;22,8601;22,7686;21,4427;20,8427;20,8954;21,0555;3,43399;0;1,82607;7,18259;+
H2L0I2(555);19,2426;17,6412;20,1229;18,2605;21,7104;21,0176;21,1084;21,1625;2,28481;0,000324973;-2,4329;-4,28269;+
H2L0I2(1025);17,2776;14,5282;19,4117;18,2787;21,0578;21,003;21,0198;20,5293;1,81508;0,00114038;-3,52842;-3,35584;+
H2L0I2(2207);17,629;19,5687;19,3209;19,6654;19,8584;21,1003;20,1128;21,0711;1,38245;0,00436336;-1,48971;-2,58566;+
H2L0I2(1523);18,8968;20,5653;17,9374;17,7195;21,1248;20,8615;21,1587;20,9384;1,85931;0,00102079;-2,24108;-3,43854;+
H2L0I2(612);20,952;22,2546;22,8999;22,2625;21,3124;22,4714;22,128;22,8494;0,0666268;0,716042;-0,0980358;-0,187065;
H2L0I2(133);15,3638;17,163;16,8984;15,1893;20,5645;19,5122;21,1252;21,0517;3,36723;5,68E-05;-4,40974;-6,98238;+
H2L0I2(1777);17,706;16,2153;18,9652;19,7932;21,2031;21,0102;20,6578;20,7801;1,87823;0,00102578;-2,74288;-3,47417;+
Q22095(331);18,2488;19,8157;20,625;17,5055;25,1006;25,3955;26,0466;26,1603;3,91011;0;-6,62701;-8,75458;+
H2L0K8(246);17,4994;18,6086;19,8394;17,1795;20,5251;21,1097;20,8136;20,6494;2,17092;0,0006157;-2,49271;-4,04732;+
Q9GZI3(690);19,436;19,1135;19,0321;19,2884;24,0526;22,4829;23,4418;23,0694;4,6591;0;-4,04414;-11,8423;+
H2L0R6(207);18,1874;16,6156;17,1583;18,8482;23,6685;22,6818;23,6012;24,2717;4,17701;0;-5,85344;-9,7597;+
H2L0R6(248);17,812;20,2889;14,9235;19,3821;25,1149;22,8257;24,4357;24,2919;2,50991;6,10E-05;-6,0654;-4,77111;+
H2L0R6(258);23,7537;22,4488;25,9937;22,685;24,3944;24,0211;23,6525;23,943;0,128832;0,518768;-0,282449;-0,342985;
U4PC11(162);17,4993;17,9159;18,7609;18,0569;20,9679;20,6993;21,3825;20,6752;4,05222;0;-2,87298;-9,2777;+
O18688(334);16,4855;18,5476;20,8887;19,3482;22,8094;23,4718;23,4736;22,0407;2,25711;0,000429415;-4,13135;-4,22476;+
O18688(110);17,6673;17,9513;17,4007;17,4775;21,1783;19,1743;21,1446;20,4761;2,98715;3,97E-05;-2,86915;-5,92524;+
H8W3X0(190);17,9651;15,8837;17,8961;18,4149;21,6059;20,9457;20,9843;21,3202;3,12063;4,49E-05;-3,67404;-6,2812;+
H9G2R5(26);16,7614;14,5429;17,9447;17,2888;21,7822;20,6178;20,9036;20,9903;2,89906;3,71E-05;-4,43904;-5,69875;+
H9G2R5(36);19,2387;15,9745;18,8686;19,1197;21,5163;21,0922;21,3895;19,8752;1,6673;0,00183566;-2,66791;-3,08544;+
Q21032(198);15,5605;18,2706;18,6903;18,7624;23,8068;22,0043;22,4521;20,67;2,34829;0,000307342;-4,4124;-4,4172;+
Q21032(141);25,1564;26,5874;22,8812;25,1547;27,8072;26,8229;26,0361;26,1485;1,05065;0,0115174;-1,75875;-2,02733;+
I2HA98(44);16,4383;18,5604;17,5132;18,7412;21,8761;20,7199;21,2784;21,0618;2,95684;3,91E-05;-3,42076;-5,84657;+
I2HA98(93);17,6489;18,4075;18,0949;18,5595;23,7607;22,3792;24,4153;21,4048;3,30768;5,28E-05;-4,81232;-6,80763;+
I2HA98(394);16,6281;17,4241;15,327;18,9072;23,431;22,9935;24,6606;24,5252;3,69207;0;-6,83095;-8,00184;+
I2HAF4(22);25,393;27,2783;22,7335;24,3727;27,5741;26,1765;25,0996;26,5021;0,612415;0,052133;-1,39369;-1,29131;
I2HAF4(18);26,9368;28,0148;26,7471;26,58;28,3841;27,515;27,9189;26,9343;0,667154;0,042141;-0,618403;-1,38551;+
I2HAF4(3);25,5696;25,9589;26,9243;24,7389;26,6911;24,9227;25,115;25,9601;0,0739258;0,690034;0,125708;0,206166;
I2HAJ2(17);21,2689;22,6614;23,7459;22,1193;25,8542;26,7714;25,1232;25,499;2,76269;3,32E-05;-3,3631;-5,36064;+
I2HAJ2(4);16,918;19,195;18,2714;18,8972;26,3505;27,6572;25,7535;26,4028;4,8452;0;-8,22065;-12,7505;+
K7ZUH9(80);20,9566;22,6853;21,3553;22,0734;24,6812;24,6517;24,2452;23,1078;2,39711;0,000151122;-2,40381;-4,52234;+
K7ZUH9(37);19,0802;19,5438;19,3456;19,051;21,7306;19,3885;20,8958;19,8276;1,17041;0,00797;-1,2055;-2,227;+
Q6A582(251);19,463;18,8203;17,5991;16,6906;21,8288;21,2063;21,079;21,4972;2,64494;3,08E-05;-3,2596;-5,08026;+
K8F801(1704);17,4755;16,3765;19,5453;16,7342;20,1656;20,9438;20,4563;20,3777;2,17637;0,00061792;-2,95299;-4,05842;+
K8FDX2(266);17,6079;16,2086;19,3952;17,9106;24,6141;25,8522;22,1535;24,2615;3,15754;4,60E-05;-6,43976;-6,38245;+
K8FDZ1(1155);19,1513;15,8925;18,6004;15,3918;21,3465;20,4515;20,4952;20,2174;1,86329;0,00102124;-3,36866;-3,44602;+
K8FDZ1(1156);19,6846;17,8622;19,8014;18,248;21,6672;19,9899;20,1789;20,6102;1,48368;0,00313225;-1,71249;-2,76047;+
L8E833(293);17,7133;16,7528;20,6471;18,308;20,8694;21,1984;21,0989;21,4095;1,80445;0,00115812;-2,78878;-3,3361;+
L8E833(401);23,3004;25,1067;24,0948;23,412;24,1115;25,5092;25,554;25,7107;1,1715;0,00795282;-1,24289;-2,22882;+
L8E833(104);16,2429;19,2575;17,9088;15,0339;21,5755;21,0083;20,976;21,2848;2,32793;0,000333333;-4,10038;-4,37379;+
L8E833(106);14,7161;18,2722;20,3592;17,6627;21,0688;20,3741;21,2831;20,6245;1,39489;0,0042202;-3,08507;-2,607;+
L8E833(236);19,0691;16,9277;17,4944;18,331;23,1532;22,761;22,7636;23,2554;4,31421;0;-5,02774;-10,3155;+
L8E833(251);18,8389;19,1093;20,9569;18,0508;24,1456;21,8109;21,4192;23,8825;2,06738;0,000723197;-3,5756;-3,8396;+
L8E833(258);15,3566;19,4793;15,2977;17,3227;24,1456;23,3783;22,4725;23,7318;3,10514;4,44E-05;-6,56797;-6,23908;+
L8E833(289);17,4235;18,9563;18,2771;17,4563;20,8339;20,3773;20,9298;20,7807;3,36948;5,71E-05;-2,70213;-6,98906;+
L8EC34(297);24,0465;25,2426;24,6879;23,7889;21,3848;20,5789;21,1499;20,035;3,75157;0;3,65431;8,20149;+
M1Z854(255);24,2221;23,1047;25,147;24,0479;26,0592;25,8296;25,8839;24,1376;1,15071;0,00846356;-1,34711;-2,19405;+
M1Z854(341);19,6243;16,6075;18,8958;18,1654;23,7852;26,4245;24,3841;24,4299;3,51901;0;-6,43267;-7,44437;+
M1Z854(88);20,8332;21,7708;22,495;22,2044;23,2153;21,2249;20,8246;21,4291;0,0860977;0,648584;0,152357;0,237505;
N1NSD4(31);18,1713;16,2923;17,6451;17,8765;21,1614;20,8478;20,9716;21,2031;3,80284;0;-3,54969;-8,37697;+
O01477(84);19,5789;18,538;18,7728;19,3965;23,2237;22,7519;22,2632;22,5168;4,53347;0;-3,61735;-11,2636;+
O01485(1824);18,2919;18,3645;17,1713;17,861;24,0712;22,5754;23,7638;22,992;4,76422;0;-5,42844;-12,3476;+
O01498(161);26,2055;28,3988;25,5189;26,486;29,4839;27,9092;27,0735;26,3375;0,5299;0,0719284;-1,04869;-1,14665;
O01498(281);19,5015;19,0224;17,4226;18,9738;24,691;23,9117;23,6824;25,0324;4,2688;0;-5,59934;-10,1284;+
O01498(137);23,4307;25,0411;23,9705;23,614;21,899;20,8423;20,74;20,5721;3,16295;4,64E-05;3,00074;6,39741;+
O01504(49);19,0816;19;19,1719;16,1688;23,7157;22,8597;22,8486;23,0646;3,12402;4,50E-05;-4,76656;-6,29045;+
O01504(59);17,0296;17,2964;16,0747;17,3306;25,0283;21,9926;22,3747;21,5384;3,34943;5,54E-05;-5,8007;-6,92978;+
O01504(84);15,2427;22,1244;17,8416;16,6588;21,3528;21,0196;20,7469;21,0106;1,06931;0,0109148;-3,06559;-2,05836;+
O01504(61);22,0812;23,3749;21,6463;21,2007;24,0331;22,9061;20,5917;21,5617;0,0801158;0,668466;-0,197367;-0,222182;
O01541(748);18,8459;18,1623;18,5843;19,8062;20,8028;21,0722;21,2955;20,9501;3,01327;4,09E-05;-2,18045;-5,99365;+
O01542(98);15,0999;18,3006;18,9739;20,6597;21,9566;21,0437;20,8955;20,6781;1,27883;0,00562712;-2,88492;-2,40932;+
O01576(569);22,4916;23,4014;22,4202;21,9366;24,4307;22,4486;22,2796;23,2074;0,40367;0,126242;-0,529152;-0,916484;
O01576(630);17,6546;15,7423;17,7536;19,1668;21,5881;20,8804;20,7841;20,9844;2,52002;6,14E-05;-3,47993;-4,79381;+
O01577(130);18,3084;19,6996;16,5898;19,3151;24,9985;23,3428;24,2372;23,9763;3,47556;0;-5,66044;-7,30963;+
O01591(59);16,498;16,8156;18,3071;18,1112;24,2033;22,5361;22,9334;24,1014;4,17115;0;-6,01055;-9,73657;+
O01615(39);19,0418;17,7415;17,2982;19,4166;21,803;20,7057;19,9047;20,2738;1,90118;0,000986499;-2,29727;-3,5176;+
O01615(107);14,8376;18,3792;18,5208;17,0794;21,6901;20,5807;20,8579;20,1796;2,13641;0,000660273;-3,62284;-3,97745;+
O01615(132);19,099;19,4895;21,2283;17,1295;19,6058;21,2462;21,2526;20,7786;0,795404;0,0266817;-1,48423;-1,60245;+
O01634(400);19,0593;18,5133;16,9377;16,7784;22,9543;23,35;22,878;23,613;3,99083;0;-5,37665;-9,04843;+
O01634(393);16,8675;18,4491;16,6766;19,9752;26,3705;24,1115;26,5543;23,969;3,36179;5,63E-05;-7,25925;-6,96629;+
O01634(183);17,5666;15,5218;17,5174;20,0873;22,1919;21,4456;20,8246;23,0531;2,14736;0,000631152;-4,20553;-3,99954;+
O01681(240);24,3715;26,8723;25,4784;25,726;26,6133;25,3267;24,3521;25,4339;0,0954881;0,618698;0,18055;0,261267;
O01692(128);16,7885;17,9056;16,3767;18,4491;24,5145;22,9211;23,6922;23,219;4,34861;0;-6,20671;-10,4592;+
O01692(72);20,7621;17,0588;19,0265;19,205;21,7217;20,52;21,0943;20,9925;1,38591;0,00435165;-2,06903;-2,5916;+
O01692(32);19,2238;20,9329;18,1362;20,5946;25,4704;24,2753;23,5161;22,1988;2,34089;0,000304569;-4,14327;-4,4014;+
O01692(110);18,6727;15,5125;18,1503;17,7526;21,8651;20,8067;20,498;21,1562;2,48373;0,000102564;-3,55945;-4,71262;+
O01692(19);24,4964;27,1592;25,3675;26,7973;29,7815;27,1582;25,4228;24,7799;0,267501;0,249289;-0,830489;-0,649396;
O01761(2325);16,6726;18,2939;18,0244;15,751;24,9974;26,3831;25,899;26,7652;4,79136;0;-8,82572;-12,4813;+
O01802(32);19,7949;15,8387;17,6746;18,8719;22,8436;21,9029;23,3265;23,4829;2,71096;3,22E-05;-4,84396;-5,23618;+
O01802(52);16,98;19,2983;20,1226;19,7096;24,5381;22,2582;23,9642;21,6373;2,2175;0,000456362;-4,07184;-4,14269;+
O01802(74);16,5846;18,2674;16,7071;16,7368;23,3607;21,425;21,9898;21,8966;3,93162;0;-5,09405;-8,83203;+
O01802(144);19,7014;18,8941;16,0073;18,3288;21,1894;20,9088;21,2462;20,9859;1,93017;0,000948135;-2,84971;-3,57281;+
O01802(123);16,5938;19,9217;17,3139;17,1057;24,6546;22,94;23,3918;25,3807;3,30939;5,30E-05;-6,35798;-6,81261;+
O01802(62);16,7887;16,4349;19,4733;16,7028;21,9512;20,7604;21,0519;21,3885;2,69873;3,20E-05;-3,93806;-5,20707;+
O01802(120);19,5;18,0515;19,7095;18,952;25,5892;24,3584;23,1655;22;2,82704;3,49E-05;-4,72501;-5,51834;+
O01805(50);18,3233;18,8017;18,0737;19,8314;21,4711;20,2594;20,5709;20,9205;2,33193;0,000333894;-2,04798;-4,3823;+
O01805(16);18,2452;18,8926;17,5481;17,7361;22,8863;23,6177;24,0944;21,9442;3,98718;0;-5,03014;-9,03494;+
O01805(13);18,7042;18,4103;21,0739;16,1857;21,7499;20,6181;21,0187;20,6232;1,23076;0,00670447;-2,40894;-2,32825;+
O01806(15);17,6858;18,0219;15,0572;17,8905;21,5473;20,6606;20,781;20,7263;2,66135;3,11E-05;-3,76493;-5,11871;+
O01806(108);18,9919;18,4574;16,0533;18,9987;22,8232;23,1557;22,1184;25,3103;2,74493;3,29E-05;-5,22658;-5,31769;+
O01806(220);19,524;19,6679;21,0185;16,4646;24,0466;23,2259;22,4206;22,7762;2,07536;0,000726383;-3,94854;-3,8554;+
O01812(38);20,1808;16,9773;16,9297;18,2847;23,1701;20,1629;22,9893;21,5148;2,00766;0,000801516;-3,86615;-3,72233;+
O01812(22);20,3591;19,4959;21,0088;17,8807;24,8494;20,1833;21,007;21,997;0,975138;0,0143964;-2,32304;-1,90189;+
O01868(96);18,7068;17,147;17,8956;18,4351;21,7412;20,984;21,3107;20,3239;3,26425;5,06E-05;-3,04382;-6,6824;+
O01869(30);20,4279;17,1577;19,4351;18,3807;27,1994;25,1535;24,9074;25,6296;3,65941;0;-6,87216;-7,89404;+
O01869(45);23,3599;23,615;24,997;24,3815;27,9237;25,6852;25,9199;25,2768;1,63685;0,002;-2,11306;-3,03075;+
O01869(48);18,5519;15,5157;19,0045;19,0158;19,9336;20,8769;20,1151;20,2542;1,40358;0,00405015;-2,27298;-2,62193;+
O01869(125);32,3398;31,3218;30,3447;31,9062;34,5373;33,55;32,8446;32,857;1,8121;0,00113742;-1,96908;-3,3503;+
O01869(57);19,1448;15,7151;18,1405;19,0996;25,0244;23,3035;22,9681;23,0073;2,97735;3,96E-05;-5,55081;-5,8997;+
O01869(93);18,5715;19,7799;19,4575;19,3004;26,7669;23,9415;25,1251;25,553;4,1183;0;-6,0693;-9,5302;+
O01869(95);17,3851;16,9733;19,5555;18,9825;25,9279;24,257;23,4246;23,0521;3,26014;5,05E-05;-5,94131;-6,67067;+
O01869(25);19,1141;18,9418;18,0558;17,1246;21,4885;20,3824;21,353;21,1985;2,7664;3,33E-05;-2,79653;-5,36965;+
O01893(308);16,9121;18,7947;19,216;20,3125;24,7269;21,8511;22,9548;22,8724;2,44744;0,000126752;-4,29248;-4,6323;+
O01893(641);18,7798;17,7733;19,6741;17,8811;25,8997;25,8026;25,9778;25,1556;5,23992;0;-7,18185;-14,8982;+
O01927(505);16,597;18,2413;19,0191;18,1727;26,661;23,0703;23,6943;25,3099;3,36646;5,67E-05;-6,67636;-6,98009;+
O01927(35);24,0568;24,9485;24,7838;23,9581;27,3728;24,9664;25,4427;24,3838;0,788147;0,0272223;-1,10466;-1,59028;+
O01927(5);23,6504;23,7521;25,7485;24,0073;28,173;26,5944;26,4366;25,9009;1,93692;0,000951164;-2,48663;-3,58572;+
O01963(457);20,1986;18,9987;17,3571;15,8193;20,7997;20,709;20,8882;20,4622;1,466;0,00337481;-2,62135;-2,72973;+
O02051(190);19,3411;16,2305;19,2471;17,2718;24,0498;25,7937;23,3558;25,5015;3,34734;5,53E-05;-6,65258;-6,92362;+
O02056(274);17,6874;18,6252;17,7171;18,1578;23,8137;21,6865;21,0029;21,7013;3,08149;4,33E-05;-4,00422;-6,17516;+
O02056(238);19,9421;15,0442;19,2856;19,782;23,8962;24,5333;22,4348;23,4451;2,17966;0,000584107;-5,06389;-4,06512;+
O02056(13);16,8616;19,1263;19,1;18,1903;21,7309;20,3418;21,0756;21,2539;2,42952;0,000125226;-2,78101;-4,59295;+
O02056(300);19,7486;16,049;17,3347;17,2681;26,025;25,0454;22,8065;25,0564;3,34293;5,49E-05;-7,13325;-6,91065;+
O02082(153);25,1773;26,0703;26,3598;26,118;28,8983;26,1294;25,4884;26,4105;0,454914;0,0999581;-0,800298;-1,01149;
O02092(135);17,9424;18,0625;17,0056;17,5785;23,5636;22,5588;22,5352;23,4687;5,19799;0;-5,38436;-14,6547;+
O02115(165);17,9961;20,1441;16,4688;18,1518;21,9285;20,5057;21,2373;20,7941;1,93934;0,000899863;-2,92619;-3,59035;+
O02115(13);19,7213;15,0436;18,8767;18,6706;21,714;20,0054;20,858;20,9158;1,36472;0,00463126;-2,79524;-2,55532;+
O02155(130);17,8087;18,786;19,3911;14,7334;21,1134;21,2498;21,1876;21,3283;1,84809;0,00106936;-3,53995;-3,41748;+
O02155(116);17,4149;20,2072;19,3917;16,5935;23,9426;25,6549;24,6732;26,0366;3,34369;5,51E-05;-6,67499;-6,91289;+
O02286(64);24,3827;25,3445;22,3125;24,9083;21,3781;21,0326;20,8318;21,2191;2,42461;0,000153569;3,12162;4,58222;+
O02286(12);18,1824;17,4306;18,2778;15,5597;20,6745;20,7507;20,6934;20,9993;2,77244;3,35E-05;-3,41686;-5,38432;+
O02328(676);17,5586;16,8451;18,1399;19,1649;24,1215;22,9999;22,9217;24,4425;4,00858;0;-5,69429;-9,11421;+
O02345(377);18,6707;19,1001;18,212;18,1105;20,0579;19,9506;21,0263;21,2751;2,63887;3,07E-05;-2,05417;-5,0661;+
O02345(389);24,1829;22,3785;24,0844;24,4134;24,9156;23,434;22,7424;24,3095;0,0446243;0,802351;-0,0855761;-0,127974;
O02365(256);17,8581;17,5516;19,2406;18,4334;21,6566;21,1985;20,2432;20,9601;2,93321;3,83E-05;-2,74367;-5,78577;+
O02365(411);16,8138;15,9149;17,1925;18,6738;21,933;20,808;21,343;19,8194;2,71639;3,23E-05;-3,82706;-5,24915;+
O02365(378);18,1604;17,0269;18,9889;17,9341;21,9416;21,1481;20,9172;20,7155;3,2023;4,81E-05;-3,15304;-6,50696;+
O02495(71);28,6253;30,4449;29,2032;29,5263;31,0405;29,8486;29,1193;29,9302;0,434181;0,109515;-0,534738;-0,973339;
O02495(77);16,7756;17,3538;15,8909;19,9417;25,2447;23,6324;24,3361;24,2707;3,49987;0;-6,88052;-7,38478;+
O02495(51);26,2178;25,5029;25,6609;26,529;28,5272;28,0998;29,1475;28,234;3,55564;0;-2,52446;-7,55956;+
O02495(39);18,3968;19,659;19,1099;20,452;27,0486;26,2581;27,8659;26,7562;5,04304;0;-7,57775;-13,7875;+
O02495(44);21,2955;24,0167;20,9994;20,3312;27,2444;24,8153;24,7768;24,818;1,99517;0,000795861;-3,75294;-3,69805;+
O02495(22);17,1198;18,8845;17,1332;19,8819;24,4753;21,3014;23,0313;22,3333;2,5008;0,000103732;-4,53043;-4,75071;+
O02621(88);18,4222;17,7215;19,7227;18,7539;21,9202;20,7773;20,2238;21,0418;2,28297;0,000324266;-2,33568;-4,27883;+
O02628(253);16,8573;17,3356;20,3534;16,4525;22,671;21,4051;21,5789;21,8884;2,36313;0,000248991;-4,13615;-4,44899;+
O02639(153);18,1722;18,4047;17,2732;16,5008;23,0259;21,6701;23,7276;23,2411;3,86363;0;-5,32848;-8,58915;+
O02639(92);16,2968;17,6714;17,8192;19,4168;21,8556;20,7465;19,5404;20,4858;1,93713;0,000951598;-2,85604;-3,58613;+
O02640(229);16,7885;14,6204;16,8286;17,9718;21,9584;21,1712;21,229;21,0098;3,21861;4,87E-05;-4,78975;-6,55281;+
O02640(318);17,4967;16,8007;18,7371;18,4409;20,3597;20,8337;21,0895;20,3914;2,96278;3,94E-05;-2,79974;-5,86191;+
O02641(94);20,952;16,2983;20,3988;19,5429;20,7247;19,918;21,3405;21,0168;0,639833;0,0472205;-1,45199;-1,33865;+
O02641(104);16,4636;18,4616;19,7111;16,4217;20,6627;21,1591;21,2438;21,2511;2,17611;0,000617602;-3,31472;-4,05789;+
O16000(242);17,659;16,1635;17,0212;18,9089;23,4386;25,0342;22,7569;23,2001;3,72099;0;-6,16929;-8,09837;+
O16000(96);17,2888;16,9955;18,0895;17,1453;20,4015;20,8101;21,2616;21,3817;4,43202;0;-3,58394;-10,8154;+
Q8MXK1(330);20,4397;22,8043;21,4307;20,112;26,3645;23,4275;21,7842;24,1432;1,28934;0,0054571;-2,73319;-2,4271;+
O16297(34);17,3872;18,4393;15,9374;18,4489;23,292;21,9733;21,028;21,7146;2,96106;3,93E-05;-4,44876;-5,85747;+
O16303(298);13,8135;17,7644;18,7974;16,5657;22,8573;20,7001;19,0712;21,5483;1,74386;0,00143314;-4,30897;-3,22445;+
O16303(374);18,4855;18,2925;18,7341;17,6797;23,8007;23,7151;25,3083;24,3055;5,06921;0;-5,98446;-13,9304;+
O16303(332);18,627;20,221;19,6498;16,9458;25,5961;23,2471;23,8306;25,1133;3,08623;4,36E-05;-5,58591;-6,18794;+
O16305(22);16,0173;18,61;18,1393;20,5059;21,5246;20,4465;20,6853;21,1139;1,48141;0,00312983;-2,62446;-2,75652;+
O16305(31);18,2513;19,3532;19,2967;18,6608;26,585;23,7617;26,9756;25,0883;3,86102;0;-6,71212;-8,57995;+
O16305(76);18,7724;14,2701;17,5071;18,041;21,7596;20,7413;21,2302;21,2175;2,16164;0,00061287;-4,08956;-4,02848;+
O16305(78);17,4443;17,8506;19,6404;17,3268;25,9057;24,8368;25,3766;25,3397;4,81427;0;-7,29922;-12,5952;+
O16305(95);16,9399;18,6688;18,0478;18,9849;21,1358;20,4219;20,6677;21,4124;2,80382;3,42E-05;-2,7491;-5,46105;+
O16331(26);18,1342;19,675;18,8583;17,4169;23,987;22,1473;22,5899;22,5054;3,30215;5,24E-05;-4,28634;-6,79159;+
O16331(709);24,1336;25,3787;26,1615;24,6021;21,4203;19,9191;20,2342;20,9022;3,68195;0;4,45005;7,9683;+
O16368(261);19,0673;18,6414;18,7466;19,0422;21,3037;20,7875;20,9842;20,4941;4,25097;0;-2,01802;-10,0558;+
O16368(379);17,2834;19,0684;20,5149;18,4703;21,8239;20,4574;21,333;21,3534;1,78433;0,00126487;-2,40766;-3,29886;+
O16406(193);19,8658;18,6544;21,1782;20,3343;25,0831;27,6623;26,3693;25,5298;3,67675;0;-6,15294;-7,95113;+
O16454(43);17,1972;17,9779;17,5756;19,9487;20,7892;20,7117;20,3612;21,0915;2,18007;0,000584409;-2,56358;-4,06595;+
O16517(35);18,1788;18,3902;18,733;17,4868;24,0005;23,8294;24,3304;23,1954;5,40537;0;-5,6417;-15,8972;+
O16517(72);19,1674;18,437;18,4081;17,3271;21,1763;21,0463;21,1487;21,3967;3,50413;0;-2,8571;-7,39802;+
O16517(49);17,9011;17,0492;19,4129;19,4034;18,9675;20,8522;20,722;20,9776;1,37699;0,00443974;-1,93819;-2,57632;+
Q8MXJ7(299);19,4393;19,9072;16,6143;18,6956;26,2691;24,8837;24,0781;24,226;3,38149;5,76E-05;-6,20011;-7,02478;+
O16541(225);18,7562;19,6217;18,708;20,6846;21,7313;20,8454;20,9402;21,1871;1,85658;0,00104808;-1,73339;-3,4334;+
