Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value  daf2_d15_eat2_d15; Student's T-test Difference  daf2_d15_eat2_d15;Student's T-test Test statistic  daf2_d15_eat2_d15;Sign p-val: 0.05 
H2L0D3(26);19,4187;20,8572;19,4659;19,6987;21,3149;20,3472;19,4189;20,4419;0,45543;0,216781;-0,52062;-1,01243;
H2L0D9(105);25,9462;26,3114;24,8629;23,71;25,9762;27,3276;27,7847;26,8795;1,35718;0,0227828;-1,78439;-2,54244;+
H2L0D9(108);25,9462;25,9979;26,0938;23,71;25,9762;27,3276;27,7847;26,8795;1,17932;0,0345197;-1,55503;-2,24191;+
H2L0E5(652);17,6807;19,0856;21,0506;16,6824;21,8897;19,8018;21,6881;21,6253;1,3129;0,0248793;-2,62641;-2,46705;+
H2L0E5(375);20,1275;20,1804;18,6272;21,263;21,9939;22,2145;24,1334;23,4642;2,09858;0,00490535;-2,90196;-3,9016;+
H2L0E5(672);19,6357;20,2542;20,5705;18,3135;22,9759;24,0104;22,3285;22,4886;2,69416;0,00196945;-3,25737;-5,1962;+
Q9N5G9(295);25,9657;24,9667;25,1866;24,7155;27,9291;26,7137;27,8184;27,4593;2,97712;0,00103022;-2,27153;-5,8991;+
H2L0G5(834);21,4885;22,5974;22,4939;21,6314;23,8187;23,4087;24,361;22,8587;1,96578;0,00623901;-1,55896;-3,64117;+
H2L0H3(25);19,2662;15,7167;19,203;19,1382;24,3034;22,6287;21,9046;21,4681;2,12807;0,00473183;-4,24516;-3,96067;+
H2L0I2(555);20,2774;22,1631;22,504;21,3031;21,8941;19,3051;21,5423;20,3384;0,462494;0,213049;0,791911;1,02534;
H2L0I2(1025);19,0348;19,5891;18,2171;20,5346;20,5287;20,237;19,4639;20,5385;0,762154;0,0937591;-0,848129;-1,5466;
H2L0I2(2207);18,4611;20,1274;19,8492;18,2213;21,6843;20,0704;18,2316;20,1935;0,46454;0,211754;-0,880199;-1,02907;
H2L0I2(1523);21,2197;20,7902;21,5943;19,3373;21,6892;21,226;19,7231;21,0101;0,0998865;0,690164;-0,176729;-0,272278;
H2L0I2(612);22,3879;22,2334;22,5306;22,5737;19,6791;21,2776;21,2126;20,8933;2,33414;0,00335775;1,66574;4,387;+
H2L0I2(133);17,0512;19,4985;21,3076;19,9978;22,105;20,3477;21,6699;20,5545;0,870711;0,0730132;-1,70551;-1,72828;
H2L0I2(1777);18,4668;18,6478;17,8327;20,3758;21,8293;19,8365;19,1952;21,0178;1,05997;0,046097;-1,63891;-2,04283;+
Q22095(331);19,8865;19,5057;19,8868;18,5391;23,7671;23,309;23,6403;21,2213;2,70746;0,00198814;-3,52991;-5,22783;+
H2L0K8(246);20,6047;18,9901;21,185;21,1424;21,4912;19,9613;20,0503;21,2196;0,114716;0,653542;-0,200036;-0,308871;
Q9GZI3(690);17,1752;19,4988;19,7358;18,9694;21,0841;21,51;20,0997;21,5093;1,78679;0,00969972;-2,20599;-3,3034;+
H2L0R6(207);20,3851;20,033;20,769;17,4614;21,3638;20,7415;19,3284;18,8252;0,162333;0,551399;-0,402613;-0,421425;
H2L0R6(248);19,8058;19,8663;20,0709;20,2192;23,1412;23,1819;23,718;23,3108;6,07097;0;-3,3474;-20,6085;+
H2L0R6(258);20,4044;20,9851;18,6377;18,3793;19,9101;20,7739;20,1842;20,6406;0,531477;0,174271;-0,775614;-1,14945;
U4PC11(162);19,8437;19,1449;19,4518;20,3314;21,6264;20,8412;21,5501;21,7214;2,75707;0,00191667;-1,74181;-5,34701;+
O18688(334);18,8674;20,7827;19,8269;17,2622;23,3966;22,912;22,8543;23,8311;2,68626;0,00195794;-4,06372;-5,17747;+
O18688(110);18,9518;19,5127;18,4496;20,0129;21,4109;20,6622;20,6302;19,7844;1,5792;0,0140769;-1,39016;-2,92812;+
H8W3X0(190);19,6689;21,113;18,6318;19,7436;19,4312;21,2005;19,4027;21,2114;0,302265;0,345421;-0,52211;-0,720036;
H9G2R5(26);18,187;20,3838;20,3815;20,9144;20,669;20,0089;21,6663;20,8544;0,558588;0,162843;-0,833001;-1,19736;
H9G2R5(36);20,7208;20,1168;18,9086;20,8079;22,4506;23,3203;24,9761;24,6989;2,63105;0,00212245;-3,72295;-5,04786;+
Q21032(198);17,778;20,2097;18,972;19,4138;20,0403;21,4685;20,8906;21,6776;1,66209;0,0119284;-1,92588;-3,07606;+
Q21032(141);23,0745;23,533;23,5963;23,0414;25,3642;24,4697;24,9884;25,5701;3,13404;0,00089689;-1,78678;-6,31783;+
I2HA98(44);17,8828;19,0469;20,6099;19,8953;24,7832;26,8266;26,7447;24,7965;3,636;0,000552486;-6,42901;-7,8175;+
I2HA98(93);20,5668;18,3992;21,2152;19,587;19,0737;21,3662;19,8788;21,6589;0,261378;0,392727;-0,552384;-0,636745;
I2HA98(394);17,3131;21,6376;20,3109;20,4566;22,065;23,1261;25,008;24,6469;1,78298;0,00978843;-3,78195;-3,29636;+
I2HAF4(22);26,2181;28,4154;27,3053;28,3778;28,7833;27,5991;26,2686;26,5112;0,140875;0,595026;0,288612;0,371576;
I2HAF4(18);27,8267;28,5499;28,0735;29,2389;29,5303;28,3002;27,7951;27,913;0,0255025;0,913651;0,0375977;0,0745854;
I2HAF4(3);25,8365;24,8745;25,5177;26,3763;27,3384;24,3318;25,8523;26,3801;0,180169;0,515361;-0,3244;-0,461886;
I2HAJ2(17);17,6955;19,0329;19,4734;17,7951;24,4246;29,6436;27,1849;28,3341;3,51631;0,0004914;-8,89756;-7,43594;+
I2HAJ2(4);20,1712;19,3393;18,2317;20,1086;22,026;18,6023;20,9888;20,7549;0,635604;0,13173;-1,13028;-1,33137;
K7ZUH9(80);20,6926;20,6999;21,0877;20,2743;24,0223;23,1219;24,2269;23,7761;4,38522;0;-3,09818;-10,6142;+
K7ZUH9(37);19,1537;18,6852;21,2741;18,8903;25,0571;23,1451;22,9955;22,2475;2,41457;0,00301375;-3,86047;-4,56029;+
Q6A582(251);19,9393;18,6513;19,1537;21,03;20,8716;21,2428;20,3487;21,4046;1,17723;0,0346054;-1,27334;-2,23841;+
K8F801(1704);18,4542;20,8282;19,9165;18,41;25,1413;26,337;25,4092;24,993;4,01942;0,000170543;-6,06791;-9,15455;+
K8FDX2(266);24,2798;24,4669;24,1243;23,1685;21,0437;21,1811;20,4812;20,8972;4,11768;0;3,10906;9,52783;+
K8FDZ1(1155);26,748;25,331;25,1704;25,0372;21,7513;21,1917;20,4087;19,2006;3,45697;0,000453515;4,93359;7,2526;+
K8FDZ1(1156);23,7557;25,331;22,4582;23,943;22,0269;21,1217;18,1536;20,5849;1,81114;0,00919771;3,40023;3,34853;+
L8E833(293);18,518;21,103;19,8015;19,8109;22,0931;25,3134;24,4743;24,5833;2,57394;0,0024184;-4,30768;-4,9161;+
L8E833(401);28,3724;28,8247;28,8893;28,2001;25,9009;23,9259;23,4945;21,7787;2,84162;0,00160208;4,79663;5,55452;+
L8E833(104);24,3313;23,6279;23,3914;22,16;20,4176;20,1444;21,1376;21,3084;2,58302;0,00238242;2,62563;4,93691;+
L8E833(106);20,5398;21,5232;19,6063;21,1032;21,2887;21,5055;21,0598;18,9534;0,00404052;0,986765;-0,00872231;-0,0120982;
L8E833(236);24,5926;26,1593;26,0794;24,9893;21,8939;20,0278;21,4899;20,4537;3,58606;0,000526316;4,48878;7,65635;+
L8E833(251);27,5429;27,4925;27,3448;26,7771;24,5427;20,4782;22,1125;22,1106;2,94523;0,00106555;4,97832;5,81665;+
L8E833(258);24,2134;25,5373;25,9334;25,6917;20,5845;20,939;23,9522;21,5244;2,25521;0,00350311;3,59393;4,2208;+
L8E833(289);23,8268;22,5317;24,5768;23,4875;20,5124;20,772;20,5892;20,3016;3,38493;0,000537815;3,06188;7,03502;+
L8EC34(297);19,4005;19,0113;20,697;20,6135;20,7669;20,9816;20,1298;20,7911;0,785039;0,0893822;-0,736775;-1,58507;
M1Z854(255);23,1041;22,993;23,4671;23,3365;21,0338;20,9907;20,2225;20,3769;4,46398;0;2,56921;10,9548;+
M1Z854(341);19,3326;20,1118;19,8598;19,4513;19,291;25,0452;25,6423;23,6612;1,37565;0,0220902;-3,72107;-2,57402;+
M1Z854(88);17,5804;18,3544;18,6482;18,3882;20,0709;20,8879;20,1942;20,1052;3,33786;0,000506931;-2,07174;-6,89576;+
N1NSD4(31);18,4863;19,2732;21,3229;20,227;24,6735;23,8903;20,3828;23,882;1,6022;0,0133563;-3,37983;-2,96894;+
O01477(84);20,5912;20,7378;19,0526;20,4617;20,9918;19,5781;21,2247;21,2553;0,442262;0,22602;-0,551618;-0,988251;
O01485(1824);20,7408;18,3603;21,1553;20,2669;21,0355;20,7855;20,8334;20,8001;0,549654;0,166208;-0,732804;-1,18162;
O01498(161);26,0452;27,8578;29,3101;28,2448;26,9711;21,6787;21,9829;22,5912;1,74743;0,0103873;4,55853;3,23098;+
O01498(281);19,7;21,2139;18,511;18,0708;20,4321;20,8351;21,3102;20,8454;1,05922;0,0461231;-1,48175;-2,04158;+
O01498(137);28,2966;27,9215;27,4533;26,3342;25,7889;25,4178;25,7959;25,2321;2,30995;0,00340959;1,94273;4,33568;+
O01504(49);19,2598;20,6648;18,8104;20,7046;23,7702;23,6515;23,9037;22,989;3,39723;0,000424628;-3,7187;-7,07178;+
O01504(59);20,8738;21,3742;21,741;21,1239;25,1528;24,7727;24,6987;26,8106;3,6104;0,000537634;-4,08049;-7,73454;+
O01504(84);21,7479;22,3003;20,9068;22,2943;20,857;21,0897;21,0424;20,798;1,37714;0,0219749;0,865579;2,57657;+
O01504(61);24,9356;25,3104;26,0907;24,3547;23,8894;22,7426;24,9498;23,0563;1,31382;0,0248962;1,51331;2,46862;+
O01541(748);19,0149;19,4036;20,9518;19,447;21,0319;20,3091;21,0865;21,4872;1,3839;0,0218359;-1,27441;-2,58815;+
O01542(98);19,994;21,1446;21,6129;21,4626;21,6172;20,7827;19,396;21,28;0,181934;0,51208;0,284536;0,465844;
O01576(569);18,2973;20,129;19,9895;17,7934;24,4301;24,7069;24,566;24,9462;4,06619;0,000185654;-5,61;-9,33057;+
O01576(630);19,7315;21,7453;20,3737;18,1859;22,7581;21,5235;22,0955;23,5921;1,55159;0,0149068;-2,48317;-2,87937;+
O01577(130);20,9835;20,064;21,3739;19,2417;24,6268;25,8773;25,1026;25,452;3,94209;0,000565217;-4,84889;-8,86997;+
O01591(59);18,1504;20,5118;19,8908;21,3251;22,847;24,7681;25,8587;25,9698;2,58694;0,00234179;-4,89139;-4,94591;+
O01615(39);18,8816;20,2332;21,5728;19,1165;20,6791;21,5103;20,9256;21,1233;0,872535;0,0727717;-1,10854;-1,73131;
O01615(107);21,2707;20,1903;19,5376;19,3298;21,3893;19,8036;20,1519;21,3214;0,439054;0,228074;-0,58445;-0,982338;
O01615(132);17,3629;20,9198;19,6126;20,5228;23,6306;21,7297;21,5656;23,0677;1,65851;0,0120871;-2,89388;-3,06961;+
O01634(400);17,552;21,5146;18,6874;19,5274;22,2499;20,4667;20,8622;21,7572;1,13346;0,039145;-2,01362;-2,16525;+
O01634(393);25,0122;25,292;24,7044;23,6404;22,6099;20,1417;20,8939;20,7906;2,8438;0,00160417;3,55324;5,55994;+
O01634(183);19,2952;21,0302;20,3881;20,1994;22,3736;21,812;22,9715;21,8777;2,4028;0,00310721;-2,03047;-4,53468;+
O01681(240);25,3782;25,7224;24,8989;25,5976;26,8623;27,2838;28,8107;27,7842;2,60995;0,00231955;-2,28598;-4,99892;+
O01692(128);19,1552;21,9707;20,9874;21,0906;25,3951;21,5796;20,416;21,3953;0,515118;0,182361;-1,39551;-1,12032;
O01692(72);18,0005;19,0824;19,451;19,9282;20,5169;21,1966;21,0129;21,2073;2,26336;0,00352186;-1,86791;-4,23778;+
O01692(32);19,783;22,21;22,3456;21,4323;20,2806;19,6176;20,3877;21,1459;0,810069;0,0838721;1,08479;1,62702;
O01692(110);18,6629;18,5962;20,9925;19,9857;24,6438;23,1928;22,7453;21,8808;2,32325;0,00333582;-3,55638;-4,36385;+
O01692(19);24,5845;24,8399;24,0104;24,6519;28,0523;22,9894;22,4474;24,2461;0,0234958;0,91994;0,0878839;0,068863;
O01761(2325);19,8374;20,0731;19,6612;18,6588;21,4832;19,8791;20,4596;21,533;1,33853;0,0238905;-1,28111;-2,51063;+
O01802(32);20,1083;18,8431;18,9351;21,292;21,7597;21,2717;21,0773;20,6819;1,19569;0,0332035;-1,40299;-2,26934;+
O01802(52);18,8516;18,8163;18,1779;17,6173;25,71;22,5696;23,4148;23,7974;3,56418;0,000510204;-5,50719;-7,58663;+
O01802(74);20,5422;20,2262;19,5981;20,7808;21,0807;20,0345;20,9256;20,8281;0,583999;0,151365;-0,430389;-1,2419;
O01802(144);20,9987;20,1406;20,577;18,892;21,358;20,7894;21,8335;19,9981;0,674818;0,117721;-0,842661;-1,39861;
O01802(123);18,8768;19,3604;20,6596;21,3788;22,1385;24,4347;24,547;22,176;1,98068;0,00591022;-3,25511;-3,66994;+
O01802(62);18,2124;21,3419;19,8834;20,8539;21,9635;20,6889;21,0833;21,6985;0,86429;0,0744004;-1,28563;-1,71757;
O01802(120);19,8519;21,5865;18,7225;20,5476;21,4533;20,2766;21,8207;20,1559;0,461345;0,213521;-0,749509;-1,02324;
O01805(50);18,7071;20,9846;20,0932;20,0939;19,5491;20,376;19,4858;19,4958;0,183401;0,509591;0,242988;0,469127;
O01805(16);19,3283;18,9489;20,3216;18,37;20,6432;20,2789;20,8651;20,951;1,78625;0,0097523;-1,44236;-3,30241;+
O01805(13);21,0732;20,3272;21,4366;19,7185;26,2852;26,7475;27,5555;27,5959;4,85813;0;-6,40716;-12,816;+
O01806(15);23,7027;23,7239;23,1991;23,2659;24,572;25,6629;25,7678;24,0068;1,83729;0,00858601;-1,52947;-3,39726;+
O01806(108);20,336;18,5681;17,6955;17,3145;21,937;19,6636;20,7573;19,8776;1,30462;0,0253728;-2,08031;-2,45301;+
O01806(220);21,8232;22,5833;21,1648;22,0518;24,2594;25,3235;26,8497;26,2738;2,97737;0,0010317;-3,77084;-5,89976;+
O01812(38);21,273;18,2799;18,3099;21,7116;23,0776;22,0518;22,473;20,5481;1,03338;0,0482824;-2,14406;-1,99863;+
O01812(22);18,2828;19,9972;20,1165;19,2056;24,6846;23,2419;24,8886;22,3349;2,98669;0,00093913;-4,38698;-5,92402;+
O01868(96);17,7357;20,4923;20,5543;18,8973;24,4166;24,3213;25,7253;25,9202;3,4044;0,000428266;-5,67598;-7,0933;+
O01869(30);25,0166;25,3452;26,3344;26,8382;25,9221;27,7832;26,9388;26,3049;0,706799;0,108365;-0,85369;-1,45305;
O01869(45);25,4435;26,5007;27,0656;27,1184;20,555;20,1712;20,6391;21,1057;5,01563;0;5,91433;13,6392;+
O01869(48);20,6495;19,9982;18,4563;19,9221;20,8364;18,4154;20,563;20,8032;0,213096;0,459375;-0,397918;-0,534494;
O01869(125);31,2045;31,0391;30,468;30,86;35,242;29,7449;29,9375;29,6303;0,063309;0,79358;-0,245762;-0,178303;
O01869(57);17,988;20,8327;19,5635;19,9386;23,4424;27,5704;26,7004;25,9842;2,991;0,000944606;-6,34364;-5,93529;+
O01869(93);23,277;23,7029;22,7957;24,4168;24,8923;25,585;25,529;23,8715;1,44981;0,0187995;-1,42136;-2,70167;+
O01869(95);19,9217;21,8108;19,4954;17,3375;24,8923;24,4551;24,5041;24,8279;2,79427;0,00176768;-5,02851;-5,43761;+
O01869(25);19,5115;18,6339;21,0897;18,8151;22,0856;21,2363;21,2203;19,315;0,909898;0,0664944;-1,45175;-1,7935;
O01893(308);18,4188;19,7263;21,3769;19,6599;22,0572;20,265;20,647;19,1648;0,377421;0,272682;-0,738021;-0,866817;
O01893(641);17,7688;18,3709;19,4028;21,842;21,973;21,5185;18,829;20,4269;0,547746;0,166927;-1,3407;-1,17825;
O01927(505);18,513;20,0026;18,0474;19,3819;21,7957;21,295;19,4606;21,2711;1,57586;0,0142343;-1,96937;-2,92222;+
O01927(35);24,8975;24,7119;23,0178;24,493;26,0437;23,4747;23,7591;23,5908;0,0289312;0,901996;0,0629773;0,0843083;
O01927(5);22,2401;22,3172;20,623;23,4141;27,4613;27,0709;27,5671;27,2519;3,94063;0,000563177;-5,18922;-8,86465;+
O01963(457);18,011;21,1803;20,4145;18,3026;21,4428;20,7681;19,5837;20,7204;0,630831;0,133567;-1,15164;-1,32314;
O02051(190);21,2319;19,7869;19,9359;20,8425;20,8146;21,3673;20,6506;20,783;0,550581;0,165784;-0,454556;-1,18326;
O02056(274);16,1419;21,0412;18,9726;20,3598;21,2912;21,225;21,0007;20,715;0,893246;0,0693779;-1,92909;-1,7658;
O02056(238);20,0194;19,1184;20,3276;20,6165;21,4366;21,2594;20,5856;20,9885;1,50784;0,0162291;-1,04704;-2,80261;+
O02056(13);18,9397;21,1918;19,9178;19,5308;21,0289;20,8693;20,9941;19,0437;0,378778;0,27147;-0,588988;-0,869402;
O02056(300);19,7023;19,294;20,4795;19,2941;20,5927;20,4138;21,1069;20,1662;1,3656;0,0225196;-0,87743;-2,55683;+
O02082(153);26,4457;26,063;26,5776;26,5183;27,1139;23,0082;22,6323;25,1384;0,940499;0,061949;1,92793;1,84436;
O02092(135);17,4809;20,6184;19,8565;21,7045;22,4383;24,919;25,4584;23,0437;1,89889;0,00754824;-4,04981;-3,51325;+
O02115(165);21,3046;18,434;18,8145;18,8499;25,6585;29,2402;27,9874;26,8577;3,69221;0,000584795;-8,08518;-8,00233;+
O02115(13);16,5055;18,1895;21,1607;19,2483;20,8559;20,2039;20,6784;20,8678;0,973715;0,0568992;-1,87551;-1,89953;
O02155(130);19,3298;19,9097;20,687;18,6188;25,1006;24,4533;24,111;24,0387;4,12556;0;-4,78959;-9,55833;+
O02155(116);19,4448;21,4821;19,0648;20,0372;26,0424;23,7344;24,6976;24,2525;3,17982;0,000835314;-4,67449;-6,4442;+
O02286(64);18,9854;19,4063;20,6988;19,7169;24,2097;24,2786;24,3231;25,3091;4,42226;0;-4,82825;-10,7732;+
O02286(12);20,9422;20,2468;20,0049;17,4381;21,1378;21,2654;18,9413;19,962;0,297363;0,350536;-0,668599;-0,710192;
O02328(676);21,0759;20,3383;20,3416;20,9675;20,2946;20,3336;19,5564;21,5971;0,1989;0,483015;0,23538;0,503503;
O02345(377);21,6313;20,273;21,0123;20,4078;21,7434;19,9971;21,8003;20,5241;0,126965;0,625594;-0,185106;-0,338511;
O02345(389);23,0711;22,1331;23,7743;23,1756;25,7408;24,4662;24,4953;25,0571;2,24561;0,00357118;-1,90134;-4,20084;+
O02365(256);20,1227;19,1248;18,2637;20,4548;20,2231;21,0266;19,1164;20,7046;0,557214;0,16359;-0,776144;-1,19494;
O02365(411);18,9846;20,1474;17,6082;20,2869;21,1615;21,081;21,064;20,5541;1,43718;0,0193799;-1,70841;-2,67983;+
O02365(378);24,6447;24,4468;25,4168;24,3801;21,1968;21,3787;21,6626;20,1557;3,95817;0,000573529;3,62365;8,9285;+
O02495(71);30,1509;30,3425;30,3851;30,4032;30,3446;26,1459;26,0333;26,5006;1,59609;0,0134885;3,06434;2,95808;+
O02495(77);27,5434;28,188;26,6856;27,888;25,1863;20,5318;21,0241;21,0111;2,59413;0,00235216;5,63794;4,96243;+
O02495(51);26,8872;26,8917;26,962;27,208;28,8337;27,4575;27,0362;27,7928;1,05033;0,0467437;-0,792824;-2,0268;+
O02495(39);20,0518;18,7707;18,497;20,4744;27,0074;24,6068;22,8093;22,9955;2,39764;0,00309515;-4,90625;-4,52349;+
O02495(44);26,6339;26,6955;27,1692;25,2477;25,8968;21,1728;22,0904;22,2687;1,72741;0,0109278;3,5794;3,19439;+
O02495(22);21,024;19,0183;18,7798;19,5156;21,7248;19,9089;21,8362;21,6754;1,32873;0,0242424;-1,70189;-2,49395;+
O02621(88);20,8918;20,5611;19,992;19,4997;21,0675;21,5607;20,7747;20,1815;0,773092;0,0915343;-0,659935;-1,565;
O02628(253);20,601;19,0638;18,5208;21,6843;19,8052;21,4732;21,4463;21,0851;0,559155;0,162668;-0,984968;-1,19836;
O02639(153);20,1684;19,503;19,1164;19,041;19,9608;19,5765;20,8593;20,7254;1,06664;0,0455463;-0,823267;-2,05393;+
O02639(92);18,0606;19,1621;17,0019;18,5929;21,7407;22,2259;23,2005;22,7786;3,58587;0,000524934;-4,28204;-7,65575;+
O02640(229);20,5835;19,1099;18,9996;20,728;21,0964;20,7099;21,319;21,0915;1,32914;0,0242561;-1,19891;-2,49465;+
O02640(318);17,2661;20,391;21,0737;19,1763;22,0026;20,0033;19,9511;20,2857;0,516022;0,181969;-1,08391;-1,12193;
O02641(94);21,2041;21,1754;21,0257;21,1463;21,5908;18,372;20,9192;21,0358;0,403489;0,25209;0,658414;0,916144;
O02641(104);20,3555;18,3014;21,0968;18,7483;22,0438;21,4157;18,7741;21,2953;0,609059;0,1411;-1,25672;-1,2855;
O16000(242);17,9311;18,8428;19,7398;19,062;19,4013;21,1406;21,3354;21,2813;1,71977;0,0110725;-1,89574;-3,18046;+
O16000(96);20,3374;20,2511;18,7517;19,0895;21,8717;21,4519;20,8949;20,2069;1,49076;0,0170473;-1,49891;-2,77281;+
Q8MXK1(330);19,5592;18,3263;19,7226;20,7995;21,5281;20,9127;20,776;21,0577;1,48109;0,0173872;-1,46673;-2,75595;+
O16297(34);20,7331;20,8693;19,5239;19,8586;21,3802;21,4883;21,181;20,8835;1,49684;0,0166974;-0,987049;-2,78341;+
O16303(298);20,0727;19,1938;21,3769;20,9016;24,416;23,1616;22,4583;23,0164;2,40586;0,00312243;-2,8768;-4,54133;+
O16303(374);20,7189;19,7314;20,5248;20,4122;20,8341;21,0592;21,6394;20,656;1,22024;0,0312779;-0,70033;-2,31055;+
O16303(332);19,6917;20,4397;18,9699;20,4635;24,9585;25,7405;24,155;24,1993;4,0942;0;-4,87213;-9,43744;+
O16305(22);19,2604;21,7612;20,4468;19,8345;22,5849;22,212;22,6695;23,6824;2,12731;0,00472788;-2,46149;-3,95914;+
O16305(31);18,1409;18,4287;20,1475;17,9699;26,8997;26,2499;25,9005;26,4096;5,1157;0;-7,69316;-14,1879;+
O16305(76);20,7742;21,5929;20,6371;22,3642;27,3664;25,0366;25,0092;27,0597;3,14863;0,000908789;-4,77588;-6,3579;+
O16305(78);23,0076;23,6194;24,8754;22,3642;25,1189;27,8491;28,5769;27,9413;2,23159;0,00384307;-3,90491;-4,17178;+
O16305(95);26,069;26,1057;25,6222;25,7723;26,1324;22,8656;22,718;25,7757;0,820741;0,0820558;1,51935;1,64488;
O16331(26);20,1826;19,8139;21,2378;21,3608;20,728;20,7041;21,326;21,023;0,303206;0,344107;-0,296536;-0,721921;
O16331(709);23,9941;24,6384;26,6628;25,3999;21,3825;20,5326;20,2488;21,0562;3,36004;0,000517172;4,36879;6,96109;+
O16368(261);18,6988;19,9742;20,2998;20,6077;22,4582;22,2214;24,5071;22,2269;2,27312;0,00354081;-2,95828;-4,25818;+
O16368(379);20,552;19,9884;18,5712;20,8496;27,1333;23,9236;23,6929;25,2609;2,75614;0,00191432;-5,01243;-5,34477;+
O16406(193);20,052;19,7597;20,0601;18,4711;21,4504;20,7106;20,6658;21,0786;1,79065;0,00960114;-1,39064;-3,31055;+
O16454(43);20,372;19,9354;20,1566;21,4638;20,7232;21,5618;20,2351;21,5696;0,528199;0,175854;-0,540493;-1,14362;
O16517(35);20,7653;20,9529;19,6796;19,5867;20,8101;18,7723;19,8021;21,6911;0,0105792;0,965519;-0,0227804;-0,0314446;
O16517(72);18,1953;21,6506;19,291;18,0314;21,958;19,8629;20,6462;21,1202;0,855182;0,0763304;-1,60475;-1,70239;
O16517(49);19,5266;20,195;19,3141;19,5231;21,6706;21,3836;21,3083;19,923;1,77957;0,00994229;-1,43169;-3,29008;+
Q8MXJ7(299);20,2434;20,3291;21,3678;20,7513;24,1793;23,2928;22,7279;24,6841;3,01493;0,00096861;-3,04809;-5,99803;+
O16541(225);18,74;20,8107;20,5319;20,5845;20,7811;21,0958;20,7495;21,2703;0,811129;0,0837389;-0,807353;-1,6288;
O16547(244);22,9734;25,2993;25,7272;25,6892;29,098;29,1735;28,6979;26,4687;2,02256;0,00548183;-3,43723;-3,75144;+
O16547(248);20,1665;19,2523;19,2767;20,0407;21,3665;21,0721;21,2388;19,7821;1,44085;0,0190871;-1,18084;-2,68617;+
O16547(488);21,0721;20,5746;18,9649;19,7862;22,1004;21,0358;21,2274;21,5127;1,42028;0,019965;-1,36961;-2,65067;+
O16680(83);19,9632;21,3322;19,9363;18,9967;21,4938;20,5802;21,1621;21,2452;1,06538;0,0456214;-1,06324;-2,05182;+
O16682(64);17,6601;19,1729;18,2727;20,1703;22,0246;21,4698;19,6628;20,5013;1,48889;0,0171387;-2,09563;-2,76954;+
O16682(76);19,7243;19,2145;20,9942;19,2672;21,1077;20,1322;20,8274;21,7261;1,13457;0,0390516;-1,14832;-2,16709;+
O16682(60);19,6737;19,9926;20,1142;18,5669;21,3971;21,5565;19,9634;21,6441;1,58136;0,0139646;-1,55343;-2,93195;+
O16682(139);19,0954;21,3648;21,152;21,2765;21,9955;19,9226;20,6965;21,4371;0,158106;0,560173;-0,290774;-0,411711;
O16682(300);23,6871;23,0869;24,0422;22,9936;20,4352;19,8979;20,3045;21,4081;3,45537;0,000452489;2,94105;7,2477;+
O16682(232);19,7406;20,1115;20,6334;20,2159;21,9156;21,2165;21,2501;20,6405;1,83238;0,00863965;-1,08028;-3,38808;+
O16682(234);24,4818;24,83;25,9184;25,2657;21,0654;20,9397;20,7103;20,1422;4,66845;0;4,40953;11,8865;+
O16682(78);19,1985;21,1084;19,1959;17,6604;23,452;27,132;27,2197;27,3204;2,9894;0,000943231;-6,99021;-5,9311;+
O16682(164);21,2644;18,2671;19,0252;21,1201;20,7217;21,1193;21,1668;20,5879;0,605934;0,141956;-0,979677;-1,28007;
O16682(130);18,3094;19,8276;20,9413;19,8167;20,5699;20,6834;20,0884;20,9934;0,736681;0,0997555;-0,860012;-1,50365;
O16682(82);18,7886;19,3907;20,8622;20,6913;19,5631;20,8891;20,8049;21,1201;0,491507;0,19592;-0,661071;-1,07795;
O16684(179);22,9146;24,3858;24,1628;23,3656;26,2511;22,5275;23,785;22,8764;0,059584;0,804091;-0,152797;-0,168405;
O16697(11);18,5621;18,6458;20,7551;20,551;20,3543;21,1482;21,6992;20,5111;0,99989;0,0523703;-1,2997;-1,943;
O16697(12);19,5499;20,2424;19,7155;19,1271;20,1442;20,5393;20,0131;21,2945;1,19804;0,0329239;-0,839059;-2,27329;+
O16785(23);17,9645;18,8586;21,5763;18,6214;21,7449;21,4665;20,3709;19,9491;0,912831;0,0658301;-1,62766;-1,79837;
O16922(458);19,672;20,321;18,8882;18,246;20,1891;21,1872;21,2569;20,2116;1,41656;0,019993;-1,42938;-2,64426;+
O16922(235);19,3431;20,2273;21,2573;21,2756;20,4993;20,3227;21,0747;21,3927;0,22637;0,438849;-0,296529;-0,563072;
O16997(227);19,532;19,7761;19,8558;20,9475;20,5108;20,2646;20,77;20,621;0,763335;0,0935395;-0,513763;-1,54859;
O16997(164);19,3651;21,003;20,7189;17,6583;23,2221;21,7397;23,1951;21,1408;1,53171;0,0153185;-2,63813;-2,84441;+
O17069(566);23,8701;25,6519;24,9418;25,6689;24,2328;22,1306;22,5399;22,5373;1,86339;0,00817968;2,17303;3,44619;+
O17069(27);18,7696;18,5919;20,2701;21,6089;21,5882;19,2101;21,3167;20,7256;0,457767;0,215309;-0,900008;-1,01671;
