Leading.proteins.Positions.within.proteins;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d5_eat2_d1;Student's T-test q-value eat2_d5_eat2_d1; Student's T-test Difference eat2_d5_eat2_d1;Student's T-test Test statistic eat2_d5_eat2_d1;Sign p-val: 0.05 
H2FLK8(1357);22,7808;23,1117;24,0184;23,5537;20,8315;21,6823;20,8673;19,8134;2,81525;0,00726904;2,56753;5,4892;+
H2FLK8(80);20,4022;20,3698;20,1659;21,4271;20,5329;21,008;21,3469;20,1484;0,167691;0,750106;-0,16777;-0,433669;
H2FLK9(1137);19,5056;21,607;20,6464;21,4822;20,7773;20,533;21,284;20,2931;0,0591647;0,900226;0,0884404;0,167286;
H2FLK9(1144);19,831;20,4022;20,5216;20,5102;20,9423;20,7788;21,0248;21,3453;1,88514;0,0364655;-0,706585;-3,48722;+
H2FLK9(1131);23,6094;24,1363;23,4128;23,6159;22,9701;24,142;24,0074;23,0352;0,173057;0,744292;0,154903;0,445854;
H2KYH5(232);23,9336;25,2389;25,2352;25,0469;26,6254;29,1339;28,9403;27,9011;2,61628;0,0107253;-3,28654;-5,01357;+
H2KYH5(372);21,0108;21,5189;21,2455;20,5375;20,1293;21,9229;21,6312;18,701;0,255276;0,646106;0,482065;0,62407;
H2KYH5(384);20,306;20,7503;21,0174;21,6918;20,4171;22,8584;22,9996;21,6189;0,757996;0,268866;-1,03212;-1,5396;
H2KYH5(309);25,1302;25,4595;26,1078;26,377;23,4579;28,3424;26,0849;26,9324;0,156761;0,763554;-0,435747;-0,408609;
H2KYH5(324);25,2299;25,9216;25,3378;25,5094;26,4848;25,8543;25,6681;25,8542;1,02573;0,163615;-0,4657;-1,98591;
H2KYH5(334);25,6131;25,5945;25,6261;26,0301;24,5903;25,8577;25,9737;25,1086;0,433762;0,47613;0,33338;0,972562;
H2KYH5(219);23,8493;24,587;23,1956;23,5597;24,0636;23,2799;23,2426;23,2828;0,410394;0,495676;0,330658;0,92909;
H2KYH5(21);21,5099;19,7869;20,6533;20,0947;23,7246;26,524;25,1498;23,9165;2,92279;0,00638674;-4,31751;-5,75912;+
H2KYH5(173);24,0848;24,1133;24,0158;24,2223;23,1728;24,6554;24,2536;24,0003;0,10308;0,832004;0,0885615;0,280227;
H2KYH5(175);22,432;22,6627;24,4765;21,6537;20,3427;20,9033;21,5692;21,3467;1,44498;0,0787569;1,76578;2,69331;
H2KYH5(191);21,8307;28,5269;27,5754;27,879;25,0477;26,1289;27,4663;25,5246;0,091324;0,847223;0,411121;0,250773;
H2KYH5(134);22,96;23,4538;23,6552;24,2542;23,3764;23,7219;23,1714;23,2994;0,265111;0,63695;0,188527;0,644464;
H2KYH5(392);23,7838;26,2496;26,9308;26,7706;23,4695;24,5017;25,0897;28,8026;0,127943;0,802659;0,467841;0,340858;
H2KYH5(354);27,2712;25,5789;25,3337;25,1957;21,6533;24,352;24,5294;24,1631;1,39629;0,0857183;2,17038;2,60941;
H2KYH5(10);27,1649;28,0784;27,3749;27,7221;24,2323;27,4694;26,9594;26,8294;0,798903;0,24842;1,21247;1,60832;
H2KYH5(395);24,8092;25,4146;24,7404;25,5591;21,4133;24,7113;23,859;24,0484;1,13056;0,137518;1,62281;2,1604;
H2KYH5(393);20,6581;21,4296;20,3328;19,7498;20,0189;21,2735;21,3426;20,3114;0,153013;0,769356;-0,194017;-0,399938;
Q86NI2(132);22,8137;20,5676;20,9808;21,7636;21,794;23,5219;23,4036;21,2447;0,59944;0,353685;-0,959656;-1,2688;
Q86NI2(151);21,4433;21,0709;21,3225;21,3962;20,5795;19,926;20,7156;20,8547;1,92446;0,0341108;0,789265;3,5619;+
H2KYJ5(239);20,2256;21,7395;19,958;19,5451;22,6765;25,2639;23,9431;23,2724;2,46332;0,0139609;-3,42194;-4,66734;+
Q8MQE2(76);19,807;19,4899;21,7461;20,3925;21,0572;20,577;21,719;21,3115;0,710646;0,293145;-0,8073;-1,45958;
H2KYN7(293);18,8664;20,8671;21,0569;21,531;20,7539;20,9005;20,6425;20,9021;0,140601;0,789171;-0,219398;-0,370929;
H2KYN7(400);19,8739;19,744;21,2798;18,9937;20,5795;19,6837;21,4364;21,3302;0,590554;0,35936;-0,7846;-1,25333;
H2KYP4(357);20,5227;21,7444;20,7371;19,0235;19,4357;21,3668;21,2868;21,0017;0,139614;0,790618;-0,265856;-0,368603;
H2KYP4(295);25,6216;24,9396;24,7726;25,2808;23,3931;23,6488;22,0676;24,0917;2,10055;0,0251235;1,85334;3,90552;+
H2KYP4(547);20,8507;24,0064;24,0767;22,4916;22,4301;22,9792;24,1927;23,1577;0,150518;0,770665;-0,333584;-0,394143;
H2KYR1(284);20,184;20,7269;21,4672;21,7714;20,9324;20,5331;21,6514;20,5288;0,103977;0,831469;0,12594;0,282453;
H2KYR1(290);19,683;18,76;20,3196;21,1018;23,3987;23,4602;23,48;24,0091;3,38059;0,00430357;-3,6209;-7,02209;+
H2KYR1(202);20,537;21,2106;21,0805;21,3217;20,4612;21,036;21,3426;21,1015;0,0732097;0,876644;0,0521402;0,204303;
H2KYR1(209);20,908;20,7707;20,0485;21,0661;20,2368;21,1558;21,2983;20,3398;0,0592934;0,900206;-0,0593338;-0,16763;
H2KYR1(139);21,2221;21,1085;21,321;21,7663;20,0917;22,0009;21,4199;22,617;0,118874;0,815829;-0,177915;-0,31899;
H2KYR1(251);25,3991;23,7043;22,8991;23,7949;19,4397;21,5101;21,0259;20,774;2,50323;0,0132632;3,26192;4,75613;+
H2KYR1(253);19,9805;20,7195;21,4073;21,4472;20,9897;21,4078;21,4654;20,6208;0,235941;0,670852;-0,232326;-0,58345;
H2KYR1(32);22,0755;23,9684;23,2152;21,8671;21,5502;23,4839;22,8945;24,3154;0,138514;0,791509;-0,279426;-0,366006;
H2KYR1(306);20,5267;21,4023;20,7621;21,3324;18,7631;19,672;20,9516;19,987;1,22921;0,115345;1,16242;2,32564;
H2KYR1(378);21,0518;20,6404;21,2359;21,0721;20,1876;21,5574;21,4751;20,9169;0,0346735;0,940648;-0,0342016;-0,100442;
H2KYR1(47);21,3132;20,1921;21,757;21,0091;19,6596;21,8389;20,0947;20,4464;0,432319;0,47753;0,557946;0,969894;
H2KYR1(53);19,1648;20,934;21,3673;18,9507;20,3331;21,1532;21,7208;21,2297;0,726148;0,283647;-1,00499;-1,48584;
O44618(226);20,8786;21,5244;21,7077;20,9485;26,247;27,137;28,8826;27,3773;4,35888;0,00268657;-6,14612;-10,5025;+
H2KYS3(166);22,3246;23,1446;22,3956;23,1348;23,8767;23,3913;22,9884;22,7518;0,736264;0,278214;-0,502172;-1,50295;
Q8MNV5(712);21,1028;20,9907;20,313;19,1521;20,41;21,6273;21,4172;19,4865;0,205706;0,705556;-0,345615;-0,518418;
Q86NJ8(113);19,3606;21,7392;21,4805;20,7277;23,7876;22,9404;23,527;22,8156;2,24115;0,0194742;-2,44065;-4,19158;+
Q5R3Y6(466);18,6901;21,2875;21,4012;19,5179;20,2526;20,5323;20,7002;20,1103;0,0934321;0,84431;-0,174654;-0,256094;
H2KZ06(127);20,2394;19,7937;19,2455;21,6718;20,9494;19,9905;20,9134;19,7452;0,0979965;0,83737;-0,162015;-0,267555;
H2KZ37(1420);21,5268;21,2222;19,9999;20,1614;18,6526;21,8511;20,6774;19,7287;0,263497;0,638317;0,500093;0,64113;
H2KZ48(239);22,2923;22,3344;23,0279;23,8809;24,7835;22,7167;23,011;24,1136;0,599483;0,353894;-0,772319;-1,26887;
H2KZ48(244);19,662;21,664;19,6199;20,3635;20,2953;20,7594;21,6281;20,7429;0,425691;0,482526;-0,52912;-0,957606;
H2KZ89(161);19,9046;20,1829;21,2311;20,7833;20,7137;20,0237;20,9791;21,3021;0,228674;0,680214;-0,229164;-0,567996;
Q95Q55(148);23,9395;25,9691;25,2177;24,9429;24,9527;24,6163;24,7191;24,8806;0,210023;0,700222;0,225132;0,527825;
Q95Q55(149);23,2305;24,3987;24,5693;23,9671;20,4027;21,563;21,6125;21,039;3,38281;0,00434234;2,88712;7,02871;+
H2KZA9(182);22,4249;24,3706;22,77;23,1075;23,4492;23,0774;22,9279;22,6581;0,114272;0,822003;0,140127;0,307788;
H2KZA9(267);21,0861;23,2593;24,8822;24,3036;22,0292;24,3444;24,1031;23,2006;0,0124802;0,982165;-0,0365357;-0,0370171;
H2KZC4(118);26,943;32,9684;28,2645;24,7525;24,4156;23,0701;24,0558;22,9857;1,38751;0,0871581;4,60027;2,59435;
H2KZD2(329);20,8459;19,687;19,6099;21,7687;20,8387;21,9973;22,8431;20,8766;0,820619;0,23876;-1,16108;-1,64467;
Q86NB3(200);24,8394;23,7495;24,1085;23,6951;23,1638;24,6703;24,7015;24,4128;0,114998;0,820983;-0,139011;-0,309559;
Q18930(821);20,7012;20,3245;20,8771;21,7061;19,7621;21,7001;21,6811;19,9721;0,0732827;0,876712;0,12338;0,204493;
Q4TTA9(60);22,7971;22,0947;21,3909;22,7518;23,1242;22,6473;21,5962;22,1769;0,100738;0,834966;-0,127572;-0,274401;
Q965K3(69);20,6395;19,7115;21,0376;20,6509;20,7312;23,4365;23,7803;23,7757;1,65654;0,0529112;-2,42103;-3,06607;
Q688A5(71);23,0893;24,986;25,7484;24,3681;23,6974;26,0774;27,9374;24,9521;0,478218;0,442826;-1,11814;-1,05394;
Q9BL66(180);19,9325;20,9857;20,3103;21,3685;21,0245;20,6076;19,9572;21,2922;0,0577152;0,902168;-0,0711336;-0,163414;
H2KZN1(10);20,3061;21,7611;20,2646;21,6663;20,7922;20,0485;20,7743;20,5825;0,451432;0,462732;0,45014;1,00511;
X5M917(14);21,5485;20,4242;21,4843;21,2828;20,9262;20,0029;20,235;21,0068;0,902975;0,205692;0,642236;1,78198;
H2KZR4(343);20,307;20,8943;20,5788;20,4739;20,7264;21,4035;20,0734;18,9569;0,202257;0,709652;0,27344;0,510873;
H2KZR4(386);22,8763;23,3505;22,8319;23,1396;20,6406;20,4701;21,6003;19,7289;3,03319;0,00572871;2,43956;6,04624;+
H2KZR4(270);19,7454;20,7805;21,0428;21,1172;20,8773;21,875;21,5788;20,8199;0,735019;0,278224;-0,616239;-1,50084;
H2KZT9(308);26,782;26,7369;27,4302;27,3156;24,8567;26,5422;26,0847;25,8546;1,67103;0,0515629;1,23162;3,09216;
H2L023(196);24,8846;23,7789;23,704;24,7658;23,1914;23,4055;23,002;22,6731;1,87483;0,0369317;1,21531;3,46774;+
H2L023(105);23,4411;23,9906;22,5239;22,6832;19,5767;21,6396;21,6513;20,6625;2,04526;0,0278993;2,27721;3,79596;+
H2L023(9);24,6836;24,3336;21,9364;23,6631;19,8468;20,2769;21,7668;20,2376;2,2472;0,0192922;3,12216;4,20414;+
H2L023(306);19,2094;20,9602;20,7318;21,9647;20,3611;20,8788;21,7122;20,2236;0,0406236;0,932548;-0,0773816;-0,116968;
H2L028(74);20,3298;19,9486;21,8419;21,5277;20,4789;21,6868;20,7691;20,6821;0,0049127;0,995246;0,00778961;0,0146952;
H2L034(597);20,2957;21,7308;20,1684;21,8052;19,2097;20,2984;20,845;20,7082;0,600017;0,353491;0,734729;1,2698;
H2L034(371);23,3401;24,1541;24,1146;23,7274;25,6826;23,6107;25,1211;23,5141;0,51772;0,410481;-0,648061;-1,12496;
H2L034(476);24,6452;24,9497;24,1731;26,1368;24,3872;24,9456;25,8803;24,8273;0,0220574;0,961634;-0,0338764;-0,0647465;
H2L048(7);21,2332;21,6928;21,5493;20,9525;19,992;21,2485;20,7787;20,6536;1,17792;0,12669;0,688774;2,23956;
H2L048(338);23,5584;23,8561;23,6723;23,8486;23,0842;24,9164;24,8497;22,6516;0,0866361;0,854807;-0,141649;-0,238877;
H2L048(380);21,7321;24,9867;24,4253;23,7869;24,1641;23,7792;24,957;24,2873;0,317599;0,583517;-0,564154;-0,750598;
H2L048(382);23,6556;23,6906;23,4016;25,0617;26,0417;25,2919;23,8222;24,004;0,611311;0,345881;-0,837595;-1,2894;
Q8MXS5(484);21,4181;20,767;21,7351;21,76;20,3765;20,3962;21,0285;19,9475;1,65447;0,0531841;0,982864;3,06236;
H2L0B6(241);22,1514;24,7757;24,4142;23,9854;22,8254;25,8048;24,2622;25,8168;0,402901;0,501022;-0,845655;-0,915037;
H2L0C4(405);23,6431;24,5123;24,1896;24,0096;20,3818;22,8931;23,193;24,632;0,708955;0,293353;1,31368;1,45671;
H2L0D1(253);20,076;19,3771;21,0722;19,8519;19,7675;21,3634;21,2759;21,0502;0,731129;0,280822;-0,769921;-1,49427;
H2L0D3(26);20,8819;21,1;20,0132;21,8907;20,1963;21,9216;20,2898;21,0522;0,0682232;0,884207;0,10645;0,191263;
H2L0D9(105);25,7046;26,8539;25,5665;26,8139;23,5994;23,7843;23,0513;24,5255;2,77955;0,00819802;2,49459;5,40165;+
H2L0D9(108);26,3037;26,8539;25,5665;26,8139;21,9124;23,7843;23,0513;22,5764;3,4302;0,00379535;3,55339;7,1711;+
H2L0E5(652);20,721;20,0166;21,2348;21,0576;20,8784;20,5797;21,3498;20,1445;0,0177843;0,97153;0,0193844;0,0524441;
H2L0E5(375);20,8704;20,7009;20,5838;21,0687;22,7359;24,8005;23,3918;23,6369;3,16185;0,00504594;-2,83533;-6,39438;+
H2L0E5(672);19,5068;21,7649;21,3816;21,8072;20,2336;21,9185;19,9893;21,0112;0,183345;0,733114;0,326959;0,469004;
Q9N5G9(295);26,3871;25,3146;26,0423;26,3888;24,114;24,5014;25,6306;24,7334;1,70191;0,0493349;1,28833;3,148;+
H2L0G5(834);20,5098;23,7706;22,9772;23,9617;23,8465;24,2261;23,6051;23,9869;0,664537;0,314605;-1,11131;-1,38103;
H2L0H3(25);24,5838;23,125;22,6947;23,2173;23,57;24,1983;23,7977;23,2488;0,270628;0,631833;-0,298503;-0,655831;
H2L0I2(555);20,9623;20,7778;21,3891;21,9181;19,3626;21,3554;21,538;21,0834;0,323478;0,578515;0,426978;0,762226;
H2L0I2(1025);20,3676;24,1114;21,9286;20,7528;23,384;23,9987;24,9932;23,8005;1,32108;0,0975066;-2,254;-2,48094;
H2L0I2(2207);21,3092;23,6202;24,3197;23,088;23,3963;23,5986;22,5059;22,8924;0,00681695;0,992349;-0,0140195;-0,0203475;
H2L0I2(1523);20,7593;20,774;21,2292;20,8914;20,9287;21,8693;21,855;21,0838;0,982468;0,177924;-0,520728;-1,91406;
H2L0I2(612);22,5221;22,3123;22,0819;21,6325;21,637;23,0026;22,7406;24,0452;0,650364;0,3232;-0,719129;-1,35674;
H2L0I2(133);19,8979;21,2667;20,2003;19,4692;20,2887;21,5472;21,6251;20,2962;0,655153;0,320851;-0,73077;-1,36496;
H2L0I2(1777);19,4346;20,6246;20,9264;21,5999;20,9448;21,1751;18,7902;21,425;0,0284006;0,950902;0,0626144;0,0828082;
Q22095(331);23,6191;24,3059;24,0291;23,5475;21,0048;21,45;21,6938;21,3926;4,45129;0,00218868;2,49009;10,8993;+
H2L0K8(246);21,502;20,1085;20,4427;21,7603;22,3384;25,8194;24,7962;25,2468;2,22536;0,019875;-3,59681;-4,15889;+
Q9GZI3(690);23,9549;23,0286;23,1584;24,1307;25,0412;25,8465;24,3681;23,8175;1,22268;0,117025;-1,20018;-2,31467;
H2L0R6(207);22,4075;22,8086;23,4439;21,9885;22,0882;23,7775;23,0898;21,9665;0,0450026;0,922515;-0,0683966;-0,12901;
H2L0R6(248);23,1728;22,8758;22,494;22,7884;20,5679;22,5273;23,7873;21,7264;0,439941;0,472357;0,680501;0,983973;
H2L0R6(258);23,6918;23,4818;21,9608;23,7242;24,4806;23,2422;22,3582;23,4104;0,0954209;0,841509;-0,158204;-0,261098;
U4PC11(162);19,9333;21,6795;20,475;21,5282;20,6731;21,6759;21,538;21,3181;0,361446;0,538788;-0,397276;-0,836216;
O18688(334);21,8889;22,0886;21,3089;23,793;21,4067;22,7182;24,106;21,8145;0,111595;0,820735;-0,241508;-0,301235;
O18688(110);24,2073;26,127;27,1713;25,7307;20,0791;21,9227;21,3173;20,7828;3,22258;0,00523194;4,78362;6,564;+
H8W3X0(190);19,2652;21,719;20,664;19,3775;21,0923;19,8061;21,6101;21,0156;0,393648;0,509064;-0,624591;-0,897606;
H9G2R5(26);22,7574;23,6222;23,2552;23,139;19,3973;20,5823;21,4311;21,2988;2,63054;0,010637;2,51607;5,04669;+
H9G2R5(36);21,0491;19,4871;21,2646;20,9177;20,6737;21,6349;21,4838;20,9857;0,513286;0,413876;-0,514943;-1,11704;
Q21032(198);19,4488;19,3218;21,1425;19,152;22,8158;25,0479;24,7306;25,0775;3,21491;0,00519245;-4,65164;-6,54238;+
Q21032(141);26,0423;26,2419;25,8518;25,7319;27,1673;28,3451;27,4722;26,9331;2,43441;0,0146844;-1,51244;-4,60368;+
I2HA98(44);20,0758;21,2014;21,7045;20,6375;19,8995;21,3518;19,9007;20,4654;0,458862;0,458883;0,500462;1,01871;
I2HA98(93);22,9527;23,3764;25,2068;23,395;24,0792;23,0795;23,072;23,0748;0,304329;0,594966;0,406331;0,72417;
I2HA98(394);20,3457;20,6766;21,776;20,7587;22,3596;23,6993;22,776;22,561;2,42467;0,014968;-1,95971;-4,58235;+
I2HAF4(22);26,854;27,9714;26,9944;28,417;24,3792;26,1957;27,6707;26,9575;0,774598;0,259885;1,25842;1,56753;
I2HAF4(18);27,8223;29,2439;29,3906;30,0302;24,3792;27,7523;27,3571;25,7164;1,682;0,0506777;2,82053;3,11195;
I2HAF4(3);27,8577;28,3006;28,5043;28,1168;23,6279;26,086;26,1162;25,5906;2,47851;0,0133176;2,8397;4,701;+
I2HAJ2(17);22,7156;21,7667;22,6442;22,6085;24,6859;23,1444;24,0663;21,4611;0,577179;0,368902;-0,905704;-1,22998;
I2HAJ2(4);20,6699;21,4007;21,842;20,7697;23,8163;24,001;24,2914;23,316;3,63368;0,003875;-2,68557;-7,80998;+
K7ZUH9(80);20,0342;21,1804;21,1042;20,759;20,2914;21,7694;20,365;21,4274;0,163914;0,754323;-0,193858;-0,425048;
K7ZUH9(37);20,1916;21,381;21,7793;20,8564;20,4444;21,0896;20,1402;21,2745;0,304221;0,594814;0,314916;0,723952;
Q6A582(251);21,467;20,9794;21,8289;20,248;19,4055;21,3601;20,8273;20,9431;0,400595;0,502779;0,496874;0,910702;
K8F801(1704);21,179;21,2594;20,9791;21,4353;19,8629;21,7948;20,7729;20,0631;0,629186;0,33585;0,589752;1,3203;
K8FDX2(266);20,6473;21,7254;20,815;21,5275;21,0669;23,8302;23,3265;24,4414;1,35697;0,0913527;-1,98748;-2,54209;
K8FDZ1(1155);21,5182;21,6208;20,8988;21,0509;20,5856;20,915;21,8843;19,9897;0,44248;0,470436;0,428521;0,988652;
K8FDZ1(1156);21,4921;21,7517;21,7704;20,3582;19,9873;20,6694;21,2909;21,3338;0,523625;0,407228;0,522764;1,13549;
L8E833(293);21,4431;19,3805;20,9754;20,6615;20,5947;20,5409;20,8593;20,7012;0,0459838;0,921276;-0,058907;-0,131694;
L8E833(401);29,7726;30,0704;30,3741;30,1611;27,7529;28,7552;29,6103;27,4908;1,82356;0,0399329;1,69227;3,37163;+
L8E833(104);21,6259;20,4105;21,8093;20,7984;20,2419;21,6968;21,3818;20,453;0,17428;0,743513;0,217616;0,44862;
L8E833(106);19,8544;21,6202;19,6224;21,6001;20,3969;21,533;21,6475;21,0349;0,333228;0,568729;-0,478781;-0,781406;
L8E833(236);23,8146;24,0948;22,8416;23,9538;18,9094;20,569;22,5222;19,3997;2,09949;0,0251895;3,32609;3,90341;+
L8E833(251);24,5375;25,5771;25,0554;25,0386;20,6807;21,1631;21,7838;20,8636;4,73691;0,00164103;3,92934;12,2144;+
L8E833(258);20,7139;21,16;21,5154;20,1984;20,3742;20,0289;21,6348;19,4459;0,431286;0,478684;0,525978;0,967981;
L8E833(289);24,2392;22,9929;22,3461;23,195;20,9543;20,102;20,8099;20,7564;2,9465;0,00613559;2,53762;5,81992;+
L8EC34(297);20,9031;19,9837;19,7166;21,196;23,0518;22,2709;21,636;22,2345;2,16096;0,0226945;-1,84844;-4,02708;+
M1Z854(255);24,7295;25,7908;26,2175;25,6102;23,8331;25,5165;26,3339;23,8051;0,457177;0,459007;0,714849;1,01563;
M1Z854(341);19,0538;21,3738;20,8485;20,5515;26,0021;27,2265;25,1434;26,1452;3,87991;0,0032069;-5,67238;-8,64677;+
M1Z854(88);19,7623;21,4897;20,4921;21,0179;20,3586;21,6822;21,6987;21,4203;0,576942;0,368896;-0,599463;-1,22956;
N1NSD4(31);23,3039;23,1275;24,6557;23,842;20,8821;20,852;21,2042;20,1598;3,45808;0,00394203;2,95773;7,25598;+
O01477(84);21,6079;21,2947;21,1674;20,8575;20,0853;21,2009;19,9191;19,5266;1,43826;0,0799388;1,04889;2,68171;
O01485(1824);22,9894;24,4355;24,5069;23,719;22,4665;25,2718;25,3415;24,2965;0,229097;0,679609;-0,431374;-0,568899;
O01498(161);29,0842;29,2091;29,5201;29,3054;27,5703;29,0807;28,809;28,3604;1,27655;0,10486;0,824583;2,40547;
O01498(281);21,3133;20,7093;21,087;20,3277;20,0788;20,9735;21,0147;21,2328;0,0354674;0,938777;0,0343599;0,102659;
O01498(137);19,5561;20,5116;21,4802;20,176;20,8103;21,7415;21,0008;18,5256;0,0382651;0,935182;-0,0885992;-0,110441;
O01504(49);23,3255;26,0144;25,37;25,4326;22,3117;23,9356;23,1993;22,9862;1,534;0,0652209;1,92738;2,84844;
O01504(59);23,3281;22,6804;21,9391;23,1042;23,1001;24,1566;24,0447;22,3687;0,59181;0,358785;-0,654563;-1,25552;
O01504(84);20,4311;21,6983;20,8823;21,0436;20,1762;19,527;20,6863;20,7148;0,990472;0,175649;0,737746;1,92736;
O01504(61);21,4761;21,5084;20,9051;21,0429;21,7288;22,3488;23,7327;22,7293;1,69604;0,0495838;-1,40177;-3,13736;+
O01541(748);19,837;21,8157;21,6208;21,6029;19,1462;21,2125;21,3788;20,3329;0,457682;0,458899;0,701478;1,01655;
O01542(98);21,2198;21,027;20,18;21,7702;21,0733;21,5576;20,9913;20,6314;0,0125222;0,982283;-0,0141468;-0,0371399;
O01576(569);19,6658;20,8288;21,1132;21,1283;20,9633;23,6041;23,1044;23,9566;1,58797;0,0594558;-2,22307;-2,94366;
O01576(630);20,1059;20,715;20,2472;21,3962;20,9153;21,5555;20,539;20,9204;0,459773;0,458021;-0,366493;-1,02037;
O01577(130);24,5467;23,3258;24,106;23,1746;21,6202;24,5455;23,9554;23,2143;0,26239;0,639544;0,454426;0,63884;
O01591(59);20,4733;21,8123;21,2372;20,4362;23,4954;21,6635;21,1926;21,8029;0,879579;0,215447;-1,04885;-1,74305;
O01615(39);21,5541;20,5766;21,1713;20,4533;20,787;21,681;20,8638;20,6128;0,0471812;0,919435;-0,0473399;-0,134964;
O01615(107);21,1334;20,9052;20,1114;21,6304;20,6769;21,2226;19,9206;21,2233;0,160448;0,758856;0,184258;0,4171;
O01615(132);19,3359;20,951;20,8565;19,3457;20,5893;21,0484;21,029;21,2215;0,915706;0,201987;-0,849781;-1,80315;
O01634(400);21,2875;23,5842;23,0256;22,9187;20,8555;21,8006;22,6765;21,8913;0,705296;0,295248;0,898007;1,4505;
O01634(393);26,8012;25,9165;25,4101;26,6933;24,4065;24,6866;24,3517;24,0986;2,68499;0,00923077;1,81939;5,17447;+
O01634(183);22,2957;23,2967;22,5985;21,7705;21,3914;23,0195;22,4691;22,5246;0,109999;0,821924;0,139184;0,297319;
O01681(240);27,7512;26,8531;27,4766;27,5888;25,9869;26,0446;27,4155;26,0447;1,39964;0,085287;1,04449;2,61517;
O01692(128);21,7746;22,6447;23,6741;22,403;22,4123;25,6801;23,7763;24,4984;0,949159;0,188475;-1,46766;-1,85874;
O01692(72);20,1991;20,4451;20,7957;20,952;20,0695;21,3828;21,8284;20,3983;0,303388;0,595118;-0,321789;-0,722286;
O01692(32);22,2783;23,2043;22,5659;22,0421;19,955;23,9121;24,8141;22,2205;0,0657358;0,888344;-0,202754;-0,184717;
O01692(110);20,1347;21,3961;21,3792;20,7187;20,4913;21,4265;21,1544;21,1393;0,154458;0,767156;-0,14572;-0,403285;
O01692(19);24,2365;24,0174;25,5593;24,1315;26,4436;28,504;29,4869;26,5031;2,0883;0,0253394;-3,24823;-3,88111;+
O01761(2325);23,1249;24,7718;22,9084;23,968;22,6999;24,2102;24,7147;23,6159;0,0686885;0,88329;-0,116904;-0,192485;
O01802(32);24,0759;26,6529;26,1314;24,4472;25,2553;25,5641;25,5998;26,0364;0,171491;0,746106;-0,287051;-0,442306;
O01802(52);21,3927;21,241;20,0175;21,2473;25,019;24,1438;22,5579;23,7331;2,51661;0,0131347;-2,88882;-4,78614;+
O01802(74);19,2234;21,3032;21,2207;19,9568;22,6241;23,0848;23,0915;22,2391;2,28228;0,0179489;-2,33388;-4,27737;+
O01802(144);21,4839;21,1134;19,5748;21,5208;20,624;21,042;21,6979;21,0571;0,134837;0,795484;-0,182037;-0,357299;
O01802(123);21,4678;21,6599;21,5986;21,4124;22,1557;23,6126;24,2457;24,7269;2,06259;0,027006;-2,15059;-3,83013;+
O01802(62);23,5988;23,6767;23,0274;24,0573;20,9523;20,1834;21,2622;21,1579;3,79486;0,00406202;2,70109;8,34944;+
O01802(120);21,4252;21,8317;21,4219;21,4554;23,588;25,7595;26,479;25,003;2,96478;0,00602915;-3,67383;-5,8671;+
O01805(50);20,7648;21,8033;20,6268;21,449;20,5922;20,3811;21,1986;20,3134;0,773886;0,260332;0,539683;1,56633;
O01805(16);18,9979;20,4534;19,6408;20,4355;19,1358;21,7818;20,7859;20,5683;0,480535;0,441797;-0,686055;-1,05813;
O01805(13);23,1215;22,2467;22,8027;24,3503;19,6137;21,604;21,3053;21,1214;1,90829;0,0351044;2,21917;3,53111;+
O01806(15);23,6523;27,5535;25,7345;23,6173;21,0948;21,6745;20,5644;21,3426;2,18665;0,0218412;3,97035;4,07939;+
O01806(108);19,1149;21,3126;20,1562;21,3278;22,704;22,9508;22,2515;22,6394;2,10956;0,0249688;-2,15854;-3,92354;+
O01806(220);19,9123;20,3004;21,2036;21,6508;23,885;23,7506;22,1298;23,4003;2,36841;0,0160801;-2,52464;-4,46034;+
O01812(38);21,2229;23,196;23,0478;21,8087;20,5145;20,6076;20,7705;19,7835;1,94659;0,0327887;1,89984;3,60425;+
O01812(22);20,3145;19,9122;21,5653;21,582;20,0605;21,4889;21,663;21,2685;0,193907;0,719978;-0,276744;-0,492492;
O01868(96);20,5707;21,7237;21,1725;21,2294;19,3655;20,861;21,3363;21,3795;0,358965;0,541227;0,438481;0,831435;
O01869(30);23,0442;23,9082;23,5041;25,3811;23,2393;25,0276;25,416;24,8351;0,428119;0,480768;-0,670064;-0,962113;
O01869(45);22,6043;22,5499;22,7706;21,3585;22,4256;25,7385;25,6341;24,1728;1,38027;0,087894;-2,17191;-2,58193;
O01869(48);23,1356;22,796;22,7072;22,5413;20,6486;21,7211;21,3627;21,2226;3,04813;0,00561783;1,55624;6,08589;+
O01869(125);32,6481;33,7624;33,9164;33,91;32,5198;34,39;34,1591;33,3558;0,0308461;0,9468;-0,046937;-0,0897093;
O01869(57);23,2147;23,9082;23,6063;23,7778;22,4023;24,2709;23,9266;22,6783;0,26113;0,640911;0,307236;0,636231;
O01869(93);23,7176;22,8944;23,9937;22,6388;24,7929;25,7304;26,5821;24,1701;1,75036;0,0453742;-2,00776;-3,23636;+
O01869(95);23,7465;21,797;21,5389;24,0382;25,2005;25,1259;25,833;23,5562;1,42494;0,0815425;-2,14877;-2,6587;
