ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value daf2_d15_eat2_d15; Student's T-test Difference daf2_d15_eat2_d15;Student's T-test Test statistic daf2_d15_eat2_d15;Sign p-val: 0.05 
O62414;14,6836;14,3964;14,3211;14,8431;16,2931;17,234;16,0211;17,2968;3,0881;0,000197985;-2,1502;-6,193;+
O62415;16,9899;17,164;17,6389;17,2107;14,248;15,4152;14,9391;15,3782;3,50766;0,000133542;2,25577;7,40898;+
O62416;14,1226;14,3848;13,9852;13,6018;14,4265;15,3486;14,6151;15,1889;1,71083;0,00359498;-0,871158;-3,16419;+
O62426;14,3548;15,3421;14,193;14,1746;14,8983;14,7663;14,0707;14,5181;0,0497682;0,714009;-0,0472293;-0,142002;
O62431;16,4266;16,2763;16,6756;16,8245;18,117;18,7696;18,4129;18,8287;4,1338;9,03E-05;-1,98131;-9,59034;+
O62432;17,7437;17,7376;17,6177;18,0082;20,3785;21,6581;20,3769;21,6549;3,85718;0,000108108;-3,24029;-8,56643;+
O62460;14,1659;15,4036;13,9196;14,8024;16,2576;16,1341;16,5554;16,1166;2,54752;0,000528356;-1,69306;-4,85592;+
O62461;9,68737;12,0687;11,592;12,0481;14,5124;15,1718;14,615;15,3921;2,98538;0,000214585;-3,57378;-5,92062;+
O62468;14,3898;14,8473;14,0297;14,3091;13,9082;14,7986;14,8002;14,5886;0,188099;0,320067;-0,129911;-0,479609;
O62477;13,9357;14,5;15,2343;14,0448;15,0008;14,7006;14,7021;14,9864;0,655051;0,0596265;-0,418798;-1,36478;
O62481;14,1584;14,5876;13,8;14,6388;15,0173;15,5042;15,0635;15,4012;2,19811;0,00106562;-0,950335;-4,10285;+
O62512;14,1876;15,0501;14,5396;15,8035;15,7231;15,5014;15,7595;15,4347;1,01719;0,021479;-0,709477;-1,97174;+
O62515;14,8134;14,6003;15,5206;14,9251;15,5218;15,9274;15,9216;16,6839;1,81412;0,00275216;-1,04883;-3,35406;+
O62518;13,166;12,4105;14,3681;14,1175;15,5103;16,3043;15,797;16,4215;2,61011;0,000453548;-2,49278;-4,9993;+
O62519;14,499;14,4563;14,064;14,6355;14,392;15,1772;14,6438;15,4687;0,942292;0,0260976;-0,506721;-1,84734;+
O76258;15,0154;12,6824;14,7664;14,9507;12,5721;14,7697;14,6496;14,7855;0,0733934;0,609604;0,159472;0,204781;
O76337;15,6668;15,8371;15,1691;15,3704;15,014;15,1816;15,0242;14,9534;1,60767;0,00473409;0,46758;2,97867;+
O76357;19,4111;19,9124;18,8195;18,8392;19,0458;19,3455;19,9705;18,689;0,0153967;0,901318;-0,0171475;-0,0455216;
O76360;15,9952;16,0529;15,7063;16,248;17,4647;18,1633;17,5047;17,9235;3,89663;0,000111471;-1,76345;-8,7063;+
O76365;12,7673;13,2451;13,9476;13,1326;15,1375;15,5472;15,4649;16,1194;3,42662;0,000128;-2,29414;-7,16026;+
O76367;17,521;17,7626;17,6032;17,8604;14,0637;15,0536;13,873;15,3038;3,85731;0,000108176;3,11327;8,56688;+
O76371;17,6197;17,2096;17,4662;17,4159;18,6399;19,4446;18,9361;19,2148;3,8166;0,000105328;-1,63101;-8,42457;+
O76383;12,2817;11,7584;11,7433;12,0796;15,1314;15,59;15,5446;15,2319;5,95211;0,000315789;-3,40874;-19,678;+
O76384;12,3228;12,1004;11,7478;11,4254;15,0172;14,0831;15,0516;15,2914;3,96004;0,000116768;-2,96169;-8,93532;+
O76387;13,9056;15,0491;13,8871;13,389;14,4799;15,2016;14,0798;15,3135;0,764285;0,0435661;-0,711017;-1,55019;+
O76388;12,1842;12,2611;12,1682;12,6142;14,8912;15,28;14,9285;15,3469;5,70032;0,000233463;-2,80474;-17,8397;+
O76406;14,9292;15,0484;15,3909;15,4998;16,4883;17,4677;17,0068;17,3193;3,45633;0,000130214;-1,85346;-7,25065;+
O76407;14,0937;13,7506;14,4146;13,4747;15,6994;15,1502;14,6375;15,05;2,15395;0,00120791;-1,20084;-4,01288;+
O76413;12,1129;12,0944;11,6095;0;14,384;15,1259;14,9549;15,4567;1,0413;0,0201347;-6,02618;-2,0118;+
O76430;15,8052;13,7488;16,2435;17,0502;14,724;15,4428;14,7415;14,8194;0,491211;0,0976952;0,780003;1,07742;
O76447;14,7321;14,7966;14,4814;14,5021;15,9871;16,9872;16,2333;16,6166;3,63983;0,000142937;-1,82801;-7,82998;+
O76449;18,8371;18,7148;18,4989;18,8467;19,3853;19,7178;19,5643;20,0265;3,01582;0,000217225;-0,949092;-6,00036;+
O76463;15,181;15,7356;14,642;14,9494;15,9029;17,2557;15,086;16,6054;1,08631;0,0179299;-1,08554;-2,08666;+
O76512;14,4903;14,9453;11,4293;15,2035;14,3402;15,3004;14,9547;13,7872;0,252116;0,239328;-0,578542;-0,61748;
O76561;16,1945;14,2698;15,8644;15,2141;15,9657;16,9489;16,1777;16,8484;1,1833;0,0138615;-1,09953;-2,24859;+
O76565;14,1531;14,449;14,5052;14,4497;17,6975;18,204;17,6421;18,0752;6,23684;0,000472441;-3,51543;-21,9792;+
O76577;16,3229;16,543;16,4456;16,6592;20,0039;20,577;19,0361;19,6971;4,27278;0,000100756;-3,33586;-10,1447;+
O76606;13,3883;14,0354;14,4608;13,2264;14,8955;14,3756;15,5443;14,9297;1,67618;0,00386582;-1,15854;-3,10144;+
O76616;15,2862;15,4304;15,1588;15,4139;16,7483;17,94;17,602;18,022;3,55916;0,000137339;-2,25574;-7,57072;+
O76628;15,6475;15,9236;15,6095;15,2969;16,1836;17,234;16,8045;17,0424;2,41843;0,000656467;-1,19678;-4,56872;+
O76630;15,9108;16,4059;15,6569;15,5179;17,2288;15,6605;17,0847;15,5893;0,486455;0,0990836;-0,517935;-1,06884;
O76651;10,5692;11,949;11,6605;12,0342;14,9828;15,4873;14,8006;15,1668;4,15246;9,20E-05;-3,55617;-9,66313;+
O76672;18,1499;18,1653;18,3827;18,466;14,8459;15,3369;14,5125;13,8898;4,61029;0,00013245;3,64469;11,6143;+
O76686;12,0505;11,4;11,5369;11,118;13,5642;14,7874;14,3936;15,401;3,36546;0,000153249;-3,01016;-6,97714;+
O76687;15,1314;14,8484;15,2848;15,9612;18,6972;18,8271;18,8186;17,7988;4,09518;8,84E-05;-3,22896;-9,44119;+
O76722;15,3634;14,5892;14,4498;15,4141;14,1537;14,6039;14,6244;15,4404;0,279859;0,212372;0,248526;0,674732;
O76743;15,1736;14,9478;14,4996;14,93;16,5674;16,7043;16,3307;17,5612;3,122;0,000201247;-1,90316;-6,28493;+
O76836;17,0838;16,9196;17,0137;17,0975;18,9479;19,641;19,0616;19,6449;4,70775;0,000144578;-2,29521;-12,0737;+
O76840;20,3695;20,5282;20,1401;20,599;21,0886;21,1896;21,1013;21,2407;3,34133;0,000151923;-0,7459;-6,90595;+
O77081;12,1405;0,135362;10,9794;12,052;14,7235;15,2578;15,0604;15,0854;1,11313;0,016697;-6,20494;-2,13134;+
P02513;18,4483;18,0356;18,5307;18,7213;18,9258;19,3073;19,0904;19,9864;1,76176;0,00302505;-0,89349;-3,25729;+
P02566;21,4888;21,7474;21,5897;21,5636;23,9549;24,1742;23,9111;24,1588;6,87558;0;-2,45238;-28,1436;+
P02567;17,2051;17,5255;17,0546;17,2545;20,2351;20,6441;20,3574;20,3954;6,47893;0;-3,14806;-24,1412;+
P04255;20,2375;20,1852;20,5003;20,6293;19,7083;19,4148;19,5995;19,4254;3,26054;0,000187091;0,851062;6,67181;+
P04970;18,0033;18,5188;18,0389;17,9089;17,8388;18,1463;18,1828;18,3744;0,0355051;0,78786;-0,018075;-0,102764;
P05634;16,5028;19,61;16,9732;16,5636;14,5162;15,4251;14,8679;15,421;1,64602;0,00421923;2,35485;3,04718;+
P05690;23,997;23,871;24,1621;24,1093;25,0444;25,3313;24,9893;25,4742;3,94128;0,000115282;-1,17496;-8,86701;+
P06125;23,6295;22,908;23,82;23,7503;26,2749;26,6859;26,3361;26,7977;4,72738;0,000147601;-2,9967;-12,1683;+
P06582;18,1434;18,0308;17,6957;17,8382;16,0345;16,3405;16,1695;16,484;4,6802;0,00014068;1,66992;11,9422;+
P09446;21,6596;21,5473;21,8831;21,748;22,5289;22,9803;22,563;22,9513;3,51619;0,000134031;-1,0464;-7,43558;+
P0DM41;24,5002;24,8454;24,618;24,8128;26,5697;26,9473;26,6907;27,1563;5,05903;9,98E-05;-2,14689;-13,8747;+
P10299;18,2886;18,1694;18,4763;18,3925;20,2978;20,2004;20,0072;19,9457;5,55689;0,000196078;-1,78106;-16,8681;+
P10567;20,9626;20,549;21,1476;21,3503;23,4794;24,4257;23,8071;24,1637;4,49037;0,000118577;-2,96659;-11,0712;+
P10771;14,5083;14,9182;15,5132;15,2686;14,2635;15,4635;13,3625;14,8138;0,539004;0,0838591;0,576262;1,16279;
P10984;17,5281;17,7427;16,9097;17,3683;14,9625;15,9079;14,9034;16,3491;2,4608;0,000642079;1,85645;4,66176;+
P11141;19,1667;19,1199;19,1071;19,1842;19,9742;20,2488;20,009;20,3413;4,44799;0,000115163;-0,998873;-10,8849;+
P12456;15,6487;16,2326;15,683;15,5477;14,7862;15,1276;14,6653;15,0462;2,44332;0,000638937;0,871656;4,62324;+
P12844;19,0651;19,2666;19,1294;19,457;21,0721;21,481;21,1483;21,5372;5,13665;0,00010929;-2,08014;-14,3054;+
P12845;17,077;17,3318;17,1329;17,2173;19,8073;20,501;19,7358;20,3237;5,2113;0,00012;-2,90223;-14,7316;+
P15796;12,0403;11,8226;11,6958;12,0428;15,9095;16,8043;16,7208;16,9369;5,85814;0,000287081;-4,69251;-18,9714;+
P16356;13,7454;13,6497;14,2004;13,1881;16,6109;16,8222;15,9471;21,4723;1,69158;0,00373318;-4,0172;-3,12928;+
P17139;16,5814;16,9674;16,6339;16,7008;18,247;18,0958;18,1786;18,1454;5,39235;0,000150754;-1,44578;-15,8163;+
P17140;16,4199;16,5907;16,7287;16,6778;19,7202;19,771;19,6911;19,693;8,05477;0;-3,11456;-44,3371;+
P17329;20,6167;20,4375;21,0405;20,7288;19,1591;20,1213;19,4868;19,8726;2,26291;0,000966255;1,04593;4,23684;+
P17330;18,9104;18,8218;19,1468;18,7747;14,4209;15,1203;14,3843;15,1492;5,7579;0,000246914;4,14474;18,2448;+
P17343;18,1055;18,3039;18,1952;18,3827;18,1586;18,7261;18,0827;19,112;0,495725;0,0961658;-0,273025;-1,08555;
P17511;19,0456;19,0243;18,288;18,9868;18,6255;18,7793;18,6294;18,8119;0,271418;0,221167;0,124637;0,657454;
P18334;17,825;18,0042;18,2883;18,0111;18,2583;18,6468;18,0108;18,853;0,993572;0,022682;-0,410065;-1,93251;+
P18833;16,2314;16,8587;15,897;15,5251;18,4216;19,3512;18,9708;19,241;3,74284;0,000101655;-2,86814;-8,17196;+
P18835;12,3175;11,7637;11,7684;11,9217;17,0593;16,9011;16,5879;17,1336;6,86306;0;-4,97769;-28,0078;+
P18947;20,3863;20,441;20,423;20,595;22,7642;23,1038;22,9576;23,054;6,90983;0;-2,50857;-28,5184;+
P18948;23,9845;23,3243;24,3229;24,1931;26,7838;27,1234;26,7353;27,0595;4,74615;0,000149813;-2,96932;-12,2593;+
P19625;21,4808;21,3699;21,3669;21,2457;22,0444;22,7029;22,1652;22,5302;3,08028;0,000197208;-0,994845;-6,17191;+
P19626;17,3052;17,3875;17,1177;17,2154;15,0434;14,6417;14,5969;15,4823;4,42741;0,000113636;2,31538;10,7954;+
P19826;16,6399;16,9179;16,36;16,4452;18,1319;18,3622;18,4695;18,3469;4,73056;0,000148148;-1,73689;-12,1837;+
P19974;20,6185;20,2518;20,6106;20,8566;20,0711;20,5969;20,0425;20,6423;0,560241;0,0789683;0,246165;1,20027;
P20163;21,1231;20,8574;21,1059;21,1572;21,0624;21,883;21,4868;21,9881;1,3066;0,00986159;-0,544202;-2,45635;+
P21137;13,9205;16,5333;14,9104;15,9222;18,4438;18,2302;18,2003;18,6331;2,71134;0,000364048;-3,05523;-5,2371;+
P22981;15,1143;15,8651;15,2787;15,9445;18,1214;21,3908;18,6392;19,9371;2,70763;0,000363636;-3,97149;-5,22823;+
P24887;16,6418;16,4599;16,589;16,7929;14,6236;14,7572;14,9614;14,9901;5,43987;0,000160858;1,78781;16,1134;+
P24888;16,3839;16,4297;16,556;16,7125;16,9088;16,5553;16,6432;16,6359;0,76545;0,0433952;-0,1653;-1,55215;+
P24890;12,6538;12,9578;12,9668;13,1194;14,0942;15,1249;14,7358;14,5094;3,42424;0,000127936;-1,69165;-7,15307;+
P24892;12,0153;13,3018;13,3644;12,671;14,0536;15,4022;14,2041;15,1527;2,16675;0,0011224;-1,86504;-4,03886;+
P24893;12,262;11,8661;11,7289;11,9817;13,8345;15,0937;14,2991;15,3909;3,43496;0,00012845;-2,69485;-7,18554;+
P24894;18,0758;18,0119;18,4895;18,6991;19,6696;20,8545;19,6602;20,4961;2,77723;0,000278315;-1,85106;-5,39599;+
P24896;14,3181;14,5284;14,2473;15,2849;14,471;15,1362;13,9991;15,1373;0,090877;0,545026;-0,0912244;-0,249643;
P25807;14,2688;14,5504;13,0895;14,263;14,3181;15,3458;14,9502;15,0952;1,18888;0,0136186;-0,884408;-2,25792;+
P27420;19,7787;19,57;19,8213;19,9003;21,0566;21,4019;21,1632;21,6123;4,42367;0,000113208;-1,54092;-10,7793;+
P27604;20,5633;20,147;20,6389;20,7532;21,4431;21,4098;21,2454;21,178;2,78222;0,000278638;-0,793495;-5,40816;+
P27639;18,3394;17,8417;18,2738;18,5136;19,2674;19,2898;19,1412;19,0676;3,10503;0,000199647;-0,949343;-6,23879;+
P27798;19,0397;19,0874;19,0466;19,3397;19,986;20,2318;20,023;20,1697;4,3743;0,000108011;-0,97431;-10,5678;+
P28548;17,6689;17,9015;17,4403;17,5027;17,9288;17,618;18,0359;17,4503;0,323627;0,179323;-0,129866;-0,76252;
P29355;15,2637;16,034;14,7947;15,141;16,8653;17,2824;17,6379;17,0319;3,05345;0,000220975;-1,89603;-6,10007;+
P29691;20,6299;20,2786;20,7434;20,7391;22,6199;23,191;22,7274;23,1216;4,88089;8,47E-05;-2,31722;-12,932;+
P30625;17,8431;17,5035;17,7386;18,0051;19,1822;19,813;19,4749;19,9456;4,001;0,000119694;-1,83132;-9,08604;+
P30627;17,6538;18,0733;17,5174;17,597;18,8434;19,0038;18,8894;19,0746;4,03418;0,000121383;-1,24242;-9,20979;+
P30628;16,2563;16,7242;15,8922;15,9312;17,3576;17,7182;17,42;17,1187;2,72055;0,000365152;-1,20264;-5,25911;+
P30629;16,4418;16,493;16,8521;16,849;18,0203;17,7818;17,325;17,5272;2,75966;0,000276392;-1,00461;-5,35328;+
P30632;15,6731;15,7836;16,1098;16,3189;17,1789;17,9081;17,319;18,2679;2,92209;0,000230864;-1,69709;-5,75733;+
P30639;14,0781;15,2242;14,889;15,0999;18,482;18,2917;18,1494;18,2053;4,87825;8,45E-05;-3,45931;-12,9185;+
P30642;16,9505;16,4668;16,8847;16,7524;17,6972;18,2746;18,1553;18,1861;3,63694;0,000142539;-1,31467;-7,82056;+
P31161;19,7613;19,8486;19,5714;19,6725;17,3067;16,6414;16,8079;16,6514;5,59324;0,000204778;2,86162;17,1094;+
P32740;14,4578;14,9269;14,9079;14,7994;16,8881;16,8746;17,1413;16,118;3,70458;0,000148406;-1,98247;-8,0435;+
P32744;13,7049;12,0588;13,1714;14,274;14,0391;15,1749;14,9887;15,1759;1,52493;0,00598767;-1,54236;-2,83252;+
P34183;16,4711;16,7645;16,3322;16,4068;17,2218;17,7619;17,3339;17,5275;3,1575;0,000180343;-0,967605;-6,38235;+
P34213;18,676;18,6665;18,4006;19,1633;19,4495;20,3227;19,2837;18,5131;0,822824;0,0363566;-0,66562;-1,64836;+
P34255;18,1173;18,038;18,343;18,5984;19,31;19,4967;19,8744;18,7995;2,27973;0,000936828;-1,09599;-4,27203;+
P34260;12,4863;12,8209;13,3087;12,7788;14,8713;15,1243;15,0496;15,098;4,72788;0,000147965;-2,18711;-12,1707;+
P34263;12,013;12,0955;11,78;12,0655;13,8136;15,4025;14,7529;14,2372;3,48022;0,000131552;-2,56304;-7,32398;+
P34264;12,0974;12,018;11,6579;12,0627;14,6797;14,844;14,5795;14,4299;5,9921;0,000340909;-2,6743;-19,9864;+
P34274;18,3948;18,1161;18,109;18,2088;14,3567;15,0963;15,2837;14,8515;5,36635;0,000146699;3,31012;15,6559;+
P34278;13,7077;14,8307;14,0825;14,6936;14,9954;15,2981;14,3709;14,4558;0,624898;0,0650978;-0,451424;-1,3129;
P34280;14,5724;15,487;15,1773;15,9024;16,6299;16,5098;16,693;17,0058;2,50444;0,00063113;-1,42483;-4,75884;+
P34281;13,846;13,604;14,0163;12,825;14,6552;14,8886;14,9164;15,305;2,44561;0,000639608;-1,36848;-4,62826;+
P34283;12,2326;11,9024;12,4847;11,6813;14,7262;15,1755;15,0108;15,2781;5,05696;9,95E-05;-2,97238;-13,8633;+
P34286;16,5925;16,4942;16,0789;16,4144;16,3119;15,5716;16,1333;16,5452;0,492793;0,0971023;0,2545;1,08027;
P34304;12,4533;14,4328;10,5256;13,1692;16,4362;16,2271;14,0574;15,7897;1,64532;0,00421801;-2,9824;-3,04594;+
P34308;17,6778;17,4796;17,5876;18,0034;18,6596;19,0383;18,6369;19,1462;3,32768;0,000191022;-1,18313;-6,86593;+
P34313;11,4403;11,1931;13,6719;12,0511;16,2038;16,5156;15,1988;16,1432;3,11801;0,0002008;-3,92624;-6,27406;+
P34317;12,1531;11,9034;11,7022;11,7465;14,9381;15,5253;14,135;14,8676;4,20782;9,55E-05;-2,99022;-9,88211;+
P34325;14,3338;15,0402;11,2828;13,2782;14,778;15,2614;14,9072;13,5753;0,605513;0,0686486;-1,14674;-1,27934;
P34328;18,2928;18,5491;18,4832;18,4711;19,2585;20,1844;19,716;20,0841;3,1198;0,000201068;-1,3617;-6,27895;+
P34329;16,0431;16,196;16,4012;16,2188;17,5126;17,5584;17,6778;17,9755;4,58776;0,000130152;-1,46629;-11,5104;+
P34331;15,0662;15,3029;14,514;14,9463;16,8887;17,6127;16,8312;17,3443;3,93901;0,000114896;-2,21187;-8,85878;+
P34334;18,1368;17,3437;18,4323;18,5235;20,5142;20,1896;20,2645;20,1839;3,63239;0,000142222;-2,17897;-7,80578;+
P34335;14,6652;13,6283;14,4918;14,8699;16,5704;16,0493;16,2657;15,9726;2,98593;0,000214675;-1,80065;-5,92206;+
P34339;17,5442;17,5036;17,5086;17,6621;19,3827;19,673;19,3668;19,7387;5,88978;0,00030303;-1,98569;-19,2065;+
P34340;14,0125;12,7527;13,3947;14,23;15,524;15,9236;15,5291;15,8808;3,03466;0,000219648;-2,11692;-6,05013;+
P34342;14,4937;14,6835;14,6973;14,8998;16,707;17,2481;17,3018;16,8465;5,04841;9,77E-05;-2,33226;-13,8167;+
P34343;13,3282;14,967;14,9397;14,1424;16,2277;16,4297;15,9724;16,586;2,50887;0,000632028;-1,95965;-4,76876;+
P34344;13,6906;13,4628;13,293;13,4033;14,6689;14,8768;13,5646;14,189;1,53129;0,00589397;-0,862396;-2,84368;+
P34345;13,9814;14,9733;13,8748;13,7002;14,1023;14,5574;15,0702;14,9301;0,725028;0,0489934;-0,532596;-1,48395;+
P34346;17,948;17,3476;18,081;18,1532;18,6475;18,3429;18,2752;18,5163;1,50102;0,00622656;-0,563025;-2,79069;+
P34349;16,0682;16,3797;12,28;18,4425;14,0736;14,6434;15,055;14,5395;0,413376;0,127296;1,21472;0,934666;
P34355;12,903;12,4147;14,818;13,054;15,486;16,0309;15,6701;14,9625;2,11229;0,00143692;-2,23997;-3,92899;+
P34364;15,2798;16,2132;15,5168;16,3369;16,1675;17,7082;17,2346;17,3654;1,64355;0,00424749;-1,28225;-3,04275;+
P34369;14,9484;14,9521;14,277;14,922;18,1037;18,669;17,7141;18,4895;4,8679;8,37E-05;-3,46917;-12,8657;+
P34378;16,9705;16,443;17,1088;17,8736;16,92;17,253;17,4098;17,1893;0,1115;0,480035;-0,09407;-0,301003;
P34382;21,9133;21,398;21,8477;21,9094;23,65;24,4763;23,9252;24,4888;4,17906;9,38E-05;-2,36799;-9,7678;+
P34383;21,4943;21,0902;21,9314;21,712;21,3091;23,4047;23,2853;23,0919;1,22648;0,0123522;-1,21576;-2,32106;+
P34384;14,9082;16,0254;14,6004;16,0425;17,1966;17,723;17,3192;17,3838;2,67063;0,000358498;-2,01147;-5,14056;+
P34385;16,4872;16,5682;17,0151;17,0841;17,822;18,159;17,8226;18,3534;3,0978;0,000198681;-1,2506;-6,21918;+
P34388;14,3197;13,8153;14,3075;14,401;15,9437;16,3223;16,01;16,8599;3,79804;0,000103927;-2,07304;-8,3604;+
P34392;14,5268;16,1072;14,685;14,7175;16,3981;17,8147;17,3821;18,6226;2,29312;0,00090253;-2,54528;-4,30016;+
P34397;12,0372;12,0282;11,7451;12,0571;14,6298;15,2393;14,9645;15,2178;5,862;0,000288462;-3,04594;-18,9999;+
P34398;12,1233;12,051;11,5047;11,838;14,9346;14,9713;14,5991;15,3331;5,26948;0,00012987;-3,08026;-15,0722;+
P34415;14,3158;14,3944;13,6661;13,7266;15,201;14,4891;15,4116;14,7378;1,77538;0,0029634;-0,934178;-3,28235;+
P34419;14,9635;15,4254;15,1232;14,8631;14,2642;15,3112;14,6194;14,9907;0,53354;0,0852475;0,29741;1,15311;
P34423;14,7842;14,5681;15,067;15,0819;15,4323;14,4483;15,4173;14,6659;0,156972;0,374432;-0,115644;-0,409097;
P34426;13,2723;12,3992;13,3431;13,3722;13,8902;14,733;13,7782;15,4969;1,59968;0,0047848;-1,37789;-2,96446;+
P34428;14,8107;15,4694;14,6697;14,7575;15,0341;15,2525;13,5538;15,3741;0,0979872;0,52086;0,123201;0,267532;
P34429;15,0548;15,2493;14,4777;15,2089;14,9325;14,4408;14,2939;15,1513;0,496811;0,0957761;0,293049;1,0875;
P34431;12,1823;12,0841;11,6208;11,8904;14,585;14,0176;14,1374;14,423;4,91019;8,67E-05;-2,34633;-13,0828;+
P34436;14,385;15,1509;14,6525;14,3397;16,8634;17,3641;17,6997;17,3288;4,37773;0,000108696;-2,68197;-10,5824;+
P34438;13,8695;14,4864;15,0235;14,8199;17,2601;17,7838;17,3734;17,3285;4,325;0,000104167;-2,88664;-10,3604;+
P34443;12,2417;11,4857;11,6408;11,9537;14,644;15,4268;14,85;15,44;4,77131;7,70E-05;-3,2597;-12,3824;+
P34446;15,4004;15,6061;15,0344;15,4028;17,7595;18,1966;17,4901;18,0354;4,85684;8,25E-05;-2,50946;-12,8094;+
P34452;14,744;15,2178;14,7676;14,6679;14,7606;15,4135;14,2578;14,887;0,0249855;0,844378;0,0196002;0,0731134;
P34453;16,2552;16,0066;15,7713;16,0259;18,0585;18,4951;18,2621;18,6389;5,17566;0,000115607;-2,34888;-14,5266;+
P34454;14,1895;14,0853;14,7005;13,8135;13,4049;14,4405;14,6796;15,2131;0,225898;0,267518;-0,237331;-0,562064;
P34455;19,9675;19,7614;19,9312;19,9042;20,6354;21,1086;20,8379;21,1011;3,80815;0,000104687;-1,02966;-8,39532;+
P34460;20,1201;20,1458;19,8404;19,8414;14,9066;15,2524;13,8709;15,0174;5,49739;0,000174927;5,22511;16,4802;+
P34462;16,3563;16,3828;16,4789;16,895;18,5317;19,2037;18,6449;19,0535;4,57376;0,000128342;-2,33018;-11,4463;+
P34466;13,4955;13,3162;13,712;13,9484;16,5785;16,0753;16,1274;16,4834;5,17405;0,000114504;-2,69808;-14,5174;+
P34471;12,1014;11,6907;10,779;12,0745;13,9145;14,8599;14,7892;14,8998;3,57342;0,000138378;-2,95446;-7,61601;+
P34475;13,9907;13,6812;14,265;14,0621;17,6001;18,264;17,6719;17,749;5,9644;0,000319149;-3,82152;-19,7723;+
P34476;14,5316;15,0938;15,4649;14,8818;16,6142;16,7888;16,8885;16,6968;3,86452;0,000108586;-1,75404;-8,5923;+
P34477;14,7835;13,3935;13,9581;14,5156;20,3135;20,4236;19,9857;20,1639;5,82944;0,00027027;-6,05901;-18,7605;+
P34479;14,3314;14,1803;13,5616;14,6397;17,6116;17,9216;17,3751;17,4516;4,9474;8,96E-05;-3,41173;-13,2766;+
P34480;14,884;14,918;14,781;15,017;13,7194;15,2237;14,3023;15,1357;0,364954;0,153041;0,304749;0,842961;
P34492;17,2142;17,501;17,3976;17,4053;14,8089;15,0391;14,8259;15,4798;5,08094;0,000102564;2,3411;13,995;+
P34496;17,2339;17,1658;17,0731;17,6197;16,8285;17,1928;16,17;16,8313;1,10327;0,0171739;0,517444;2,1149;+
P34497;13,0161;14,4979;13,756;13,9433;14,5473;15,4167;12,8545;15,3131;0,500782;0,0946222;-0,729611;-1,09464;
P34499;16,5725;16,9634;16,3801;16,8582;18,3732;18,298;18,1859;18,4985;4,4925;0,00011893;-1,64535;-11,0806;+
P34500;21,2668;21,1866;21,3876;21,5303;21,514;22,3374;21,26;22,2896;0,910722;0,0284342;-0,507418;-1,79487;+
P34502;15,9016;16,0929;16,0938;15,0822;13,9206;15,4624;14,6065;14,7664;1,49167;0,00640646;1,10362;2,77438;+
P34511;12,1553;11,8929;11,5401;12,0452;14,903;16,0067;15,0051;15,5104;4,69182;0,00014218;-3,44791;-11,9975;+
P34512;12,2211;11,8596;11,6881;11,8548;14,6047;15,4757;15,0434;15,3073;5,17349;0,000114286;-3,20189;-14,5142;+
P34519;15,6502;15,4573;15,8412;15,8428;17,4183;16,8665;15,8501;15,985;1,13682;0,0156062;-0,832133;-2,17085;+
P34524;12,8231;12,086;13,6065;13,3521;14,4276;15,4479;13,2394;15,3147;1,44276;0,00714191;-1,64047;-2,68947;+
P34525;15,9832;16,2573;15,9312;16,3775;18,8634;19,302;18,9329;19,2628;5,86495;0,000291262;-2,95298;-19,0218;+
P34526;16,9771;16,0702;16,4141;17,3307;19,3171;19,7595;18,7441;19,9608;3,38789;0,000125737;-2,7473;-7,04387;+
P34528;16,068;16,1829;16,5576;17,004;17,0542;16,9393;16,8216;17,2168;1,29648;0,0101538;-0,554828;-2,4392;+
P34529;12,273;11,7954;11,7364;11,9186;13,9358;15,0037;14,9086;15,4934;3,79732;0,000103739;-2,90456;-8,3579;+
P34537;15,7148;15,8953;15,9936;16,2837;19,2602;20,6929;20,0389;20,1639;4,84682;8,21E-05;-4,06713;-12,7587;+
P34539;17,8233;17,9935;18,2253;18,0243;16,51;16,7891;16,9301;16,5389;4,27497;0,000101095;1,32454;10,1537;+
P34540;16,2357;16,4822;16,4102;16,0024;17,688;17,9165;17,9907;17,8604;4,83114;8,08E-05;-1,58127;-12,6797;+
P34542;14,549;14,5952;14,65;15,0451;16,4083;16,9166;16,4917;16,4958;4,60164;0,000131579;-1,86825;-11,5743;+
P34544;12,0598;12,0683;11,7023;12,0981;17,9708;18,8648;18,1438;18,9462;6,5193;0;-6,49931;-24,5215;+
P34546;19,077;18,9819;19,6979;19,1199;21,5088;22,1994;22,0804;22,4013;4,53603;0,000122699;-2,82827;-11,2752;+
P34548;11,9355;11,2067;11,2843;12,0637;14,3026;14,6001;14,9887;15,3876;4,21725;9,66E-05;-3,19722;-9,91983;+
P34549;14,762;14,7028;14,2283;14,8258;14,9089;15,7349;14,8934;16,232;1,205;0,0129523;-0,812563;-2,28497;+
P34552;16,1801;16,5109;16,6066;16,6663;18,5;18,5769;18,4011;18,5136;5,65784;0,00021978;-2,00692;-17,5464;+
P34556;15,5249;15,9619;15,1666;15,17;18,6161;19,302;18,9689;19,4125;5,06366;0,000100167;-3,61903;-13,9;+
