geneName;Leading.proteins,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
attf-2;O17406,17.8971,17.1809,17.2564,20.123,21.4583,19.8605,20.9373,19.7263
attf-2;O17406,19.1564,21.336,17.74,16.3368,21.7255,21.0543,21.2873,21.1037
attf-2;O17406,19.8736,18.1716,19.528,19.491,21.8453,21.5693,20.2631,21.6156
attf-2;O17406,19.8302,19.1591,18.3059,16.9746,21.32,21.3422,20.3093,21.9028
attf-2;O17406,18.6772,19.253,15.7154,18.1394,23.5829,24.3,22.645,22.6791
attf-2;O17406,20.5188,19.3571,17.4871,17.7335,21.9272,21.5339,20.702,20.8826
attf-2;O17406,19.9635,19.7112,18.4415,16.8111,21.8073,20.7702,21.2758,21.1256
attf-2;O17406,18.5082,18.1405,18.9459,17.4349,21.6444,22.976,21.6408,22.6178
;O17524,20.0449,15.3141,14.4215,18.4664,21.4313,21.284,20.4355,21.0422
rap-2;O17599,17.1313,18.7313,20.3663,20.7866,23.9375,21.6227,23.2593,23.6414
ruvb-1;O17607,15.8711,18.9989,17.0065,18.5163,24.0697,22.962,22.9291,23.1114
sams-1;O17680,16.9785,17.9138,19.3726,19.3279,20.3461,20.2226,20.7252,21.9263
;O17682,20.438,16.9494,17.8051,18.8947,20.4508,21.4798,20.0253,20.048
nasp-2;O17687,17.8857,19.7742,18.1504,18.5113,24.322,24.2368,23.5771,23.6913
nasp-2;O17687,29.566,28.6236,27.1812,27.8885,22.5831,22.4205,23.5948,22.7077
nasp-2;O17687,18.3393,17.6751,17.4662,19.9665,24.2412,24.5746,24.0787,24.7575
nasp-2;O17687,17.5355,16.1232,18.8608,18.3737,21.0379,20.5145,21.4868,21.363
nasp-2;O17687,15.7468,20.7592,19.4315,20.948,23.3197,22.1177,23.0306,23.3093
nasp-2;O17687,19.5228,18.7832,17.8859,18.2426,22.0413,21.1931,21.9629,21.8431
nasp-2;O17687,25.3447,25.3629,25.7402,25.0568,21.8408,20.6534,21.2942,20.6768
nasp-2;O17687,16.1883,17.7975,16.6699,18.1728,24.6538,24.0361,24.0528,25.6338
nasp-2;O17687,20.1996,18.8922,16.2923,17.0327,20.7564,21.6043,21.3318,20.9906
nasp-2;O17687,25.6466,25.5865,22.9827,24.7883,26.9494,24.6629,25.5015,26.2512
nasp-2;O17687,17.607,20.2305,19.4209,19.8405,21.9522,21.7826,21.07,21.9024
nasp-2;O17687,19.8798,19.3695,15.7581,19.6813,21.5157,21.1512,21.3415,20.386
nasp-2;O17687,17.2881,17.2382,18.8996,19.4315,21.6257,21.1138,20.5564,21.7969
nasp-2;O17687,18.0578,19.3348,17.4226,17.7176,21.8668,21.0673,20.7306,19.1076
nasp-2;O17687,18.2543,17.8097,17.8795,20.443,21.314,20.5434,20.2994,21.8902
hda-1;O17695,19.8629,18.8987,16.8532,18.3212,22.8475,22.9655,20.9725,22.031
;O17742,19.5531,15.7889,16.5682,18.9827,24.9638,24.7815,23.8932,24.3124
tkt-1;O17759,20.3267,18.1084,16.1288,16.8149,21.0062,21.3832,21.3497,21.3277
tkt-1;O17759,20.0268,20.7227,15.9473,18.9665,21.8306,21.2698,21.1233,21.203
;O17773,16.9708,17.0956,19.5471,17.3332,21.8199,21.7465,20.1727,21.0675
;O17785,20.5686,21.4906,21.7538,20.9443,25.4111,23.127,23.1055,23.5699
;O17785,19.5002,19.121,19.1996,17.9856,21.8985,21.713,19.8612,21.4861
;O17893,20.5917,17.713,16.0325,17.9488,20.9883,20.9195,21.3265,21.682
ctg-1;O17907,18.2852,18.6286,19.7906,15.5884,21.8677,20.8772,21.4683,21.6928
ctg-1;O17907,19.9734,18.2594,20.3837,18.6417,21.4061,20.4535,19.9677,21.2665
ctg-1;O17907,18.5347,20.0674,20.2543,14.9025,21.58,20.9718,20.308,21.1535
ctg-1;O17907,20.1614,16.4968,16.9228,17.662,21.1046,21.5998,20.4792,20.7291
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,26.4968,26.6418,25.5127,25.9509,26.4966,26.7966,26.4169,26.7311
ran-1;O17915,18.5829,18.4457,17.2439,18.1823,21.3877,20.6995,19.5837,21.5955
ran-1;O17915,16.3136,16.3572,16.7547,16.9547,21.8602,20.5036,21.3073,21.8109
ran-1;O17915,16.4969,18.7,17.4351,19.6062,21.5284,21.323,21.1919,21.1151
K01G5.5;O17919,20.0133,18.7194,18.4523,17.1634,23.8191,22.4366,22.1828,22.827
tbb-1;O17921,17.7519,19.3819,20.8413,20.6108,21.9557,21.0506,20.4185,21.3804
tbb-1;tbb-2;O17921;P52275,23.4256,23.3089,22.6721,23.8779,24.1167,25.2443,25.6476,24.5519
tbb-1;ben-1;O17921;Q18817,15.1807,19.1749,18.506,16.9223,21.9276,21.5268,21.091,20.8282
arrd-11;O17981,23.0869,22.7945,23.6285,23.2754,22.2158,22.8662,21.8367,23.434
;O18131,17.9959,18.0523,17.4405,18.2864,19.374,21.7745,21.1726,21.6832
ogt-1;O18158,18.4263,21.7976,20.0988,17.848,21.6667,21.7215,21.5274,21.8171
ogt-1;O18158,18.8173,18.1099,16.9044,17.2394,22.9439,22.8011,21.8063,22.5792
maea-1;O18188,17.3675,16.7245,19.2075,16.3303,21.7022,21.3839,21.2153,21.5528
;O18224,17.9392,17.743,16.0835,20.0058,21.4573,21.7681,21.3743,21.3097
;O18224,17.716,16.2,18.5187,17.6411,21.6518,21.2377,21.3483,21.7604
Y57G11C.3;O18229,19.3923,17.0611,18.0311,16.003,19.7644,21.2843,20.1135,20.5731
rps-18;O18240,20.232,18.1302,17.5757,20.5835,24.8034,23.5559,24.1573,24.6744
rps-18;O18240,17.7375,19.6457,15.9898,19.2935,22.8811,21.4705,21.1984,21.2463
;O18307,21.8878,23.0979,26.5303,21.5647,24.7566,24.475,23.9045,24.4369
;O18307,17.3747,20.2824,16.5632,16.0115,21.0997,21.2226,20.6197,20.5193
;O18307,18.5712,18.1067,18.6463,18.0617,20.9775,21.3446,21.3868,20.9887
;O18307,19.3771,17.5781,20.5174,19.6537,21.4661,20.8819,19.6447,21.1372
;O18307,19.5547,19.0159,19.7108,19.2021,21.9187,21.123,20.735,21.3605
rps-19;O18650,18.6102,21.0709,19.6989,19.9673,23.2667,24.4781,24.6769,24.9626
rps-19;O18650,23.8493,24.1515,21.9945,22.3123,26.3845,25.6063,24.882,26.2664
rps-19;O18650,20.0049,21.4173,19.554,20.2293,21.3634,20.0991,21.1057,21.3337
rps-19;O18650,19.3864,17.7898,20.3998,19.1777,23.6955,26.5718,24.1506,23.1207
rps-19;O18650,20.2708,18.5857,19.9394,20.3503,21.1981,19.8893,20.8364,20.6802
rps-19;O18650,17.7784,17.3187,19.2627,21.199,21.2641,21.2202,19.7861,20.6041
;U4PF18,16.964,20.6063,17.0289,18.9022,22.0875,22.0522,21.7521,22.7181
perm-4;O44144,25.0643,25.6803,25.8281,27.9499,24.9259,24.94,22.3754,25.0536
perm-2;O44145,24.341,23.544,23.3739,24.4317,21.6423,21.6266,21.5111,19.9382
;O44154,19.4972,18.2362,18.3299,18.8151,21.3175,21.7455,21.321,20.7977
rfc-2;O44175,18.4683,19.9122,17.9338,17.6215,21.5366,20.7933,19.8346,21.4302
rme-2;V6CIR8,19.705,18.6865,18.5349,20.8339,22.3198,23.1236,23.0942,22.732
F37C4.5;O44400,25.296,25.148,24.2666,25.9387,25.5047,24.9632,24.7763,25.6684
F37C4.5;O44400,22.5536,22.2176,22.2652,25.4722,24.2052,24.1106,23.5675,24.8054
F37C4.5;O44400,16.8737,19.8451,19.4918,20.1306,19.9519,21.6394,21.0001,20.8767
otub-4;U4PEY4,28.67,28.3483,28.9176,27.8991,27.0283,28.0247,27.8369,28.82
May-02;O44441,19.5876,17.5186,17.2498,19.4148,21.9118,23.0121,22.6717,22.1573
May-02;O44441,19.0029,19.857,18.0352,17.2095,21.3195,21.4052,21.1772,19.9463
;O44444,15.7797,15.4491,19.2684,20.0894,21.7153,20.6571,21.478,20.3198
snpn-1;O44445,17.3244,19.4065,14.67,19.7177,20.921,21.7209,20.4188,21.2749
snpn-1;O44445,22.5922,22.4483,22.6799,23.569,24.3741,24.043,22.9159,24.0031
rpl-20;O44480,18.9444,17.7546,16.1844,19.3727,23.8844,25.3022,24.092,24.5044
rpl-20;O44480,19.5885,15.4147,17.6671,21.1602,26.9007,26.6613,25.6138,26.0031
rpl-20;O44480,19.5748,18.2291,17.8688,18.5723,20.8291,20.2849,21.108,20.1076
rpl-20;O44480,23.9334,23.3203,25.1101,22.6284,27.2882,27.696,26.4421,27.7939
rpl-20;O44480,18.7085,20.1528,16.9832,18.7491,24.2897,22.7587,22.0961,24.109
rpl-20;O44480,23.0773,23.7964,25.1211,23.068,26.167,25.9305,24.9298,25.5658
rpl-20;O44480,20.3036,17.554,15.8215,19.9301,22.9972,23.0498,23.0362,23.6316
rpl-20;O44480,16.7034,18.0269,17.3027,20.4815,19.4945,20.2946,21.1803,21.2198
fnta-1;O44501,19.6443,17.2948,17.6974,17.2982,21.4725,21.565,20.543,21.1458
;O44557,18.461,18.0498,19.1687,19.9872,21.9066,21.5651,21.2146,21.1003
acs-3;O44560,17.7683,18.0689,17.986,21.0315,21.1974,20.4035,21.444,20.2364
tni-4;tni-3;O44572;Q9XUN9,20.1904,17.4504,17.8437,19.0634,22.9635,25.9406,25.1152,26.0891
hacd-1;O44608,19.9953,19.7007,16.1805,18.2377,21.8709,20.9384,20.6386,20.799
;O44735,23.1363,22.9182,22.1531,22.5909,23.327,22.562,22.6506,22.7637
;O44735,18.7006,21.411,19.335,16.225,22.768,22.9289,23.9277,22.2067
;O44735,24.2682,22.7603,23.3464,23.3398,25.9155,25.1702,24.3189,25.4852
bag-1;O44739,17.4051,18.0026,18.5646,19.5193,21.1246,21.0928,20.646,21.8332
snf-1;O44752,23.8236,24.893,23.7766,23.8972,25.8007,26.8418,25.9098,25.5796
;Q9BL61,22.1482,22.0966,21.5012,21.4843,26.2816,25.0922,26.0422,26.1205
;Q9BL61,18.0615,18.3326,18.8322,17.2882,21.8855,21.4374,21.2402,21.4722
;Q9BL61,18.1897,18.1307,18.1769,18.2071,24.5864,24.7418,22.9265,25.2883
vpr-1;O44782,17.3675,19.9761,19.9141,18.8578,21.8806,21.409,21.4107,20.8477
fgt-1;O44827,22.8891,24.7263,22.7563,22.5413,23.4752,23.8351,20.9431,21.3998
arrd-1;O44847,17.6177,20.8877,20.3575,20.5073,21.8716,21.6909,21.0548,20.3958
arrd-1;O44847,18.2899,19.0659,17.076,19.1657,25.0426,25.1281,25.1042,25.4899
arrd-1;O44847,17.454,18.9594,19.9725,17.8837,20.4814,21.203,21.3075,20.9582
arrd-1;O44847,20.3142,18.2289,17.2295,18.1187,24.9023,24.697,23.7054,24.9816
arrd-1;O44847,17.1667,20.2311,18.2558,19.8373,21.881,21.2066,21.5252,21.3247
;O44885,16.727,17.9229,17.793,18.1107,20.5371,21.0144,21.0649,21.7772
inx-13;O44887,18.7623,19.0889,21.2093,19.0242,22.4208,22.3687,23.2427,22.2193
haf-9;O44897,17.9867,19.5501,18.6576,18.0727,21.9166,20.5853,21.3709,18.6099
haf-9;O44897,17.6638,18.794,21.245,18.1425,25.5014,25.3002,25.4315,24.8737
haf-9;O44897,21.5371,19.5056,18.2633,19.0796,23.1394,23.0349,22.2992,23.754
;O44951,20.4766,17.7797,17.0789,19.9131,21.6965,20.6915,20.174,20.7242
;O44990,16.6692,20.2374,18.6398,17.0231,24.514,24.8563,23.9864,23.6312
;O44990,16.2417,17.5052,19.6032,19.6509,20.8779,21.2504,21.3352,21.8832
;O44995,24.4456,22.8995,22.3415,24.0125,25.6293,24.6027,23.9475,24.7844
nol-5;O45012,18.5792,18.4732,19.3312,17.7037,23.4655,22.8263,22.3238,22.4992
;O45060,16.8286,18.5223,16.1233,19.1138,24.593,23.9464,23.4905,24.2576
;O45060,22.7531,25.2381,25.4696,23.3829,26.1064,26.9567,26.8522,27.1033
;O45083,17.5317,18.1014,16.5813,18.0711,26.9242,24.9423,26.1206,24.4571
swt-1;O45102,18.3977,19.3429,17.9771,17.9163,23.651,24.6785,23.5575,24.4568
swt-1;O45102,19.8054,19.5837,18.459,19.6246,25.8475,24.7967,23.4136,25.9129
folt-2;O45166,22.7477,22.3708,19.9958,22.3657,25.8793,24.6091,24.8826,24.9846
folt-2;O45166,18.3107,19.4659,18.3515,19.6028,21.4478,21.0316,21.078,21.8579
tin-13;O45319,17.7747,18.8423,17.0454,18.7346,21.3542,21.6325,20.7752,21.1124
fkb-6;O45418,18.5816,19.2717,14.7513,17.1883,21.1054,21.1269,21.3463,21.2871
clec-66;O45445,28.1752,28.4973,28.3939,27.2146,25.9275,23.7736,23.5753,26.1445
gst-38;O45451,19.795,19.6236,18.3511,16.9748,25.3709,23.7294,23.762,24.0007
oac-20;O45470,22.7876,23.5317,22.5899,23.7246,24.8614,25.3914,22.9328,25.028
oac-20;O45470,22.6845,22.5193,23.2812,24.8107,27.9332,27.3367,26.8525,27.8313
oac-20;O45470,16.0036,19.3781,20.4429,19.9636,24.7619,24.3726,25.2717,25.5734
oac-20;O45470,18.1147,17.4247,18.7051,18.2103,22.0681,21.9413,20.8772,22.2959
uev-1;O45495,20.3231,19.7497,17.8352,18.6471,21.932,21.5997,21.2713,20.6337
rps-26;O45499,19.3125,18.0463,16.9004,18.7955,20.4918,21.6733,20.5674,21.3068
dnj-12;O45502,19.0341,16.8777,17.3501,21.8151,23.6286,22.8762,23.0984,22.3362
;O45562,19.637,18.9505,19.407,17.9807,21.6632,20.3616,20.1092,21.4116
cpf-2;O45577,18.2829,17.7913,19.3858,19.755,21.3851,19.3944,21.3077,20.71
cpf-2;O45577,19.1267,18.6975,18.5754,18.4782,21.7272,21.7318,20.0403,20.6355
btb-20;O45593,19.7647,19.4346,18.1952,17.9069,21.2924,20.4226,21.277,21.0995
btb-20;O45593,18.0068,16.8195,17.8724,21.4164,22.181,22.2162,23.3568,22.2291
;O45665,16.9204,18.7391,18.9015,18.1862,20.0225,21.4744,20.8926,21.4238
;O45719,16.7996,19.4097,18.7869,21.0341,21.5534,21.771,21.4391,21.4322
;Q6BEV8,19.7392,18.5143,17.4182,17.7233,22.5468,22.5033,24.0525,21.5177
;O45723,19.7044,18.1423,18.4538,18.8971,24.1005,23.4335,23.6585,22.5119
;O45723,19.5264,20.0341,18.9952,18.0561,21.6757,20.8714,20.7517,20.7245
cpl-1;O45734,20.514,18.139,16.8674,18.8317,20.9041,21.41,20.4623,21.4374
;O45783,19.9616,20.1492,15.7716,19.11,20.6361,21.7782,20.8629,21.5736
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.7333,23.0937,23.5668,25.4416,26.5845,26.3459,26.1541,26.7557
act-5;O45815,16.9088,17.0467,19.9441,18.8724,21.6935,21.2683,20.2436,21.68
act-5;O45815,24.7839,24.7515,22.7268,24.7679,26.5482,25.9486,24.8694,25.0702
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.6372,25.3663,24.2973,24.7191,25.3004,27.2355,24.1853,25.6038
act-5;O45815,18.284,18.0145,19.7301,18.1939,21.4828,21.6554,21.3005,21.3019
;O45841,19.0213,18.1475,17.5953,21.5503,27.6715,26.3265,25.7643,26.1912
ant-1.1;O45865,17.7112,17.6631,17.9312,16.1449,21.6073,21.4053,22.4052,22.5095
;O45871,20.9776,19.4266,19.237,18.6234,20.8533,19.8861,21.1555,21.4724
lec-1;O45904;P36573,19.2574,17.4714,20.7013,20.1307,26.0458,24.0898,23.9738,24.1204
lec-1;O45904;P36573,18.9867,18.2804,18.6671,18.8573,21.8389,21.7363,20.9881,21.898
lec-1;O45904;P36573,19.1232,17.7018,18.9301,19.0069,21.7558,20.7616,20.5314,21.7628
lec-1;O45904;P36573,20.4148,18.7417,18.3134,20.0623,21.1974,20.9631,20.379,21.8794
lec-1;O45904;P36573,23.373,22.8305,22.4658,24.0122,25.5504,23.8042,25.0326,25.6495
lec-1;O45904;P36573,17.9407,20.1545,16.177,19.1097,21.0176,20.3588,20.855,21.9283
rpl-18;O45946,23.4254,21.5152,24.2217,23.0819,27.3319,27.5465,25.5453,27.1565
rpl-18;O45946,14.8997,17.2338,18.5425,17.8095,20.9425,19.1311,21.2348,21.6231
rpl-18;O45946,20.3582,21.0366,16.4305,17.6696,27.3585,26.4847,25.6795,26.0863
rpl-18;O45946,16.644,18.7247,16.8639,20.4069,25.049,25.0513,25.1362,24.1785
rpl-18;O45946,26.1229,26.4917,25.5187,26.2418,27.7999,28.6281,28.2812,28.4885
rpl-18;O45946,18.0963,19.1313,17.2103,21.1906,23.5632,24.7198,23.312,24.0615
;O45951,18.832,18.5459,16.6139,19.9331,20.7236,21.3563,21.3194,21.0747
lgc-30;O61216,13.4988,19.0477,17.2676,19.3116,21.7211,20.6123,21.2481,21.5347
;O61217,16.5808,16.8428,18.4708,18.5223,20.4009,20.6652,21.2158,21.308
pqn-59;O61708,20.4171,20.9892,19.8936,18.5099,21.6405,20.693,21.0729,21.7464
pqn-59;O61708,18.48,18.3496,18.2552,15.9741,21.8417,20.0049,21.3647,21.8847
rpn-10;O61742,20.6893,17.8914,18.1681,18.106,25.0297,25.2025,25.2668,24.3481
inx-15;O61786,18.3941,17.3807,19.1951,19.1112,25.1071,24.8668,23.3801,24.1184
rpn-8;O61792,17.1195,18.3444,16.9625,19.2381,21.8604,21.431,20.4805,21.3228
eif-3.E;O61820,18.7798,17.4089,20.4638,20.5301,21.3602,21.1698,20.8575,21.8775
arx-7;O61861,21.9115,18.6956,17.0096,19.5815,21.8113,21.6682,20.8313,20.2975
;O61865,24.6478,24.2572,24.4013,24.9811,20.1361,21.3425,20.4144,21.1747
;O61974,29.5055,29.9402,28.4893,29.299,23.2363,22.9456,24.5155,23.4765
C08F11.11;O62053,17.0548,18.8544,17.2422,18.5277,21.3832,21.0715,20.9234,21.015
;O62071,20.4598,17.6962,18.1636,19.399,24.8413,24.3107,23.8793,25.399
inx-14;O62136,17.8427,18.5727,17.7186,16.5934,20.192,21.4843,21.536,21.4209
scrm-4;O62149,18.5602,17.8691,18.1888,17.4275,20.8408,21.2549,20.9616,20.9918
scrm-4;O62149,20.4801,17.0605,17.3789,20.1816,24.1125,25.116,23.0653,24.0684
cey-1;O62213,17.3703,19.5094,19.3559,18.3626,23.5571,21.0759,25.16,24.6857
cey-1;O62213,19.118,17.3085,16.7217,19.4832,21.5547,19.7437,20.4798,21.7599
F33H2.3;O62220,18.8319,18.3678,18.1407,18.5644,20.5462,21.3763,20.7713,20.2798
F33H2.3;O62220,18.6453,19.334,17.5975,18.1116,21.0828,21.1883,20.9659,20.8767
F33H2.3;O62220,17.7383,20.8304,18.3833,18.4639,20.7418,21.2228,18.1553,21.9199
syx-7;O62236,20.7854,18.972,16.9312,20.328,21.7739,23.4937,23.146,22.4981
syx-7;O62236,20.0867,19.496,18.6483,17.2564,20.9703,19.3881,20.841,20.8615
syx-7;O62236,15.9946,20.2998,15.2275,19.9666,26.2286,25.4928,23.0298,23.7161
syx-7;O62236,17.4805,18.3775,19.8953,20.7048,20.8792,21.3908,21.0759,20.7697
tim-16;O62250,19.8351,19.2054,15.4779,17.4988,23.8735,24.3544,23.86,24.5506
;O62261,25.3347,25.1838,24.4808,27.4891,26.8956,25.8167,24.7447,25.9617
dct-18;O62277,18.9237,19.5582,15.9086,20.1163,21.7459,21.2208,20.9735,20.4536
;O62317,19.2317,18.8539,18.7788,20.0305,24.5943,24.2529,23.4822,24.1033
;O62317,17.0625,18.7671,17.4181,18.9391,21.414,21.434,20.8931,21.0606
;O62317,18.6491,18.6758,20.3023,20.7007,25.5755,24.709,24.3772,25.5541
;O62317,19.3001,18.9116,16.8698,16.7953,24.286,23.6986,24.7937,23.7299
;O62317,22.9443,24.2472,22.7587,22.5164,26.5567,26.1774,26.5259,25.8717
;O62317,18.2593,19.7152,17.9604,16.6409,24.6347,24.9884,23.1167,25.169
;O62317,20.4455,18.9129,16.8019,17.7705,24.2102,23.8946,24.0818,24.1545
;O62317,17.1503,19.0136,16.9868,16.6151,24.5511,24.4965,23.7524,23.0686
gpx-2;O62327,18.021,18.9415,17.9483,18.6896,21.7023,21.6479,20.5634,21.63
gpx-2;O62327,16.1394,19.0383,19.4436,17.0252,20.1868,21.7247,21.337,21.5729
cdh-7;O62328,17.2415,18.4264,17.6495,20.6179,21.5439,21.0598,20.2427,21.2785
;O62344,19.4173,20.2718,16.8466,17.7815,25.2927,25.2039,22.9572,23.3141
;O62344,18.4389,17.3783,16.6971,19.6733,21.1888,21.0478,21.0499,21.2108
;O62347,18.3043,16.6915,15.866,18.4513,21.9182,20.9664,21.4547,20.9766
;O62347,18.5591,18.944,17.789,17.7318,19.6952,20.7513,20.4333,21.6566
lys-1;O62415,18.0767,18.6809,18.9814,19.1683,24.1451,22.8982,22.9315,24.9552
;O62421,27.342,24.7929,26.0249,26.3431,21.6942,21.3416,21.3688,19.6023
dpy-4;col-119;O62432;Q18799,25.1185,25.7296,24.6418,26.2576,29.6538,22.825,24.1027,27.8214
dpy-4;col-119;O62432;Q18799,18.8539,19.5436,19.2587,15.388,24.4764,26.276,26.5393,24.2456
tsg-101;O76258,23.8991,24.2519,23.9893,25.0958,26.0287,26.3215,25.0757,26.7977
egl-4;O76360,17.5884,18.1839,18.5706,19.2972,20.6225,20.4978,20.6881,21.4173
rpt-5;O76371,19.8469,17.6661,16.831,18.9869,21.0935,20.3564,21.2418,21.6547
rpt-5;O76371,17.6565,15.9883,19.1646,17.3887,22.0661,20.8153,21.2723,21.1294
rpt-5;O76371,25.6992,24.9357,24.63,24.5267,21.3009,20.9637,21.3548,21.7567
rpt-5;O76371,17.6958,19.6226,15.071,20.4477,21.4203,21.6783,19.7783,21.6756
rpt-5;O76371,18.2058,21.3106,20.5308,20.1825,21.6314,21.1061,19.1909,21.5535
rpt-5;O76371,19.3154,15.306,16.4813,18.7791,24.644,23.6757,23.8057,24.4339
C24G6.8;O76387,21.4127,19.9968,19.4199,17.277,25.4948,24.8193,24.2607,24.5454
C24G6.8;O76387,20.1808,19.1885,18.9046,19.6013,21.6339,21.6954,21.4373,20.1361
F13C5.5;O76565,23.4055,23.6901,23.1711,23.8384,26.8471,25.1113,22.0666,23.5376
;O76651,21.0263,19.0422,20.7503,21.7323,26.1283,25.0053,25.2238,25.7513
;O76651,17.6314,19.3457,16.8078,18.5269,24.6576,24.6056,23.5118,24.301
glh-4;O76743,19.3407,20.9698,15.9792,19.1187,20.9359,20.6094,20.3958,21.6139
;O76837,21.4102,18.8093,16.0328,20.1152,21.8895,23.5768,22.3451,22.8228
hsp-16.48;P02513,18.3923,18.7579,17.7314,16.5507,20.2504,20.5851,20.2474,21.0069
hsp-16.48;P02513,23.9583,22.2069,22.7553,23.5811,21.068,21.4712,20.7192,21.9062
hsp-16.48;hsp-16.41;P02513;P06581,20.1336,22.9231,23.1307,21.857,20.9462,21.9172,21.297,22.5344
unc-54;P02566,15.9159,19.8543,20.4775,18.9069,18.5588,21.0373,20.4098,21.9138
unc-54;P02566,18.8255,16.7169,17.6904,18.1108,24.9719,24.4888,25.0195,24.8443
unc-54;P02566,18.3684,16.53,15.7195,20.2094,21.3535,21.7248,21.5195,21.3706
unc-54;P02566,19.0408,19.1092,16.7542,18.0138,20.1914,21.019,20.5103,20.4656
unc-54;P02566,17.224,18.7631,17.6532,19.1254,20.4799,20.7307,21.4431,21.6515
unc-54;P02566,17.13,17.0624,20.6847,18.1792,22.7301,22.0053,23.4632,24.0406
unc-54;P02566,23.6222,22.597,22.2303,23.0639,25.5501,25.1086,24.4851,25.7686
unc-54;P02566,17.5112,18.7093,17.6174,18.7746,21.9435,20.9983,20.9958,21.3409
unc-54;P02566,18.447,18.4355,18.914,21.0438,20.9806,21.0617,21.1269,20.4819
unc-54;P02566,27.4552,26.5791,25.8194,26.8305,25.684,25.6834,26.0187,26.6082
unc-54;P02566,19.4117,21.3047,17.9781,18.8418,20.3158,20.4067,19.4499,21.6901
unc-54;P02566,23.4329,24.2357,22.8768,23.2421,25.3567,25.6941,24.621,24.9742
unc-54;P02566,18.4308,15.8736,14.9672,19.0114,20.7025,21.2733,21.1532,20.9118
unc-54;P02566,19.9865,19.4037,18.3477,17.203,21.1823,21.1509,20.0801,21.5476
unc-54;P02566,27.5316,27.1881,26.913,27.3867,29.9533,29.7979,28.2971,30.3989
unc-54;P02566,24.0159,23.8975,23.725,24.6544,25.5024,26.0676,23.6639,24.7416
unc-54;P02566,19.8894,20.4832,17.0514,19.109,21.6945,20.299,21.427,21.6514
unc-54;P02566,19.4573,18.3317,18.4456,19.1715,21.7919,21.7017,21.3589,21.6126
unc-54;P02566,16.2018,17.8494,16.6612,19.6378,23.4057,23.1127,22.2316,22.853
unc-54;P02566,28.3444,28.0838,27.727,28.0007,29.572,27.6347,29.1881,29.0563
unc-54;P02566,19.4351,19.1067,18.1279,15.9606,25.3492,23.4991,24.0033,23.2703
unc-54;P02566,17.6127,17.1562,20.46,19.634,20.8463,21.6165,21.2672,21.8289
unc-54;P02566,20.0066,19.7856,16.8397,15.855,21.4113,21.5157,19.2222,21.5699
unc-54;P02566,23.4285,25.037,24.1196,24.3367,20.8019,20.9173,21.4709,21.6403
unc-54;P02566,20.0569,19.628,19.1687,15.1282,21.9111,21.6529,20.5667,21.5417
unc-54;P02566,16.2248,19.8826,16.3071,19.9047,24.5824,24.5775,24.1016,24.3428
unc-54;P02566,17.9964,21.3218,17.2412,19.2501,21.1979,21.6081,20.6212,21.0726
unc-54;P02566,16.6728,19.9544,16.077,17.4009,21.0987,20.7668,21.3797,20.1483
unc-54;P02566,24.996,25.175,24.3393,26.5006,26.9094,26.9262,26.3771,27.5105
unc-54;P02566,25.7156,26.4404,24.3393,26.5006,26.1835,27.0514,26.3771,27.2187
unc-54;P02566,19.6138,18.499,17.9348,18.7227,20.6599,20.837,20.4415,21.8513
unc-54;P02566,24.5634,24.712,25.6642,24.1416,24.5922,25.899,24.531,25.5574
unc-54;P02566,18.5277,19.0666,18.6923,17.8729,20.9392,20.7264,20.8338,21.4548
unc-54;P02566,23.4176,27.0458,25.5524,24.3449,25.6451,23.8383,25.3324,25.7595
unc-54;P02566,26.8607,28.0158,28.1551,28.9601,26.2395,27.9256,26.8531,27.6561
unc-54;P02566,22.0621,23.9836,23.2166,21.8745,25.0208,23.9599,24.4244,27.0411
unc-54;P02566,16.9682,18.5738,16.9853,20.0356,24.5737,22.2131,24.6297,25.2085
unc-54;P02566,18.1513,18.8648,18.6264,19.0089,21.7068,21.2357,21.4808,21.2752
unc-54;P02566,25.0922,24.6936,25.7314,25.3605,27.0511,26.8463,25.355,26.0776
unc-54;P02566,24.2198,26.692,26.5716,23.9339,29.0617,27.3174,27.9117,21.8584
unc-54;P02566,21.8498,22.4119,22.6514,22.7123,24.4912,23.0654,22.944,23.4457
unc-54;P02566,22.1158,23.5284,21.8414,22.7123,24.133,23.8229,23.3761,24.0498
unc-54;P02566,23.999,23.0675,23.8482,25.4337,23.4722,24.3346,22.6146,23.461
unc-54;P02566,19.3976,15.434,18.2175,19.7781,24.069,24.1975,22.2538,23.7493
unc-54;P02566,20.6397,18.5782,18.7528,19.2441,21.42,24.3504,22.0124,23.176
unc-54;P02566,19.3821,17.0015,20.131,20.6913,23.2338,21.1796,21.9224,21.041
unc-54;P02566,22.6834,22.2601,21.8471,21.0095,23.9893,23.5864,23.3401,24.4807
unc-54;P02566,25.9394,24.3845,24.4723,24.5962,26.4793,23.4829,26.4152,26.8232
unc-54;P02566,17.6836,19.3908,17.917,20.0197,21.9017,21.6252,20.6882,20.8343
