geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,,,
ran-1;O17915,20.5962,17.7352,17.3704,16.1345,21.1891,22.782,21.9704,21.2653,,,
ran-1;O17915,17.5511,18.599,16.2625,18.4725,19.9423,21.0317,21.9704,19.0958,,,
K01G5.5;O17919,18.7705,20.0392,18.0461,18.4256,24.8884,25.5666,25.6438,24.3193,,,
tbb-1;O17921,20.7822,18.978,17.1395,18.3692,21.0954,21.1782,20.9925,20.5864,,,
tbb-1;tbb-2;O17921;P52275,19.0964,16.9669,15.0914,16.7418,20.0486,21.2912,21.8522,19.8704,,,
tbb-1;ben-1;O17921;Q18817,18.1888,19.7224,18.9293,17.6465,19.8993,21.2536,20.7218,21.3374,,,
arrd-11;O17981,16.2805,18.3428,15.8166,17.9479,24.099,24.6533,23.1306,24.8987,,,
;O18131,16.2073,19.6038,17.2005,14.6884,20.8063,21.5001,21.8106,20.1511,,,
ogt-1;O18158,16.5133,16.8503,16.8558,16.6189,21.6385,23.2106,23.7505,22.2188,,,
ogt-1;O18158,18.2791,17.8542,19.4286,16.7895,20.304,21.7298,20.8673,19.8174,,,
maea-1;O18188,18.9118,17.9397,17.4988,16.2071,20.4656,21.7863,21.8312,21.041,,,
;O18224,18.8925,18.1763,14.8226,19.1626,20.8706,21.8917,21.5475,21.0763,,,
;O18224,19.0882,15.7766,18.6001,18.7183,20.4928,21.0415,19.1839,20.5432,,,
Y57G11C.3;O18229,18.6653,17.9895,16.2292,17.5086,20.9978,21.2378,20.9059,20.1244,,,
rps-18;O18240,16.9588,17.3392,19.1302,20.5772,21.018,20.9449,21.0898,20.8602,,,
rps-18;O18240,22.418,24.6481,24.1557,24.9181,21.8875,23.3879,22.0171,23.9838,,,
;O18307,17.3112,19.164,19.7146,19.2634,23.0889,22.9215,22.7403,22.2789,,,
;O18307,19.3519,16.3521,17.0238,17.7435,22.238,22.7213,22.7403,21.6396,,,
;O18307,19.2185,20.9612,17.2796,21.4094,20.5655,20.3737,20.9779,21.4167,,,
;O18307,19.3147,18.7129,21.4601,15.8341,19.7966,21.3444,20.6082,21.3477,,,
;O18307,17.6192,19.7114,19.485,19.0994,18.5805,21.6214,21.6824,21.2571,,,
rps-19;O18650,18.1893,18.2803,16.2676,19.2439,21.9559,22.2918,22.7774,21.9918,,,
rps-19;O18650,24.8742,26.4219,24.8956,25.3042,26.3721,27.1313,26.6821,26.5306,,,
rps-19;O18650,16.0199,15.1544,19.1517,16.4555,20.281,21.9238,21.6505,21.2112,,,
rps-19;O18650,24.0125,23.7296,22.9839,23.6842,23.7897,24.1957,24.2381,24.1244,,,
rps-19;O18650,18.8737,17.6836,16.9179,18.2881,20.5744,21.2671,21.2084,20.7243,,,
rps-19;O18650,17.9415,16.4368,18.3092,17.7543,20.9314,19.8639,21.8635,21.2129,,,
;U4PF18,16.4825,19.1232,20.5475,18.0312,20.1461,21.1959,21.5022,20.2011,,,
perm-4;O44144,15.9099,17.8074,17.6717,19.7271,21.5919,21.6176,22.3587,21.7379,,,
perm-2;O44145,19.1273,18.2899,21.5563,19.0405,19.3138,21.8123,20.7388,20.4789,,,
;O44154,23.231,24.5051,23.9707,24.1087,24.5653,23.7954,24.0111,22.9392,,,
rfc-2;O44175,17.1668,16.6379,17.2076,15.4829,20.2123,21.8598,21.794,20.4249,,,
rme-2;V6CIR8,19.3511,17.8544,19.3831,17.5375,22.5675,23.0346,25.2049,22.2768,,,
F37C4.5;O44400,22.4301,23.7716,21.2973,22.9765,22.0342,24.5095,24.1613,23.3658,,,
F37C4.5;O44400,18.6692,19.2617,17.7816,18.4291,20.1837,22.917,24.2713,22.6531,,,
F37C4.5;O44400,16.5077,15.7099,18.6382,19.4665,23.5227,23.4554,22.929,23.3711,,,
otub-4;U4PEY4,25.3312,26.7307,26.0251,27.5535,25.3763,26.531,27.7191,26.3369,,,
May-02;O44441,19.0403,18.2271,19.6784,19.3534,20.5976,20.8038,21.0519,19.9565,,,
May-02;O44441,25.8784,24.4989,26.7794,24.914,20.5087,21.9397,21.0967,20.7404,,,
;O44444,19.1392,16.5269,18.2026,17.7522,20.1148,21.5114,20.6496,20.6311,,,
snpn-1;O44445,17.7734,17.4378,20.0989,17.1564,19.2336,21.5581,20.3027,21.0457,,,
snpn-1;O44445,22.4414,23.3233,23.0881,22.3654,24.2766,22.8641,22.6359,23.5197,,,
rpl-20;O44480,18.6657,19.572,18.2533,18.3377,20.7717,25.0247,24.7694,23.6836,,,
rpl-20;O44480,24.7901,26.821,25.9511,25.216,28.2979,28.0125,29.0046,28.0638,,,
rpl-20;O44480,22.6735,23.7885,22.8679,22.6427,24.1134,24.9459,24.6333,25.3858,,,
rpl-20;O44480,24.9371,24.7988,24.4332,23.9648,24.7959,27.5599,27.2157,25.1618,,,
rpl-20;O44480,17.6707,18.823,18.6762,17.2884,25.5818,24.0738,24.3451,23.2593,,,
rpl-20;O44480,23.8425,24.7831,23.7857,21.5715,25.6897,26.1812,26.4329,25.9314,,,
rpl-20;O44480,18.6595,20.5161,17.9343,17.3518,24.2027,22.4724,21.8803,21.0654,,,
rpl-20;O44480,18.8267,18.2658,14.2647,16.6495,24.9609,26.3837,26.5815,26.6011,,,
fnta-1;O44501,19.6939,17.4359,19.6029,20.2187,23.7171,24.2192,24.2199,22.2834,,,
;O44557,17.5215,18.6833,20.5836,16.8397,21.8163,23.7741,24.2124,24.16,,,
acs-3;O44560,16.8412,16.4909,17.2118,16.1892,20.2642,21.3628,20.8847,19.5437,,,
tni-4;tni-3;O44572;Q9XUN9,18.7692,18.6519,19.3071,18.3371,24.4827,26.811,26.5349,26.2293,,,
hacd-1;O44608,25.5787,26.9527,25.9749,25.0743,25.4058,27.0179,27.1994,26.0149,,,
;O44735,22.59,24.1409,25.114,22.7455,24.5647,24.3936,24.2093,24.3709,,,
;O44735,22.2555,22.2735,22.9557,20.8565,22.6325,22.5203,21.4886,22.7971,,,
;O44735,22.8827,22.4403,22.3168,23.0972,20.5411,22.2782,24.5666,22.3396,,,
bag-1;O44739,18.6259,17.9913,18.0401,17.5089,20.4465,21.6553,20.5988,19.6965,,,
snf-1;O44752,24.678,25.1016,24.6363,25.0611,24.2361,25.7455,25.2012,25.4908,,,
;Q9BL61,18.1165,17.235,17.4034,18.9136,24.5613,26.949,26.5395,25.3625,,,
;Q9BL61,18.3477,17.1191,20.908,18.2303,24.6731,24.3146,24.3966,23.6622,,,
;Q9BL61,22.3583,22.1499,22.6507,23.2012,22.0813,25.34,24.5329,23.9765,,,
vpr-1;O44782,18.68,19.572,18.3179,17.1274,23.257,22.6621,23.0207,21.6811,,,
fgt-1;O44827,18.8539,18.0492,19.4224,16.8313,22.6915,24.6036,23.3115,24.0711,,,
arrd-1;O44847,20.757,18.555,18.4614,17.4953,20.7054,21.1672,21.3802,21.0467,,,
arrd-1;O44847,24.1552,22.3636,22.2673,23.5399,24.931,24.1309,24.2545,24.9896,,,
arrd-1;O44847,17.8099,17.3156,20.1966,19.2153,20.0735,21.2356,21.8795,19.2921,,,
arrd-1;O44847,19.1355,17.5146,17.9685,18.947,19.9918,19.9867,20.4585,21.2887,,,
arrd-1;O44847,20.6023,17.3973,19.8922,19.2722,20.1011,21.1551,21.593,19.608,,,
;O44885,19.3138,16.1578,17.5067,17.1383,21.0089,21.929,21.6479,21.3682,,,
inx-13;O44887,19.4084,18.3164,18.4105,17.0183,20.9851,21.5121,21.3203,20.0596,,,
haf-9;O44897,18.3028,18.0802,17.5406,17.3789,20.3351,21.6497,21.1976,21.2633,,,
haf-9;O44897,17.9912,18.4218,16.7566,17.8343,21.5336,25.289,26.4266,24.4262,,,
haf-9;O44897,17.7826,17.5865,17.739,17.8743,23.5471,24.4609,25.4346,23.2087,,,
;O44951,16.879,15.9453,19.6847,16.343,21.0779,21.2329,20.0276,21.0793,,,
;O44990,19.1918,17.9103,18.1087,16.9054,20.7664,20.9625,21.3394,20.802,,,
;O44990,16.2746,17.1042,16.8465,16.8065,20.9724,22.8271,24.2107,21.8174,,,
;O44995,18.2636,17.3235,18.46,18.824,23.0383,25.2412,25.6822,24.1951,,,
nol-5;O45012,18.5401,16.8995,18.4559,20.5199,23.3342,24.3345,23.9083,23.1746,,,
;O45060,22.7406,23.281,25.2081,23.223,20.0886,21.7661,20.3424,19.5763,,,
;O45060,24.2052,26.0271,24.6926,24.5478,27.3159,29.2403,29.2844,27.8271,,,
;O45083,18.4588,20.5673,18.8464,18.3604,24.0164,27.1029,27.5796,24.6261,,,
swt-1;O45102,17.6027,15.7645,19.534,19.3692,20.8484,21.8057,21.2742,21.226,,,
swt-1;O45102,18.1421,17.6613,18.4395,18.8448,20.1487,21.2001,21.3112,21.1852,,,
folt-2;O45166,22.3717,23.935,23.3333,23.8818,25.03,27.3998,27.5072,27.1982,,,
folt-2;O45166,17.8961,16.9438,17.8526,16.9989,22.9029,24.9262,23.758,24.0149,,,
tin-13;O45319,14.8047,18.9108,20.2821,18.7931,20.9128,21.8314,21.0019,20.9651,,,
fkb-6;O45418,16.1445,19.9812,17.7131,18.8366,23.9669,22.7252,22.4045,23.1054,,,
clec-66;O45445,28.2639,28.6799,27.3956,27.1365,30.8004,28.8109,27.3125,30.4977,,,
gst-38;O45451,16.8339,17.5969,19.0158,19.3731,19.2762,20.0046,21.1485,21.1733,,,
oac-20;O45470,18.0965,16.6571,19.3639,17.5119,24.3793,25.1224,24.8087,25.5393,,,
oac-20;O45470,20.244,21.2273,21.6376,20.812,26.6383,28.3987,27.4903,26.568,,,
oac-20;O45470,18.1919,17.8874,19.0564,16.096,26.3906,26.4238,26.4163,24.8225,,,
oac-20;O45470,17.6325,18.6627,19.264,19.5138,21.9171,23.4851,23.4481,22.9094,,,
uev-1;O45495,17.1829,18.0048,17.5103,19.6882,20.6074,19.7564,21.0808,20.7891,,,
rps-26;O45499,16.4437,16.9746,18.4154,18.2324,20.7363,21.6882,21.8725,20.1319,,,
dnj-12;O45502,16.4836,20.0145,17.0915,19.6688,24.2324,23.2547,23.2283,22.6372,,,
;O45562,17.7581,17.715,18.4135,16.7196,20.993,20.1163,20.4032,21.3746,,,
cpf-2;O45577,16.079,19.5137,19.1364,17.2874,17.3309,21.5033,21.2067,20.8398,,,
cpf-2;O45577,19.7378,18.7807,18.1154,16.1772,20.4052,21.4097,21.5823,19.7645,,,
btb-20;O45593,16.9032,16.6821,18.5057,15.4509,23.0841,24.0407,24.3971,24.3419,,,
btb-20;O45593,20.7145,18.5847,18.9035,19.5625,25.0251,24.3407,23.9978,23.4368,,,
;O45665,19.6167,19.7018,20.2163,15.3051,20.7379,21.7526,20.5374,19.897,,,
;O45719,18.0224,14.1073,17.9316,16.1115,21.0516,20.7029,21.0469,20.8514,,,
;Q6BEV8,15.854,20.1793,17.4939,18.4424,23.6332,23.566,22.0213,22.2499,,,
;O45723,18.3238,18.1421,17.8518,18.292,20.3541,21.335,22.3245,22.0425,,,
;O45723,15.8366,16.0093,21.107,18.8983,19.4097,21.1979,21.4917,20.2679,,,
cpl-1;O45734,17.5848,17.688,18.8717,15.9718,19.5449,20.7957,20.4851,19.73,,,
;O45783,16.9298,17.3053,18.0258,18.3368,18.3747,21.9399,20.5727,20.7195,,,
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,26.4593,25.9191,27.1677,26.2707,24.1108,26.4971,26.9004,25.1004,,,
act-5;O45815,24.3645,25.8339,27.2539,23.2722,21.8361,26.1734,26.1707,25.3452,,,
act-5;O45815,23.2283,23.6071,23.6182,23.0457,22.3761,26.0214,25.296,24.0175,,,
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,23.0499,24.1444,21.2434,23.6107,25.808,27.8287,28.1157,27.1006,,,
act-5;O45815,19.3813,19.544,16.4672,15.9037,23.642,24.4801,25.011,24.8922,,,
;O45841,16.605,15.971,20.5282,17.099,20.927,20.4114,21.6082,20.1493,,,
ant-1.1;O45865,23.5279,26.5793,23.9034,24.7895,20.3149,20.4413,20.5111,21.2419,,,
;O45871,19.8405,20.0498,17.2581,19.4071,20.6622,20.9091,21.2902,20.9701,,,
lec-1;O45904;P36573,21.5787,23.447,21.8192,20.8825,23.566,25.5401,25.4449,24.704,,,
lec-1;O45904;P36573,23.7689,24.455,24.9912,25.7693,20.6419,21.298,20.9355,21.0456,,,
lec-1;O45904;P36573,17.534,19.0001,19.7977,18.2204,24.5351,24.3299,25.3706,23.8249,,,
lec-1;O45904;P36573,17.8373,18.9996,18.7364,19.2946,23.8519,24.4467,24.2686,24.1741,,,
lec-1;O45904;P36573,23.5293,26.6503,25.7086,25.8577,20.3353,21.0546,21.3637,21.2275,,,
lec-1;O45904;P36573,21.5553,16.0006,17.2673,17.5555,19.5966,20.7443,20.4125,21.032,,,
rpl-18;O45946,16.728,18.2302,18.8364,18.4017,24.6415,24.5181,25.0754,24.127,,,
rpl-18;O45946,21.2898,19.2761,16.3364,19.3121,19.8424,21.3378,20.9738,20.7036,,,
rpl-18;O45946,23.6156,24.1829,22.3377,24.995,27.0226,27.0089,26.8774,26.0802,,,
rpl-18;O45946,15.9625,18.7635,20.0348,17.1032,25.7041,27.5047,26.6984,26.5302,,,
rpl-18;O45946,25.2435,26.9638,25.8214,25.4175,26.3943,26.7278,27.042,25.5133,,,
rpl-18;O45946,19.1323,18.5605,17.376,18.8206,19.8073,21.7653,21.7811,20.9762,,,
;O45951,20.1003,17.1221,17.7494,17.6589,19.5717,20.7748,20.6861,21.1172,,,
lgc-30;O61216,16.5872,19.4123,19.1996,17.0315,20.564,21.6414,20.4082,20.9137,,,
;O61217,17.3344,18.1195,19.7412,17.1682,23.3849,24.4465,24.4794,24.1087,,,
pqn-59;O61708,18.8688,17.4739,17.8057,17.7936,20.3195,20.8288,20.9639,20.167,,,
pqn-59;O61708,18.5155,16.2576,19.7596,18.8927,19.9494,21.5747,20.2239,20.4328,,,
rpn-10;O61742,24.2816,25.4506,23.3013,24.3569,26.0952,25.3345,24.5575,24.8741,,,
inx-15;O61786,17.3061,19.5459,18.4983,19.6095,20.1708,21.855,21.6181,21.221,,,
rpn-8;O61792,17.7731,16.6388,13.8843,17.6881,20.8294,21.3426,21.1738,19.2836,,,
eif-3.E;O61820,18.6002,18.9633,17.3537,16.2831,20.9808,21.7274,21.3652,20.9713,,,
arx-7;O61861,21.0095,18.2499,20.1488,18.9117,18.9275,20.9335,21.8029,19.9863,,,
;O61865,17.9745,19.6688,18.5228,18.0291,20.5816,20.5672,20.9698,19.5322,,,
;O61974,30.9579,31.1763,27.35,30.3251,23.2821,25.454,25.6093,24.4219,,,
C08F11.11;O62053,16.6719,16.3723,16.9794,18.3331,20.5406,21.5661,21.42,20.8087,,,
;O62071,17.6364,18.156,19.7929,15.7991,20.7234,22.4039,23.0809,23.0451,,,
inx-14;O62136,17.641,17.3002,19.6793,16.4728,22.7668,23.4382,23.0995,23.9135,,,
scrm-4;O62149,18.2185,20.2682,17.6033,21.0054,19.6406,21.5977,21.5549,20.3101,,,
scrm-4;O62149,18.4576,17.135,20.1974,21.8224,22.8197,22.7217,22.7155,23.2138,,,
cey-1;O62213,19.2054,18.1218,15.7953,18.5351,20.6289,23.2829,23.5893,23.9941,,,
cey-1;O62213,16.1564,19.7489,18.099,16.1352,19.7151,19.0634,20.2709,19.8292,,,
F33H2.3;O62220,20.4111,18.2718,17.5709,17.3835,20.6976,21.2458,21.7822,20.1783,,,
F33H2.3;O62220,18.7656,14.5956,16.7399,19.0687,20.5068,20.0649,20.5241,19.5037,,,
F33H2.3;O62220,18.8938,17.7166,17.3126,16.9872,19.6679,21.4865,20.4364,21.0447,,,
syx-7;O62236,15.6159,20.6893,21.9512,17.308,19.1475,23.203,21.9739,21.84,,,
syx-7;O62236,17.3229,17.0795,16.5524,19.0732,20.4303,21.4915,21.1454,21.1915,,,
syx-7;O62236,14.6219,18.0024,17.7015,18.5788,23.568,23.6485,23.3308,24.5213,,,
syx-7;O62236,20.2974,18.4128,17.4119,16.8324,19.2591,20.9057,21.7663,21.0264,,,
tim-16;O62250,18.9157,20.6578,17.2841,17.8525,21.8815,22.4502,22.1384,21.2247,,,
;O62261,19.3284,19.2274,17.0457,17.756,19.6245,20.5413,21.6933,20.3096,,,
dct-18;O62277,16.6626,17.8231,18.2277,17.636,23.2413,22.9191,24.3706,21.5466,,,
;O62317,17.7735,15.909,19.6711,18.3645,19.9366,21.2074,21.2058,20.3638,,,
;O62317,18.8182,18.8245,20.7571,20.6949,21.1059,20.9198,21.7932,21.2096,,,
;O62317,19.6103,18.7934,18.5638,19.7803,20.9765,21.6624,21.1351,20.7893,,,
;O62317,15.3923,18.7569,17.0187,19.9028,20.4432,21.5364,21.2742,21.2515,,,
;O62317,18.1753,18.5876,18.249,16.5462,22.5673,22.5487,22.1094,21.0522,,,
;O62317,17.2639,19.6017,18.0219,21.2134,21.0804,21.8126,21.334,20.5225,,,
;O62317,19.3839,17.0824,17.4065,20.4446,20.6187,21.2652,21.4318,20.7834,,,
;O62317,16.5676,18.4607,19.5559,18.7563,21.0052,21.6648,20.517,21.0474,,,
gpx-2;O62327,16.3939,18.0612,19.1662,19.3172,20.7624,21.8306,20.6729,21.2245,,,
gpx-2;O62327,16.2073,18.5035,16.8234,18.0793,20.9275,21.4047,21.702,20.5262,,,
cdh-7;O62328,21.0038,18.9001,16.2884,15.3049,22.7716,23.2228,24.2149,21.1772,,,
;O62344,19.0788,17.7421,20.2933,18.2513,22.4802,23.9192,23.4591,23.3015,,,
;O62344,16.6255,18.6991,18.487,17.8595,20.6465,20.5289,19.6243,20.3161,,,
;O62347,23.0752,23.447,25.1334,22.6869,20.6009,21.6486,21.1991,20.9098,,,
;O62347,24.5242,23.447,23.7862,24.9863,21.0608,19.9498,21.68,20.9606,,,
lys-1;O62415,19.3242,18.9634,18.2599,18.661,20.7786,21.7662,20.2252,21.0705,,,
;O62421,16.8184,17.4247,18.3351,15.3667,20.7683,21.3484,21.3105,19.7774,,,
dpy-4;col-119;O62432;Q18799,24.9104,25.8462,26.9013,23.8579,24.6471,27.6126,27.4515,26.1804,,,
dpy-4;col-119;O62432;Q18799,18.7675,15.6507,18.0427,16.3949,21.1594,24.1705,23.8579,22.4753,,,
tsg-101;O76258,18.9892,19.0382,19.0851,17.6941,23.155,24.568,25.5609,24.8748,,,
egl-4;O76360,19.7254,15.0002,20.0657,19.9424,20.7795,21.3748,20.6502,20.7769,,,
rpt-5;O76371,15.3506,18.7821,14.8471,17.9712,26.5512,28.1388,29.024,25.8116,,,
rpt-5;O76371,18.1056,17.7258,17.0365,17.1897,22.7976,19.6373,22.1808,21.3971,,,
rpt-5;O76371,23.9581,23.8113,23.1145,23.2644,23.2027,26.5159,26.0608,29.491,,,
rpt-5;O76371,16.0233,16.9592,18.5508,18.9943,19.3497,21.5391,21.3774,21.2579,,,
rpt-5;O76371,19.7883,18.4851,17.8363,16.9261,23.4889,23.9998,23.9552,23.2898,,,
rpt-5;O76371,18.7589,16.6777,20.061,18.3638,23.0369,25.9143,25.1457,24.4353,,,
C24G6.8;O76387,16.1427,18.6404,19.1179,20.4325,19.6959,21.173,20.8411,19.8122,,,
C24G6.8;O76387,16.4686,17.501,17.8632,17.5057,20.6319,21.4867,20.6512,20.7975,,,
F13C5.5;O76565,19.6113,16.0422,19.9391,17.3462,20.7427,21.5182,20.8129,20.6918,,,
;O76651,17.8018,18.0736,18.3755,18.7,25.1959,24.1557,23.4047,22.7773,,,
;O76651,16.9329,17.9385,16.424,18.5176,22.4469,22.6429,22.1982,23.9161,,,
glh-4;O76743,19.0637,18.9677,16.4083,19.7802,20.3704,20.5114,21.1223,21.0814,,,
;O76837,17.9865,18.6617,21.7198,17.6234,20.9691,22.1808,20.8426,22.889,,,
hsp-16.48;P02513,16.937,19.4679,21.7331,19.2678,20.3172,21.5197,21.0733,20.3782,,,
hsp-16.48;P02513,18.4029,17.6764,19.5863,17.3209,20.7575,20.6452,21.1357,20.9486,,,
hsp-16.48;hsp-16.41;P02513;P06581,16.7152,18.8757,17.2773,19.0072,25.3435,22.879,22.8013,22.4871,,,
unc-54;P02566,18.5476,18.8943,17.8307,18.5504,23.9429,26.2013,26.8234,24.7644,,,
unc-54;P02566,24.6917,24.0082,25.7301,24.0439,23.6728,26.2094,26.0155,25.2827,,,
unc-54;P02566,16.9068,17.6615,19.7837,17.4862,20.5511,21.325,21.8191,21.4433,,,
unc-54;P02566,17.5438,19.599,18.1599,16.5167,20.0855,21.6846,21.2644,20.6807,,,
unc-54;P02566,20.1728,19.2633,17.5624,16.7912,23.1229,24.331,23.1895,21.954,,,
unc-54;P02566,16.2797,19.0548,18.3989,18.6274,22.2647,22.1073,23.3582,22.7041,,,
unc-54;P02566,23.4783,23.7355,24.5788,23.8861,23.8826,26.9087,26.7698,26.3246,,,
unc-54;P02566,17.6862,16.7829,18.369,16.7449,20.5195,20.9277,20.5738,20.3358,,,
unc-54;P02566,16.3571,20.5983,18.9918,18.078,19.8491,21.8949,21.3104,21.0858,,,
unc-54;P02566,24.8792,26.204,24.8886,23.9626,26.1934,27.9327,27.9405,26.5468,,,
unc-54;P02566,15.9149,20.7491,18.9667,18.6818,20.1466,19.8571,21.2516,19.809,,,
unc-54;P02566,19.7911,19.0129,16.8056,17.5672,23.598,24.8728,25.3701,23.5825,,,
unc-54;P02566,17.7065,19.9232,18.5129,16.0257,22.6982,24.2906,23.5195,23.4127,,,
unc-54;P02566,18.3574,17.966,17.2207,19.0965,20.3813,21.746,21.6404,20.5403,,,
unc-54;P02566,29.2331,29.1067,26.9611,29.1772,29.2708,31.4961,30.7006,30.9309,,,
unc-54;P02566,26.0105,25.0541,24.6164,25.6049,26.9955,28.4004,27.6913,28.004,,,
unc-54;P02566,20.012,16.7635,17.2772,19.4482,20.8372,22.2272,22.3092,21.419,,,
unc-54;P02566,16.2708,20.3219,18.3772,17.3102,24.2866,25.3065,25.7617,24.4879,,,
unc-54;P02566,27.4474,26.4333,28.1126,26.5519,23.6083,26.8252,26.7103,25.3782,,,
unc-54;P02566,29.3357,29.2602,27.3535,29.196,28.6545,28.6878,29.4745,27.219,,,
unc-54;P02566,19.3474,17.5564,17.3477,17.2819,20.12,20.7778,21.3604,21.3198,,,
unc-54;P02566,19.4351,17.8543,15.9113,19.0516,20.0724,21.7724,20.2061,21.2594,,,
unc-54;P02566,20.3423,16.1816,19.1124,19.4324,19.7839,20.6128,19.3346,20.0876,,,
unc-54;P02566,16.3342,17.402,16.796,20.7214,22.7802,22.3435,23.1931,22.4472,,,
unc-54;P02566,18.5747,17.4637,17.5162,16.9986,23.043,23.2767,24.3339,24.6907,,,
unc-54;P02566,22.3908,22.269,25.2888,22.0026,23.9478,25.598,26.1107,25.7802,,,
unc-54;P02566,25.7308,23.1568,25.1718,24.0858,25.6072,27.5209,27.2045,26.3935,,,
unc-54;P02566,17.825,18.3881,14.5707,15.9413,23.4984,27.0072,27.4716,26.3375,,,
unc-54;P02566,24.8442,24.9377,24.5556,24.6899,25.2453,27.2542,27.6071,26.073,,,
unc-54;P02566,24.8442,25.534,24.5556,24.5683,25.2901,27.2542,27.6071,26.073,,,
unc-54;P02566,15.8214,18.2542,17.6783,18.8523,22.3271,22.7973,23.3036,23.5901,,,
unc-54;P02566,24.4854,25.6446,22.7911,23.8605,24.9106,28.0133,27.8341,27.4238,,,
unc-54;P02566,22.9626,24.0286,24.4831,23.6557,23.7482,24.3188,24.2984,22.4101,,,
unc-54;P02566,24.3915,25.57,23.0075,24.0327,23.4458,26.0505,25.6358,25.5097,,,
unc-54;P02566,27.2588,28.8543,25.2101,28.1787,27.2163,29.43,28.3461,29.08,,,
unc-54;P02566,17.988,19.6628,18.5297,19.6997,23.9177,27.5153,27.8214,27.9792,,,
unc-54;P02566,22.7003,24.6969,23.1198,22.1234,25.4591,27.1937,27.6958,27.4027,,,
unc-54;P02566,18.8162,16.458,18.5561,18.999,22.0113,23.9155,23.7986,22.6844,,,
unc-54;P02566,26.4821,27.3782,27.8301,26.213,27.0262,28.3786,27.1443,28.2925,,,
unc-54;P02566,28.5621,29.145,26.4276,27.0975,27.2963,29.7273,28.7897,28.5897,,,
unc-54;P02566,23.0761,23.4422,21.6954,24.4131,24.3921,26.8155,26.5511,25.1406,,,
unc-54;P02566,17.9658,18.5396,19.695,18.0245,24.3921,27.467,26.5511,25.6202,,,
unc-54;P02566,23.9849,24.7349,22.0534,23.9705,27.3246,26.9645,27.2003,28.1476,,,
unc-54;P02566,17.5163,18.0664,17.4139,20.2574,24.5406,26.4643,26.124,25.1744,,,
unc-54;P02566,17.7584,15.2842,18.5182,16.6109,23.9196,24.8644,26.6,24.5071,,,
unc-54;P02566,22.2715,23.3713,23.2912,21.6263,24.0205,26.5129,26.2122,26.2667,,,
unc-54;P02566,23.3617,24.3911,24.7395,23.0408,26.4005,26.5113,26.1502,27.8711,,,
unc-54;P02566,26.0397,26.966,25.8079,25.1762,25.2731,27.3988,27.9741,26.2816,,,
unc-54;P02566,20.3742,19.5407,18.776,21.1361,20.9521,21.3118,20.0586,20.0051,,,
unc-54;P02566,19.3818,20.1338,19.4272,17.8712,20.427,21.81,21.4857,20.3116,,,
unc-54;P02566,20.4352,16.8757,19.5851,18.1975,22.7215,23.5114,21.4039,21.8598,,,
unc-54;P02566,18.863,15.2149,18.7948,16.9565,22.3733,23.8809,23.4185,22.898,,,
unc-54;P02566,25.6414,24.1872,29.9754,25.0889,27.16,28.61,28.306,28.2969,,,
unc-54;P02566,18.0923,18.3748,19.3193,18.7101,19.4731,21.0922,21.4399,20.1086,,,
unc-54;P02566,19.0411,17.4215,17.2319,20.6051,19.5919,20.6875,20.5557,21.1903,,,
unc-54;P02566,19.9982,19.93,17.7367,16.2922,25.5646,25.1556,26.1301,25.5733,,,
unc-54;P02566,16.0633,19.7781,18.6797,19.1799,19.624,20.6904,21.727,21.3827,,,
unc-54;P02566,20.286,19.7286,19.5391,18.4903,23.6558,22.9711,24.0301,22.6425,,,
unc-54;P02566,17.5706,15.6477,18.7247,16.6527,25.6234,27.3302,25.368,26.3015,,,
unc-54;P02566,25.4171,25.7402,25.6308,25.0943,24.3603,27.0354,26.4452,25.6541,,,
unc-54;P02566,20.5453,18.4016,19.2051,17.2735,21.5679,22.6297,23.7405,22.8156,,,
unc-54;myo-1;P02566;P02567,16.5682,18.4533,19.895,18.2437,23.5469,22.5613,22.9982,22.6521,,,
myo-1;P02567,23.4184,25.3564,23.6293,24.2257,26.1352,28.4664,27.5698,27.066,,,
myo-1;P02567,22.4421,20.9723,20.8319,22.0042,22.2737,24.678,23.325,23.477,,,
myo-1;P02567,18.8974,16.1512,20.7772,18.4992,20.222,20.8617,20.8714,20.7895,,,
myo-1;P02567,19.2249,18.6215,15.9047,17.0262,20.8906,21.092,20.9824,21.1184,,,
myo-1;P02567,18.8881,18.0885,18.561,16.7918,23.838,24.9312,24.8496,23.9019,,,
myo-1;P02567,25.8441,25.2912,23.4815,23.1787,24.7729,27.5884,27.2478,26.4585,,,
his-11;his-4;his-48;his-41;his-39;P04255,27.7366,32.1784,24.0816,25.5498,34.2146,33.3926,35.0928,34.9939,,,
his-11;his-4;his-48;his-41;P04255,22.7404,25.5858,24.7008,23.5776,23.9674,26.2142,26.7598,24.8226,,,
his-11;his-4;his-48;his-41;P04255,18.7444,19.9084,18.5469,17.6014,20.7604,20.9855,21.3262,20.6478,,,
his-11;his-4;his-48;his-41;his-39;P04255,16.0836,20.583,18.2883,18.4274,19.9243,21.7965,21.3826,19.8825,,,
